Rk,Gcar,Gtm,Date,Team,,Opp,Result,Series,Inngs,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,TB,GIDP,HBP,SH,SF,IBB,BAbip,aLI,WPA,acLI,cWPA,RE24,BOP,Pos
18,18,13,2020-10-16,TBR,,HOU,L 4-7,ALCS G6,CG,4,3,2,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,.333,0.80,-0.062,31.26,-1.58%,-0.70,5,LF
19,19,14,2020-10-17,TBR,,HOU,W 4-2,ALCS G7,CG,4,4,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,.500,0.63,-0.031,52.50,-1.45%,-0.50,2,2B
20,20,15,2020-10-20,TBR,@,LAD,L 3-8,WS G1,CG,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,0.58,-0.056,30.16,-1.80%,-0.82,2,2B
21,21,16,2020-10-21,TBR,@,LAD,W 6-4,WS G2,CG,5,5,2,2,0,0,2,3,0,0,0,1,8,0,0,0,0,0,.000,0.58,0.163,30.87,5.41%,2.10,2,2B
22,22,17,2020-10-23,TBR,,LAD,L 2-6,WS G3,CG,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,.000,0.45,-0.045,27.89,-1.81%,-0.81,2,2B
23,23,18,2020-10-24,TBR,,LAD,W 8-7,WS G4,CG,4,4,1,1,0,0,1,3,0,0,0,2,4,0,0,0,0,0,.000,2.21,0.244,135.29,8.53%,1.50,5,2B
24,24,19,2020-10-25,TBR,,LAD,L 2-4,WS G5,CG,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,1.52,-0.155,125.71,-8.25%,-1.04,3,2B
25,25,20,2020-10-27,TBR,@,LAD,L 1-3,WS G6,CG,4,3,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,.000,0.93,-0.038,72.27,-1.69%,-0.13,4,2B
26,26,1,2021-10-07,TBR,,BOS,W 5-0,ALDS G1,CG,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.43,-0.053,6.70,-0.47%,-1.07,3,2B
27,27,2,2021-10-08,TBR,,BOS,L 6-14,ALDS G2,CG,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,.000,0.98,-0.105,15.58,-1.05%,-1.19,3,2B
28,28,3,2021-10-10,TBR,@,BOS,L 4-6 (13),ALDS G3,CG(13),6,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,.000,1.48,-0.185,31.03,-2.12%,-0.94,1,2B
29,29,4,2021-10-11,TBR,@,BOS,L 5-6,ALDS G4,CG,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,.000,1.13,-0.125,25.03,-1.63%,-1.00,3,2B
,,,,,,,15-14,,,120,113,8,13,1,0,5,9,0,0,7,47,29,2,0,0,0,0,.131,0.89,-0.790,29.38,-12.65%,-11.40,,
