Rk,Gcar,Gtm,Date,Team,,Opp,Result,Inngs,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB,BAbip,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),BOP,Pos
1,120,61,2025-06-02,DET,@,CHW,W 13-1,CG,6,4,3,2,1,1,0,0,1,0,2,1,.500,.667,1.250,1.917,5,0,0,0,0,0,.667,0.22,0.000,0.24,0.00%,1.82,28.00,36.60,1,CF
2,121,62,2025-06-03,DET,@,CHW,L 1-8,CG,5,4,0,0,0,0,0,0,0,0,1,1,.250,.455,.625,1.080,0,0,0,0,0,0,.000,0.73,-0.035,0.70,-0.02%,-0.42,2.00,3.00,1,CF
3,122,63,2025-06-04,DET,@,CHW,W 5-4,9-GF,0,0,0,0,0,0,0,0,0,0,0,0,.250,.455,.625,1.080,0,,0,0,,,,,,,,,0.00,0.00,2,CF
4,123,64,2025-06-05,DET,@,CHW,L 2-3 (10),CG(10),5,4,0,0,0,0,0,0,0,0,1,1,.167,.375,.417,.792,0,0,0,0,0,0,.000,1.71,-0.065,1.75,-0.04%,-0.47,2.00,3.00,1,CF
5,124,65,2025-06-06,DET,,CHC,W 3-1,CG,4,3,0,1,0,0,0,0,0,0,1,0,.200,.400,.400,.800,1,0,0,0,0,0,.333,0.94,0.025,1.03,0.02%,0.16,5.00,6.00,1,CF
6,125,66,2025-06-07,DET,,CHC,L 1-6,CG,4,4,0,1,0,0,0,0,1,0,0,2,.211,.375,.368,.743,1,0,0,0,0,0,.500,0.66,-0.042,0.68,-0.03%,0.22,8.00,9.00,1,CF
7,126,67,2025-06-08,DET,,CHC,W 4-0,CG,4,4,1,1,0,0,0,0,0,0,0,0,.217,.357,.348,.705,1,0,0,0,0,0,.250,0.53,0.004,0.57,0.00%,-0.30,5.00,6.20,1,CF
8,127,68,2025-06-10,DET,@,BAL,W 5-3,CG,4,4,0,0,0,0,0,0,0,0,0,0,.185,.313,.296,.609,0,0,0,0,0,0,.000,0.50,-0.051,0.52,-0.03%,-0.81,0.00,0.00,9,CF
9,128,69,2025-06-11,DET,@,BAL,L 1-10,CG,4,4,0,0,0,0,0,0,0,0,0,3,.161,.278,.258,.536,0,0,0,0,0,0,.000,1.00,-0.101,0.92,-0.06%,-0.79,0.00,0.00,1,CF
10,129,70,2025-06-12,DET,@,BAL,W 4-1,CG,4,4,1,1,0,0,1,3,0,0,0,2,.171,.275,.343,.618,4,0,0,0,0,0,.000,0.80,0.178,0.78,0.11%,1.58,18.00,25.70,9,CF
11,130,72,2025-06-14,DET,,CIN,L 1-11,CG,4,4,0,0,0,0,0,0,0,0,0,1,.154,.250,.308,.558,0,0,0,0,0,0,.000,0.63,-0.062,0.57,-0.03%,-0.79,0.00,0.00,1,CF
12,131,73,2025-06-15,DET,,CIN,L 4-8,GS-9,3,3,0,0,0,0,0,0,0,0,0,1,.143,.234,.286,.520,0,0,0,0,0,0,.000,1.39,-0.131,1.33,-0.08%,-0.96,0.00,0.00,9,CF
13,132,74,2025-06-17,DET,,PIT,W 7-3,CG,3,3,0,0,0,0,0,0,0,0,0,0,.133,.220,.267,.487,0,0,0,0,0,0,.000,1.07,-0.098,1.05,-0.06%,-1.13,0.00,0.00,9,CF
14,133,75,2025-06-19 (1),DET,,PIT,W 9-2,CG,4,3,2,1,0,0,0,0,0,0,1,0,.146,.241,.271,.512,1,0,0,0,0,0,.333,0.47,0.054,0.44,0.03%,0.19,9.00,12.40,9,CF
15,134,77,2025-06-20,DET,@,TBR,L 8-14,CG,4,4,0,1,1,0,0,1,0,0,0,2,.154,.241,.288,.530,2,0,0,0,0,0,.500,0.35,0.027,0.34,0.02%,1.09,7.00,9.50,7,CF
16,135,78,2025-06-21,DET,@,TBR,L 3-8,GS-8,3,2,0,1,0,0,0,0,0,0,1,1,.167,.262,.296,.559,1,0,0,0,0,0,1.000,0.34,0.049,0.38,0.03%,0.77,5.00,6.00,8,CF
17,136,79,2025-06-22,DET,@,TBR,W 9-3,CG,4,4,1,1,0,0,1,3,0,0,0,1,.172,.262,.345,.606,4,0,0,0,0,0,.000,0.53,-0.045,0.61,-0.03%,1.49,18.00,25.70,8,CF
18,137,80,2025-06-24,DET,,ATH,W 11-4,CG,4,4,0,1,0,0,0,0,0,0,0,0,.177,.261,.339,.600,1,0,0,0,0,0,.250,0.88,-0.065,0.84,-0.04%,-0.66,3.00,3.00,7,CF
19,138,81,2025-06-25,DET,,ATH,L 0-3,CG,3,2,0,0,0,0,0,0,0,0,1,2,.172,.264,.328,.592,0,0,0,0,0,0,,0.75,0.016,0.70,0.01%,0.07,2.00,3.00,9,CF
20,139,82,2025-06-26,DET,,ATH,W 8-0,CG,4,4,2,2,0,0,0,0,0,0,0,0,.191,.276,.338,.615,2,0,0,0,0,0,.500,0.37,0.008,0.37,0.01%,-0.02,10.00,12.40,9,CF
21,140,83,2025-06-27,DET,,MIN,L 1-4,CG,4,4,0,0,0,0,0,0,0,0,0,2,.181,.263,.319,.582,0,0,0,0,0,0,.000,0.93,-0.098,0.94,-0.06%,-1.11,0.00,0.00,8,CF
22,141,85,2025-06-29,DET,,MIN,W 3-0,CG,4,3,0,1,0,0,0,0,0,0,1,1,.187,.274,.320,.594,1,0,0,0,0,0,.500,0.40,-0.026,0.40,-0.02%,-0.06,5.00,6.00,8,CF
23,142,86,2025-07-02 (1),DET,@,WSN,W 11-2,CG,5,5,0,1,0,0,0,0,0,0,0,3,.188,.270,.313,.582,1,0,0,0,0,0,.500,0.23,-0.029,0.20,-0.02%,-0.48,3.00,3.00,7,CF
