Rk,Gcar,Gtm,Date,Team,,Opp,Result,Inngs,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB,aLI,WPA,acLI,cWPA,RE24,BOP,Pos
55,1462,59,2023-06-02,LAA,@,HOU,L 2-6,CG,4,4,0,0,0,0,0,0,0,0,0,1,.269,.363,.505,.868,0,1,0,0,0,0,0.90,-0.101,0.92,-0.06%,-1.91,2,CF
56,1463,60,2023-06-03,LAA,@,HOU,L 6-9,CG,5,5,0,1,0,0,0,1,0,0,0,2,.267,.360,.498,.858,1,0,0,0,0,0,1.05,-0.068,0.96,-0.04%,-0.97,2,CF
57,1464,61,2023-06-04,LAA,@,HOU,W 2-1,CG,4,3,0,0,0,0,0,0,0,0,1,2,.264,.358,.491,.849,0,0,0,0,0,0,1.07,-0.063,0.91,-0.03%,-0.47,2,CF
58,1465,62,2023-06-06,LAA,,CHC,W 7-4,CG,4,2,1,1,0,0,0,2,0,0,2,0,.266,.364,.491,.855,1,0,0,0,0,0,1.46,0.236,1.12,0.11%,2.22,3,CF
59,1466,63,2023-06-07,LAA,,CHC,W 6-2,CG,4,4,1,1,0,0,1,1,0,0,0,2,.265,.363,.500,.863,4,0,0,0,0,0,1.07,0.034,0.82,0.02%,0.01,3,CF
60,1467,64,2023-06-08,LAA,,CHC,W 3-1,CG,4,3,0,0,0,0,0,0,0,0,1,1,.262,.361,.493,.854,0,0,0,0,0,0,1.16,-0.098,1.00,-0.05%,-0.88,3,CF
61,1468,65,2023-06-09,LAA,,SEA,W 5-4,CG,4,4,0,0,0,0,0,0,0,0,0,3,.258,.356,.485,.841,0,0,0,0,0,0,1.26,-0.141,1.24,-0.08%,-1.41,3,CF
62,1469,66,2023-06-10,LAA,,SEA,L 2-6,CG,4,4,0,0,0,0,0,0,0,0,0,3,.253,.350,.477,.827,0,0,0,0,0,0,0.59,-0.061,0.65,-0.04%,-0.64,3,CF
63,1470,67,2023-06-11,LAA,,SEA,W 9-4,CG,5,3,1,1,0,0,0,1,0,0,1,0,.254,.351,.475,.826,1,1,0,0,1,0,0.52,0.050,0.52,0.03%,0.36,3,CF
64,1471,68,2023-06-12,LAA,@,TEX,W 9-6 (12),CG(12),6,3,2,1,0,0,0,1,1,0,3,0,.255,.358,.473,.831,1,0,0,0,0,0,1.32,0.200,1.65,0.15%,2.66,3,CF
65,1472,70,2023-06-14,LAA,@,TEX,L 3-6,CG,5,3,1,0,0,0,0,0,0,0,2,1,.252,.359,.467,.826,0,0,0,0,0,0,1.04,-0.018,1.51,-0.02%,-0.16,3,CF
66,1473,71,2023-06-15,LAA,@,TEX,W 5-3,CG,4,4,0,0,0,0,0,0,0,0,0,1,.248,.354,.460,.814,0,0,0,0,0,0,1.17,-0.092,1.56,-0.07%,-1.02,3,CF
67,1474,72,2023-06-16,LAA,@,KCR,W 3-0,CG,5,4,1,1,0,0,0,0,0,0,1,1,.248,.355,.457,.811,1,0,0,0,0,0,0.90,0.002,1.03,0.00%,-0.26,3,CF
68,1475,73,2023-06-17,LAA,@,KCR,L 9-10,CG,5,4,1,2,1,0,0,1,0,0,1,1,.252,.359,.461,.820,3,1,0,0,0,0,1.53,0.198,1.96,0.15%,1.03,3,CF
69,1476,74,2023-06-18,LAA,@,KCR,W 5-2,CG,4,3,2,2,1,0,1,1,0,0,1,1,.257,.364,.479,.843,6,0,0,0,0,0,0.71,0.191,0.85,0.14%,1.65,3,CF
70,1477,75,2023-06-20,LAA,,LAD,L 0-2,CG,4,4,0,0,0,0,0,0,0,0,0,1,.253,.359,.472,.831,0,0,0,0,0,0,0.78,-0.084,1.00,-0.07%,-0.63,3,CF
71,1478,76,2023-06-21,LAA,,LAD,L 0-2,CG,4,3,0,0,0,0,0,0,0,0,1,2,.250,.358,.466,.824,0,0,0,0,0,0,1.10,-0.055,1.32,-0.04%,-0.38,3,CF
72,1479,77,2023-06-23,LAA,@,COL,L 4-7,CG,5,4,1,1,0,0,1,1,0,0,1,3,.250,.358,.474,.833,4,0,0,0,0,0,1.00,0.068,1.17,0.05%,0.47,3,CF
73,1480,78,2023-06-24,LAA,@,COL,W 25-1,GS-5,4,3,3,3,0,0,1,1,0,0,1,0,.258,.366,.491,.857,6,0,0,0,0,0,0.54,0.118,0.57,0.08%,2.42,3,CF
74,1481,79,2023-06-25,LAA,@,COL,L 3-4,CG,4,3,0,0,0,0,0,0,0,0,0,0,.255,.365,.486,.850,0,0,1,0,0,0,1.39,-0.056,1.61,-0.04%,-0.61,3,CF
75,1482,80,2023-06-26,LAA,,CHW,W 2-1,CG,4,3,1,0,0,0,0,0,1,0,1,3,.253,.363,.480,.844,0,0,0,0,0,0,2.20,0.244,2.52,0.17%,0.36,2,CF
76,1483,82,2023-06-28,LAA,,CHW,L 5-11,GS-7,3,3,1,1,0,1,0,1,0,0,0,0,.254,.363,.486,.849,3,0,0,0,0,0,0.60,0.085,0.75,0.06%,0.72,3,CF
77,1484,83,2023-06-29,LAA,,CHW,L 7-9,CG,5,5,1,3,1,0,0,0,0,0,0,1,.260,.367,.491,.858,4,0,0,0,0,0,1.11,0.085,1.33,0.06%,0.25,2,CF
78,1485,84,2023-06-30,LAA,,ARI,L 2-6,CG,4,4,0,2,0,0,0,0,0,0,0,1,.263,.368,.491,.860,2,0,0,0,0,0,0.79,0.100,0.88,0.07%,1.50,3,CF
79,1486,85,2023-07-01,LAA,,ARI,L 1-3,CG,4,3,0,0,0,0,0,0,0,0,1,3,.260,.367,.486,.853,0,0,0,0,0,0,0.98,0.001,1.05,0.00%,-0.14,2,CF
80,1487,86,2023-07-02,LAA,,ARI,W 5-2,CG,4,4,1,1,0,0,1,1,0,0,0,3,.260,.365,.493,.859,4,0,0,0,0,0,0.36,0.078,0.37,0.05%,0.61,2,CF
81,1488,87,2023-07-03,LAA,@,SDP,L 3-10,GS-8,5,4,0,2,0,0,0,1,0,0,1,2,.263,.369,.493,.862,2,0,0,0,0,0,0.86,0.079,0.94,0.05%,0.62,2,CF
82,1489,126,2023-08-22,LAA,,CIN,L 3-4,CG,4,4,0,1,0,0,0,0,0,0,0,1,.263,.367,.490,.858,1,1,0,0,0,0,1.20,-0.039,0.06,0.00%,-0.88,2,CF
,,,,,,,39-43,,362,308,54,81,14,1,18,44,2,0,45,104,.263,.367,.490,.858,151,4,7,0,2,2,1.06,1.704,1.08,1.08%,15.38,,
