Rk,Gcar,Gtm,Date,Team,,Opp,Result,Inngs,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB,BAbip,aLI,WPA,acLI,cWPA,RE24,BOP,Pos
1,553,7,2021-04-12,WSN,@,STL,W 5-2,CG,5,3,2,1,0,0,0,0,0,0,2,1,.333,.600,.333,.933,1,1,0,0,0,0,.500,1.30,-0.015,1.02,-0.01%,-0.08,4,1B
2,554,8,2021-04-13,WSN,@,STL,L 3-14,CG,4,3,1,0,0,0,0,0,0,0,1,1,.167,.444,.167,.611,0,0,0,0,0,0,.000,0.46,0.003,0.35,0.00%,0.38,4,1B
3,555,10,2021-04-15,WSN,,ARI,L 6-11,CG,5,4,1,1,1,0,0,2,0,0,0,1,.200,.357,.300,.657,2,0,0,0,1,0,.250,0.66,0.035,0.56,0.02%,0.06,3,1B
4,556,11,2021-04-16,WSN,,ARI,W 1-0,CG,4,4,0,0,0,0,0,0,0,0,0,2,.143,.278,.214,.492,0,0,0,0,0,0,.000,1.57,-0.157,1.24,-0.08%,-1.04,3,1B
5,557,12,2021-04-17,WSN,,ARI,W 6-2,CG,5,5,0,0,0,0,0,0,0,0,0,1,.105,.217,.158,.375,0,0,0,0,0,0,.000,0.77,-0.102,0.63,-0.05%,-1.45,3,1B
6,558,13,2021-04-18,WSN,,ARI,L 2-5,7-8,1,1,0,0,0,0,0,0,0,0,0,1,.100,.208,.150,.358,0,0,0,0,0,0,,1.34,-0.038,1.21,-0.02%,-0.22,9,PH
7,559,14,2021-04-19,WSN,,STL,L 5-12,CG,5,5,2,1,1,0,0,0,0,0,0,2,.120,.207,.200,.407,2,0,0,0,0,0,.333,0.39,0.022,0.32,0.01%,0.70,3,1B
8,560,15,2021-04-20,WSN,,STL,W 3-2,CG,4,3,1,1,0,0,1,1,0,0,0,1,.143,.242,.321,.564,4,0,1,0,0,0,.000,1.33,0.095,1.03,0.04%,0.33,4,1B
9,561,16,2021-04-21,WSN,,STL,W 1-0,CG,3,3,1,1,0,0,0,0,0,0,0,0,.161,.250,.323,.573,1,0,0,0,0,0,.333,0.96,-0.011,0.81,-0.01%,-0.16,4,1B
10,562,17,2021-04-23,WSN,@,NYM,L 0-6,CG,3,3,0,0,0,0,0,0,0,0,0,2,.147,.231,.294,.525,0,0,0,0,0,0,.000,0.76,-0.057,0.79,-0.04%,-0.55,4,1B
11,563,18,2021-04-24,WSN,@,NYM,W 7-1,CG,5,4,2,0,0,0,0,0,0,0,1,2,.132,.227,.263,.490,0,0,0,0,0,0,.000,0.42,-0.014,0.41,-0.01%,-0.36,4,1B
12,564,19,2021-04-25,WSN,@,NYM,L 0-4,CG,4,4,0,0,0,0,0,0,0,0,0,1,.119,.208,.238,.446,0,0,0,0,0,0,.000,1.15,-0.118,1.18,-0.07%,-1.56,4,1B
13,565,20,2021-04-27,WSN,@,TOR,L 5-9,CG,4,4,0,0,0,0,0,0,0,0,0,2,.109,.192,.217,.410,0,0,0,0,0,0,.000,0.93,-0.091,0.78,-0.05%,-0.90,4,DH
14,566,21,2021-04-28,WSN,@,TOR,W 8-2,CG,4,4,1,1,0,0,1,2,0,0,0,0,.120,.196,.280,.476,4,0,0,0,0,0,.000,0.56,-0.039,0.46,-0.02%,0.38,6,DH
15,567,22,2021-04-30,WSN,,MIA,W 2-1 (10),CG(10),4,3,1,0,0,0,0,0,0,0,1,0,.113,.200,.264,.464,0,0,0,0,0,0,.000,1.96,-0.140,1.95,-0.08%,-0.43,5,1B
16,568,23,2021-05-01,WSN,,MIA,W 7-2,CG,4,4,0,2,1,0,0,4,0,0,0,0,.140,.219,.298,.517,3,0,0,0,0,0,.500,0.96,0.134,1.02,0.09%,3.17,5,1B
17,569,25,2021-05-04,WSN,,ATL,L 1-6,CG,4,4,1,1,0,0,0,0,0,0,0,2,.148,.221,.295,.516,1,0,0,0,0,0,.500,0.59,-0.045,0.71,-0.03%,-0.01,4,1B
