Rk,Gcar,Gtm,Date,Team,,Opp,Result,Series,Inngs,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,TB,GIDP,HBP,SH,SF,IBB,BAbip,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),BOP,Pos
1,1,1,2022-10-07,CLE,,TBR,W 2-1,ALWC G1,CG,3,3,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,.500,0.71,-0.021,7.33,-0.12%,-0.07,,,7,2B
2,2,2,2022-10-08,CLE,,TBR,W 1-0 (15),ALWC G2,CG(15),5,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,,1.69,-0.207,16.45,-1.11%,-1.13,,,6,2B
3,3,3,2022-10-11,CLE,@,NYY,L 1-4,ALDS G1,CG,4,4,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,.333,1.30,-0.070,20.29,-0.67%,-0.73,,,6,2B
4,4,4,2022-10-14,CLE,@,NYY,W 4-2 (10),ALDS G2,CG(10),5,4,0,1,0,0,0,1,1,0,1,2,1,0,0,0,0,0,.500,1.32,0.103,21.01,0.95%,0.67,,,7,2B
5,5,5,2022-10-15,CLE,,NYY,W 6-5,ALDS G3,CG,4,4,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,.333,0.95,-0.068,19.87,-0.80%,-0.70,,,6,2B
6,6,6,2022-10-16,CLE,,NYY,L 2-4,ALDS G4,CG,4,4,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,.333,0.97,-0.001,21.49,-0.02%,-0.18,,,6,2B
7,7,7,2022-10-18,CLE,@,NYY,L 1-5,ALDS G5,CG,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,.000,0.41,-0.041,16.88,-0.98%,-0.72,,,7,2B
8,8,1,2024-10-05,CLE,,DET,W 7-0,ALDS G1,CG,4,3,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,.500,0.14,0.018,2.19,0.16%,0.60,10.00,12.00,6,2B
9,9,2,2024-10-07,CLE,,DET,L 0-3,ALDS G2,CG,3,3,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,.000,1.63,-0.173,26.08,-1.56%,-1.29,0.00,0.00,7,2B
10,10,3,2024-10-09,CLE,@,DET,L 0-3,ALDS G3,CG,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,1.02,-0.108,21.28,-1.27%,-1.07,0.00,0.00,6,2B
11,11,4,2024-10-10,CLE,@,DET,W 5-4,ALDS G4,CG,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,.000,0.97,-0.101,21.34,-1.35%,-0.88,0.00,0.00,7,2B
12,12,5,2024-10-12,CLE,,DET,W 7-3,ALDS G5,CG,4,4,2,2,1,0,0,0,0,0,0,1,3,0,0,0,0,0,.667,0.66,0.030,27.50,0.86%,0.41,12.00,15.40,8,2B
13,13,6,2024-10-14,CLE,@,NYY,L 2-5,ALCS G1,CG,3,3,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1.000,0.45,-0.016,11.83,-0.24%,-0.07,5.00,6.20,8,2B
14,14,7,2024-10-15,CLE,@,NYY,L 3-6,ALCS G2,CG,4,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,.000,1.41,0.020,37.23,0.31%,-0.02,4.00,6.00,7,2B
15,15,8,2024-10-17,CLE,,NYY,W 7-5 (10),ALCS G3,CG(10),5,5,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,.250,1.25,-0.070,26.08,-0.93%,0.00,10.00,12.50,7,2B
16,16,9,2024-10-18,CLE,,NYY,L 6-8,ALCS G4,CG,5,5,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,.667,1.66,-0.039,50.99,-0.76%,-0.31,6.00,6.00,7,2B
17,17,10,2024-10-19,CLE,,NYY,L 2-5 (10),ALCS G5,CG(10),4,4,1,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,.250,1.56,-0.160,28.67,-1.65%,-0.96,7.00,9.20,8,2B
,,,,,,,8-9,,,69,65,5,13,3,0,0,2,3,0,3,27,16,2,1,0,0,0,.342,1.09,-0.904,22.15,-9.18%,-6.45,54.00,67.30,,
