Rk,Gcar,Gtm,Date,Team,,Opp,Result,Inngs,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB,BAbip,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),BOP,Pos
1,326,1,2024-03-28,WSN,@,CIN,L 2-8,CG,3,3,0,1,0,0,0,0,0,0,0,0,.333,.333,.333,.667,1,0,0,0,0,0,.333,0.35,-0.021,0.34,-0.01%,-0.14,3.00,3.00,8,3B
2,327,4,2024-04-01,WSN,,PIT,L 4-8,CG,4,3,1,1,0,0,0,0,0,0,1,0,.333,.429,.333,.762,1,0,0,0,0,0,.333,0.92,0.007,0.88,0.00%,0.41,7.00,9.20,7,2B
3,328,5,2024-04-03,WSN,,PIT,W 5-3,2-GF,2,2,0,1,1,0,0,1,1,0,0,0,.375,.444,.500,.944,2,0,0,0,0,0,.500,0.91,0.070,0.80,0.04%,0.56,12.00,15.50,9,PR LF
4,329,6,2024-04-04,WSN,,PIT,L 4-7,GS-8,3,2,0,0,0,0,0,0,0,0,1,1,.300,.417,.400,.817,0,0,0,0,0,0,.000,0.46,-0.020,0.44,-0.01%,-0.29,2.00,3.00,8,2B
5,330,8,2024-04-06,WSN,,PHI,L 2-5,CG,4,4,0,1,0,0,0,0,0,0,0,0,.286,.375,.357,.732,1,0,0,0,0,0,.250,1.16,-0.079,1.02,-0.04%,-0.45,3.00,3.00,6,SS 2B
6,331,9,2024-04-07,WSN,,PHI,W 3-2,CG,4,4,1,2,1,0,0,0,0,0,0,1,.333,.400,.444,.844,3,0,0,0,0,0,.667,1.09,0.034,0.94,0.02%,0.32,10.00,12.20,7,SS 2B
7,332,10,2024-04-08,WSN,@,SFG,W 8-1,CG,5,2,1,1,1,0,0,2,0,0,3,0,.350,.480,.500,.980,2,0,0,0,0,0,.500,0.49,0.071,0.41,0.04%,2.58,17.00,25.20,7,SS
8,333,11,2024-04-09,WSN,@,SFG,W 5-3,CG,4,4,0,0,0,0,0,0,0,0,0,1,.292,.414,.417,.830,0,0,0,0,0,0,.000,1.31,-0.045,1.16,-0.02%,-0.69,0.00,0.00,7,2B
9,334,13,2024-04-12,WSN,@,OAK,L 1-2 (10),8-GF(10),0,0,0,0,0,0,0,0,0,0,0,0,.292,.414,.417,.830,0,,0,0,,,,,,,,,0.00,0.00,3,3B
10,335,15,2024-04-14,WSN,@,OAK,L 6-7,GS-9,4,4,0,1,0,0,0,0,0,0,0,0,.286,.394,.393,.787,1,0,0,0,0,0,.250,1.19,-0.105,1.01,-0.05%,-0.87,3.00,3.00,7,2B
