Rk,Gcar,Gtm,Date,Team,,Opp,Result,Inngs,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB,aLI,WPA,acLI,cWPA,RE24,BOP,Pos
15,1080,18,2019-04-17,LAA,@,TEX,L 4-5,CG,5,3,1,1,0,0,0,0,0,0,1,0,.366,.571,.780,1.352,1,0,1,0,0,0,1.47,0.172,1.35,0.10%,1.11,2,DH
16,1081,19,2019-04-18,LAA,,SEA,L 10-11,CG,5,5,1,1,0,0,0,0,0,0,0,0,.348,.544,.717,1.262,1,0,0,0,0,0,1.23,-0.130,1.11,-0.07%,-1.00,2,DH
17,1082,20,2019-04-19,LAA,,SEA,L 3-5,CG,4,4,1,1,0,0,1,2,0,0,0,1,.340,.528,.740,1.268,4,0,0,0,0,0,1.69,0.263,1.45,0.14%,0.73,2,CF
18,1083,21,2019-04-20,LAA,,SEA,L 5-6,CG,5,4,0,0,0,0,0,0,0,0,1,3,.315,.506,.685,1.192,0,0,0,0,0,0,0.98,-0.087,0.77,-0.04%,-0.60,2,CF
19,1084,22,2019-04-21,LAA,,SEA,W 8-6,GS-8,5,3,1,2,2,0,0,0,0,0,2,0,.333,.524,.719,1.244,4,0,0,0,0,1,0.38,0.072,0.27,0.03%,1.23,2,CF
20,1085,23,2019-04-22,LAA,,NYY,L 3-4 (14),CG(14),6,4,0,1,0,0,0,0,1,0,2,2,.328,.523,.689,1.211,1,0,0,0,0,1,1.56,0.048,1.08,0.02%,0.06,2,CF
21,1086,24,2019-04-23,LAA,,NYY,L 5-7,CG,4,2,1,0,0,0,0,0,0,0,2,0,.317,.522,.667,1.188,0,1,0,0,0,0,1.21,-0.071,0.77,-0.03%,-0.11,2,CF
22,1087,25,2019-04-24,LAA,,NYY,L 5-6,CG,4,3,0,0,0,0,0,0,0,0,1,1,.303,.510,.636,1.147,0,0,0,0,0,0,0.67,0.001,0.40,0.00%,-0.34,2,CF
23,1088,26,2019-04-25,LAA,,NYY,W 11-5,CG,5,3,1,1,0,0,0,0,1,1,2,0,.304,.515,.623,1.138,1,0,0,0,0,0,0.85,0.012,0.46,0.00%,0.47,2,CF
24,1089,27,2019-04-26,LAA,@,KCR,W 5-1,CG,5,5,1,1,0,0,0,0,0,0,0,0,.297,.500,.595,1.095,1,0,0,0,0,0,0.67,0.002,0.40,0.00%,-0.41,2,DH
25,1090,28,2019-04-27,LAA,@,KCR,L 4-9,CG,5,4,0,1,1,0,0,2,0,0,1,1,.295,.496,.590,1.085,2,0,0,0,0,0,1.00,0.113,0.67,0.05%,1.16,2,CF
26,1091,29,2019-04-28,LAA,@,KCR,W 7-3,CG,4,4,2,2,0,0,0,0,1,0,0,0,.305,.496,.585,1.081,2,1,0,0,0,0,0.54,0.032,0.33,0.01%,-0.03,2,CF
27,1092,30,2019-04-30,LAA,,TOR,W 4-3,CG,4,3,0,0,0,0,0,0,0,0,1,1,.294,.487,.565,1.052,0,0,0,0,0,1,1.23,-0.084,0.81,-0.03%,-0.57,2,CF
28,1093,31,2019-05-01,LAA,,TOR,W 6-3,CG,5,4,0,2,1,0,0,3,0,0,1,0,.303,.492,.573,1.065,3,0,0,0,0,0,0.89,0.128,0.66,0.06%,2.26,2,CF
29,1094,32,2019-05-02,LAA,,TOR,W 6-2,CG,4,4,2,2,0,0,1,1,0,0,0,0,.312,.492,.602,1.094,5,0,0,0,0,0,0.46,0.021,0.37,0.01%,0.70,2,CF
30,1095,33,2019-05-04,LAA,,HOU,L 2-14,GS-8,4,4,0,0,0,0,0,0,0,0,0,1,.299,.477,.577,1.055,0,0,0,0,0,0,0.45,-0.046,0.48,-0.03%,-1.06,2,CF
31,1096,34,2019-05-05,LAA,,HOU,L 4-10,CG,4,3,0,0,0,0,0,0,0,0,1,1,.290,.471,.560,1.031,0,0,0,0,0,0,0.80,-0.003,0.81,0.00%,0.07,2,CF
32,1097,35,2019-05-07,LAA,@,DET,W 5-2,CG,5,3,1,1,1,0,0,0,1,0,2,0,.291,.475,.563,1.038,2,0,0,0,0,0,0.69,0.043,0.52,0.02%,0.45,2,CF
33,1098,36,2019-05-08,LAA,@,DET,L 3-10,CG,4,4,0,0,0,0,0,0,0,0,0,3,.280,.462,.542,1.004,0,0,0,0,0,0,0.68,-0.112,0.58,-0.06%,-1.45,2,CF
34,1099,37,2019-05-09,LAA,@,DET,W 13-0,GS-8,4,2,1,0,0,0,0,1,0,0,1,0,.275,.456,.532,.988,0,0,0,0,1,0,0.41,0.052,0.32,0.02%,0.59,2,CF
35,1100,38,2019-05-10,LAA,@,BAL,W 8-3,CG,5,4,2,2,1,0,1,3,0,0,1,2,.283,.461,.566,1.027,6,0,0,0,0,0,0.80,0.307,0.67,0.15%,2.91,2,CF
36,1101,39,2019-05-11,LAA,@,BAL,W 7-2,CG,5,5,1,0,0,0,0,0,0,0,0,2,.271,.447,.542,.989,0,0,0,0,0,0,0.93,-0.126,0.82,-0.07%,-2.28,2,CF
37,1102,40,2019-05-12,LAA,@,BAL,L 1-5,CG,4,2,1,1,0,0,1,1,0,0,2,0,.275,.454,.567,1.021,4,0,0,0,0,0,0.94,0.131,0.87,0.07%,1.45,2,CF
38,1103,41,2019-05-13,LAA,@,MIN,W 5-4,CG,5,5,1,3,0,0,0,0,0,0,0,1,.288,.458,.568,1.026,3,0,0,0,0,0,0.90,0.176,0.79,0.09%,1.77,2,CF
39,1104,42,2019-05-14,LAA,@,MIN,L 3-4,CG,4,4,0,0,0,0,0,0,0,0,0,2,.279,.448,.550,.998,0,1,0,0,0,0,1.53,-0.208,1.44,-0.12%,-1.72,2,CF
40,1105,43,2019-05-15,LAA,@,MIN,L 7-8,CG,6,4,0,1,0,0,0,1,0,0,1,2,.278,.449,.541,.991,1,0,1,0,0,0,1.80,0.107,1.52,0.05%,0.90,2,CF
41,1106,44,2019-05-17,LAA,,KCR,W 5-2,CG,4,3,1,2,1,0,0,0,1,0,1,0,.287,.456,.551,1.008,3,0,0,0,0,0,0.45,0.057,0.33,0.03%,1.07,2,CF
42,1107,45,2019-05-18,LAA,,KCR,W 6-3,CG,4,2,3,1,0,0,1,1,0,0,2,0,.290,.462,.572,1.035,4,0,0,0,0,0,0.45,0.108,0.35,0.05%,1.49,2,CF
43,1108,46,2019-05-19,LAA,,KCR,L 1-5,CG,5,4,0,2,1,0,0,0,0,0,0,0,.296,.466,.577,1.043,3,0,1,0,0,0,0.70,0.072,0.57,0.04%,0.70,2,CF
44,1109,47,2019-05-20,LAA,,MIN,L 1-3,CG,4,4,0,0,0,0,0,0,0,0,0,1,.288,.456,.562,1.018,0,0,0,0,0,0,1.73,-0.186,1.32,-0.09%,-1.36,2,CF
45,1110,48,2019-05-21,LAA,,MIN,L 3-8,CG,4,3,1,1,0,0,1,1,0,0,1,1,.289,.457,.577,1.034,4,0,0,0,0,0,0.51,0.084,0.36,0.04%,0.79,2,CF
46,1111,49,2019-05-23,LAA,,MIN,L 7-16,CG,5,3,2,1,1,0,0,0,0,0,2,1,.289,.461,.579,1.040,2,0,0,0,0,0,0.21,0.032,0.13,0.01%,0.87,2,DH
47,1112,50,2019-05-24,LAA,,TEX,L 3-4,CG,5,4,0,1,1,0,0,0,0,0,1,1,.288,.459,.577,1.036,2,0,0,0,0,0,1.76,-0.068,1.03,-0.02%,0.61,2,CF
48,1113,51,2019-05-25,LAA,,TEX,W 3-2,CG,4,4,0,0,0,0,0,0,0,0,0,1,.281,.451,.563,1.013,0,0,0,0,0,0,1.18,-0.135,0.60,-0.04%,-1.70,2,CF
49,1114,52,2019-05-26,LAA,,TEX,W 7-6,CG,4,3,2,2,1,0,1,2,0,0,1,0,.288,.456,.589,1.045,6,0,0,0,0,0,2.11,0.484,1.18,0.16%,3.10,2,CF
50,1115,53,2019-05-27,LAA,@,OAK,L 5-8,CG,5,4,0,0,0,0,0,0,0,0,1,2,.281,.450,.575,1.025,0,0,0,0,0,0,0.91,-0.041,0.60,-0.02%,-0.43,2,CF
51,1116,54,2019-05-28,LAA,@,OAK,W 6-4,CG,5,3,1,0,0,0,0,0,0,0,2,1,.276,.449,.565,1.014,0,0,0,0,0,1,1.27,-0.025,0.71,-0.01%,-0.57,2,CF
52,1117,56,2019-05-30,LAA,@,SEA,W 9-3,CG,5,3,0,2,1,0,0,3,0,0,2,1,.283,.457,.572,1.029,3,0,0,0,0,0,0.75,0.187,0.47,0.07%,3.26,2,CF
53,1118,57,2019-05-31,LAA,@,SEA,L 3-4,CG,4,3,1,1,0,0,1,1,0,0,1,0,.284,.458,.585,1.043,4,0,0,0,0,0,0.84,0.060,0.58,0.03%,0.80,2,CF
54,1119,58,2019-06-01,LAA,@,SEA,W 6-3,CG,5,4,1,2,0,0,1,1,1,0,1,1,.289,.461,.600,1.061,5,0,0,0,0,0,1.00,0.057,0.61,0.02%,1.02,2,CF
55,1120,59,2019-06-02,LAA,@,SEA,W 13-3,GS-8,5,4,2,3,0,0,0,2,0,0,1,0,.299,.467,.603,1.071,3,0,0,0,0,1,0.46,0.065,0.31,0.03%,2.38,2,CF
56,1121,60,2019-06-03,LAA,@,CHC,L 1-8,CG,4,4,1,1,0,0,0,0,0,0,0,2,.298,.464,.596,1.060,1,0,0,0,0,0,0.63,-0.059,0.43,-0.03%,-0.42,2,CF
57,1122,61,2019-06-04,LAA,,OAK,L 2-4,CG,4,2,1,0,0,0,0,0,0,0,1,0,.295,.465,.589,1.054,0,0,1,0,0,0,1.13,-0.039,0.80,-0.02%,-0.02,2,CF
58,1123,62,2019-06-05,LAA,,OAK,W 10-9,CG,5,4,1,1,0,0,1,2,0,0,1,2,.294,.463,.598,1.061,4,0,0,0,0,1,1.94,0.042,1.22,0.02%,0.99,2,CF
59,1124,63,2019-06-06,LAA,,OAK,L 4-7,CG,5,4,1,1,0,0,1,2,0,0,1,1,.293,.462,.606,1.068,4,0,0,0,0,0,0.56,0.061,0.38,0.03%,1.53,2,CF
60,1125,64,2019-06-07,LAA,,SEA,L 2-6,CG,4,3,1,1,1,0,0,0,0,0,1,1,.294,.463,.607,1.070,2,0,0,0,0,0,0.73,-0.001,0.37,0.00%,0.14,2,CF
61,1126,65,2019-06-08,LAA,,SEA,W 12-3,GS-9,5,3,2,2,0,1,1,1,0,0,1,0,.299,.469,.632,1.101,7,0,1,0,0,0,0.45,0.076,0.21,0.02%,2.37,2,CF
62,1127,66,2019-06-09,LAA,,SEA,L 3-9,CG,4,2,1,0,0,0,0,0,0,0,2,2,.296,.469,.626,1.096,0,0,0,0,0,0,0.56,0.015,0.28,0.00%,0.50,2,CF
63,1128,67,2019-06-10,LAA,,LAD,W 5-3,CG,4,4,1,1,0,0,1,2,0,0,0,2,.295,.466,.633,1.100,4,0,0,0,0,0,1.23,0.237,0.51,0.06%,1.04,2,CF
64,1129,68,2019-06-11,LAA,,LAD,W 5-3,CG,4,4,0,0,0,0,0,0,0,0,0,2,.290,.460,.622,1.081,0,0,0,0,0,0,0.39,-0.040,0.18,-0.01%,-0.94,2,CF
65,1130,69,2019-06-13,LAA,@,TBR,W 5-3,CG,4,3,1,0,0,0,0,0,0,0,0,1,.286,.457,.613,1.070,0,0,1,0,0,0,0.67,-0.007,0.40,0.00%,-0.21,2,CF
66,1131,70,2019-06-14,LAA,@,TBR,L 4-9,CG,5,3,1,1,1,0,0,0,0,0,2,0,.286,.459,.614,1.073,2,0,0,0,0,1,0.78,0.066,0.51,0.03%,0.57,2,CF
67,1132,71,2019-06-15,LAA,@,TBR,W 5-3,CG,4,4,0,0,0,0,0,0,0,0,0,2,.281,.453,.603,1.056,0,0,0,0,0,0,0.59,-0.061,0.33,-0.02%,-0.84,2,CF
68,1133,72,2019-06-16,LAA,@,TBR,L 5-6,CG,5,4,2,2,0,0,1,2,0,0,1,1,.285,.455,.614,1.069,5,0,0,0,0,0,1.27,0.072,0.76,0.03%,2.24,2,CF
69,1134,73,2019-06-17,LAA,@,TOR,W 10-5,CG,5,5,2,4,1,0,1,3,0,1,0,0,.296,.461,.635,1.096,8,0,0,0,0,0,0.62,0.145,0.32,0.04%,2.88,2,CF
70,1135,74,2019-06-18,LAA,@,TOR,W 3-1,CG,4,2,0,0,0,0,0,0,0,0,1,0,.294,.462,.630,1.091,0,0,1,0,0,0,0.81,0.012,0.46,0.00%,0.17,2,CF
71,1136,75,2019-06-19,LAA,@,TOR,W 11-6,CG,6,6,2,3,0,0,2,7,0,0,0,1,.299,.462,.651,1.114,9,0,0,0,0,0,0.98,0.300,0.66,0.12%,4.09,2,CF
72,1137,76,2019-06-20,LAA,@,TOR,L 5-7 (10),CG(10),5,4,1,2,1,0,0,0,1,0,1,0,.302,.464,.653,1.117,3,0,0,0,0,0,1.68,0.117,1.19,0.05%,0.81,2,CF
73,1138,77,2019-06-21,LAA,@,STL,L 1-5,CG,4,3,1,2,0,0,0,0,0,0,1,0,.306,.468,.653,1.121,2,0,0,0,0,0,0.72,0.029,0.50,0.01%,0.55,2,CF
74,1139,78,2019-06-22,LAA,@,STL,L 2-4,CG,4,3,0,1,0,0,0,0,0,0,1,2,.307,.468,.649,1.118,1,0,0,0,0,0,1.15,0.045,0.71,0.02%,0.52,2,CF
75,1140,79,2019-06-23,LAA,@,STL,W 6-4,CG,6,6,1,2,0,0,0,0,0,0,0,2,.307,.466,.642,1.108,2,0,0,0,0,0,0.78,-0.041,0.44,-0.01%,-1.05,2,CF
76,1141,80,2019-06-25,LAA,,CIN,W 5-1,CG,4,4,0,1,0,0,0,0,0,0,0,1,.307,.463,.636,1.099,1,0,0,0,0,0,0.51,-0.028,0.31,-0.01%,-0.47,2,CF
77,1142,81,2019-06-26,LAA,,CIN,W 5-1,CG,4,3,1,0,0,0,0,0,0,0,1,1,.303,.461,.629,1.090,0,0,0,0,0,0,1.37,0.065,0.85,0.03%,0.08,2,CF
78,1143,82,2019-06-27,LAA,,OAK,W 8-3,CG,4,4,0,1,0,0,0,1,0,0,0,1,.302,.458,.623,1.082,1,0,0,0,0,0,0.60,-0.040,0.48,-0.02%,0.06,2,CF
79,1144,83,2019-06-28,LAA,,OAK,L 2-7,CG,4,4,0,0,0,0,0,0,0,0,0,1,.298,.453,.614,1.067,0,0,0,0,0,0,0.67,-0.067,0.59,-0.04%,-1.22,2,CF
80,1145,84,2019-06-29,LAA,,OAK,L 0-4,CG,4,3,0,1,0,0,0,0,0,0,1,0,.298,.454,.611,1.065,1,0,0,0,0,0,0.64,0.000,0.48,0.00%,0.12,2,CF
81,1146,85,2019-06-30,LAA,,OAK,L 3-12,GS-9,4,4,0,1,0,0,0,0,0,0,0,2,.297,.452,.606,1.057,1,0,0,0,0,0,1.26,-0.039,0.84,-0.02%,-0.27,2,CF
82,1147,86,2019-07-02,LAA,@,TEX,W 9-4,CG,6,3,1,0,0,0,0,0,0,0,3,0,.294,.452,.599,1.052,0,0,0,0,0,0,1.43,-0.036,0.78,-0.01%,-0.55,2,CF DH
83,1148,87,2019-07-03,LAA,@,TEX,W 6-2,CG,5,5,2,2,0,0,2,4,0,0,0,3,.296,.452,.617,1.068,8,0,0,0,0,0,0.74,0.244,0.41,0.08%,2.34,2,CF
84,1149,88,2019-07-04,LAA,@,TEX,L 3-9,CG,5,4,2,2,0,0,1,1,0,0,1,0,.299,.454,.625,1.079,5,0,0,0,0,0,0.70,0.044,0.45,0.02%,0.49,2,CF
85,1150,89,2019-07-05,LAA,@,HOU,W 5-4,CG,4,3,1,1,0,0,1,1,0,0,1,0,.299,.454,.633,1.087,4,0,0,0,0,0,0.86,0.047,0.49,0.02%,0.80,2,CF
86,1151,90,2019-07-06,LAA,@,HOU,L 0-4,CG,4,3,0,1,0,0,0,0,0,0,1,0,.300,.455,.630,1.084,1,1,0,0,0,0,1.12,-0.008,0.77,0.00%,-0.09,2,CF
87,1152,91,2019-07-07,LAA,@,HOU,L 10-11 (10),CG(10),6,5,2,2,0,0,2,4,0,0,0,1,.301,.453,.646,1.098,8,0,0,0,1,0,1.47,0.224,0.87,0.08%,1.58,2,CF
88,1153,92,2019-07-12,LAA,,SEA,W 13-0,CG,6,4,2,3,2,0,1,6,0,0,1,0,.307,.458,.663,1.122,8,0,1,0,0,0,0.32,0.180,0.12,0.04%,4.75,2,CF
89,1154,93,2019-07-13,LAA,,SEA,W 9-2,CG,4,4,1,1,0,0,1,2,0,0,0,1,.306,.456,.668,1.124,4,0,0,0,0,0,0.38,0.017,0.15,0.00%,-0.19,2,CF
90,1155,94,2019-07-14,LAA,,SEA,W 6-3,GS-3,1,1,0,0,0,0,0,0,0,0,0,0,.305,.455,.666,1.121,0,0,0,0,0,0,0.66,-0.017,0.29,-0.01%,-0.18,2,CF
91,1156,98,2019-07-18,LAA,,HOU,L 2-6,CG,4,4,1,1,1,0,0,0,0,0,0,0,.305,.453,.663,1.117,2,0,0,0,0,0,0.56,0.055,0.33,0.02%,1.29,2,DH
92,1157,99,2019-07-19,LAA,@,SEA,L 0-10,CG,4,4,0,0,0,0,0,0,0,0,0,1,.301,.449,.655,1.104,0,0,0,0,0,0,0.35,-0.036,0.15,-0.01%,-1.12,2,CF
93,1158,100,2019-07-20,LAA,@,SEA,W 6-2,CG,5,4,1,1,0,0,1,3,0,0,1,2,.300,.448,.659,1.108,4,0,0,0,0,0,1.10,0.072,0.38,0.02%,2.02,2,CF
94,1159,101,2019-07-21,LAA,@,SEA,W 9-3,CG,5,4,1,1,0,0,1,1,0,0,1,1,.300,.448,.664,1.111,4,0,0,0,0,0,0.26,-0.006,0.10,0.00%,0.56,2,CF
95,1160,102,2019-07-23,LAA,@,LAD,W 5-4,CG,5,5,1,1,0,0,1,1,0,0,0,1,.298,.445,.666,1.110,4,0,0,0,0,0,0.87,0.106,0.40,0.03%,0.22,2,CF
96,1161,103,2019-07-24,LAA,@,LAD,W 3-2,CG,4,2,1,0,0,0,0,1,0,0,1,0,.296,.443,.662,1.105,0,0,0,0,1,0,1.02,-0.014,0.53,0.00%,-0.25,2,CF
97,1162,104,2019-07-25,LAA,,BAL,L 8-10 (16),CG(16),8,7,2,3,2,0,0,2,0,0,1,3,.299,.444,.663,1.107,5,0,0,0,0,0,2.35,0.186,1.45,0.07%,0.87,2,CF
98,1163,105,2019-07-26,LAA,,BAL,L 3-9,CG,4,4,0,1,1,0,0,0,0,0,0,1,.299,.442,.661,1.103,2,0,0,0,0,0,0.36,-0.007,0.20,0.00%,-0.18,2,CF
99,1164,106,2019-07-27,LAA,,BAL,L 7-8,CG,5,5,1,1,0,0,1,2,0,0,0,2,.297,.439,.663,1.102,4,0,0,0,0,0,2.47,-0.238,1.08,-0.06%,-0.33,2,CF
100,1165,107,2019-07-28,LAA,,BAL,W 5-4,CG,4,3,0,1,0,0,0,0,0,0,1,1,.297,.440,.660,1.100,1,0,0,0,0,0,0.93,-0.022,0.31,-0.01%,-0.15,2,CF
101,1166,108,2019-07-29,LAA,,DET,L 2-7,CG,4,3,0,1,0,0,0,0,0,0,0,0,.298,.441,.657,1.098,1,0,1,0,0,0,1.07,0.020,0.39,0.00%,0.08,2,CF
102,1167,109,2019-07-30,LAA,,DET,W 6-1,CG,5,4,0,0,0,0,0,0,0,0,1,1,.294,.438,.650,1.088,0,0,0,0,0,0,0.56,-0.045,0.17,-0.01%,-1.17,2,CF
103,1168,110,2019-07-31,LAA,,DET,L 1-9,CG,4,3,1,1,0,0,1,1,0,0,1,1,.295,.438,.656,1.094,4,0,0,0,0,0,0.53,0.056,0.17,0.01%,0.85,2,DH
104,1169,111,2019-08-02,LAA,@,CLE,L 3-7,CG,5,4,1,2,1,0,1,1,0,0,1,1,.297,.440,.665,1.105,6,0,0,0,0,0,0.33,0.108,0.11,0.02%,1.27,2,CF
105,1170,112,2019-08-03,LAA,@,CLE,L 2-7,CG,4,4,1,1,0,0,0,0,0,0,0,1,.297,.439,.660,1.099,1,0,0,0,0,0,0.64,-0.057,0.16,-0.01%,-0.70,2,CF
106,1171,113,2019-08-04,LAA,@,CLE,L 2-6,CG,4,4,0,1,1,0,0,0,0,0,0,1,.296,.437,.659,1.096,2,0,0,0,0,0,0.69,-0.063,0.12,-0.01%,-0.69,2,CF
107,1172,114,2019-08-05,LAA,@,CIN,L 4-7,CG,4,3,1,2,0,0,1,1,1,0,1,1,.299,.440,.667,1.106,5,0,0,0,0,0,0.53,0.049,0.04,0.00%,0.80,2,CF
108,1173,115,2019-08-06,LAA,@,CIN,L 4-8,CG,4,3,2,1,0,0,1,1,0,0,1,2,.299,.440,.672,1.112,4,0,0,0,0,0,1.07,0.065,0.08,0.00%,0.98,2,CF
109,1174,116,2019-08-08,LAA,@,BOS,L 0-3,CG,4,4,0,1,0,0,0,0,0,0,0,3,.299,.439,.668,1.106,1,0,0,0,0,0,0.72,-0.006,0.04,0.00%,-0.18,2,CF
110,1175,117,2019-08-09,LAA,@,BOS,L 4-16,CG,4,3,1,1,1,0,0,0,0,0,1,1,.299,.439,.668,1.107,2,0,0,0,0,0,0.53,0.035,0.02,0.00%,0.33,2,CF
111,1176,118,2019-08-10,LAA,@,BOS,W 12-4,GS-8,4,3,2,1,0,0,1,3,0,0,0,1,.299,.440,.673,1.112,4,0,1,0,0,0,0.83,0.085,0.02,0.00%,2.02,2,CF
112,1177,119,2019-08-11,LAA,@,BOS,W 5-4 (10),CG(10),5,3,0,0,0,0,0,0,0,0,2,2,.297,.439,.668,1.107,0,0,0,0,0,0,1.43,-0.064,0.04,0.00%,0.07,2,CF
113,1178,120,2019-08-12,LAA,,PIT,L 2-10,CG,5,3,0,0,0,0,0,0,0,0,2,0,.295,.439,.662,1.101,0,0,0,0,0,0,0.37,0.042,0.01,0.00%,0.08,2,CF
114,1179,121,2019-08-13,LAA,,PIT,L 7-10,CG,5,2,1,0,0,0,0,0,0,0,3,0,.293,.440,.659,1.099,0,0,0,0,0,0,0.83,0.038,0.01,0.00%,0.52,2,CF
115,1180,122,2019-08-14,LAA,,PIT,W 7-4,CG,4,3,1,0,0,0,0,0,1,0,1,3,.291,.439,.654,1.093,0,0,0,0,0,0,0.88,-0.002,0.01,0.00%,-0.26,2,CF
116,1181,123,2019-08-15,LAA,,CHW,W 8-7,CG,5,4,4,4,0,0,1,1,0,0,1,0,.298,.444,.665,1.109,7,0,0,0,0,0,0.59,0.196,0.01,0.00%,2.16,2,CF
117,1182,124,2019-08-16,LAA,,CHW,L 2-7,CG,5,4,1,1,0,0,1,1,0,0,0,2,.298,.444,.668,1.112,4,0,1,0,0,0,1.10,0.194,0.01,0.00%,1.40,2,CF
118,1183,125,2019-08-17,LAA,,CHW,W 6-5,CG,4,3,1,1,0,0,0,2,0,0,1,2,.298,.444,.666,1.110,1,0,0,0,0,0,2.14,0.155,0.02,0.00%,1.27,2,DH
119,1184,127,2019-08-19,LAA,@,TEX,L 7-8 (11),CG(11),6,6,1,2,0,0,0,0,0,0,0,2,.298,.443,.661,1.104,2,0,0,0,0,0,1.55,-0.046,0.02,0.00%,-0.39,2,CF
120,1185,128,2019-08-20 (1),LAA,@,TEX,W 5-1,CG,5,4,1,2,0,1,1,2,0,0,1,1,.300,.444,.671,1.116,7,0,0,0,0,0,0.45,0.130,0.00,0.00%,1.61,2,CF
121,1186,129,2019-08-20 (2),LAA,@,TEX,L 2-3 (11),CG(11),5,5,0,0,0,0,0,0,0,0,0,3,.297,.440,.664,1.104,0,0,0,0,0,0,1.21,-0.162,0.01,0.00%,-1.15,2,CF
122,1187,130,2019-08-21,LAA,@,TEX,L 7-8,CG,5,4,2,1,0,0,0,0,0,0,1,1,.296,.440,.660,1.100,1,0,0,0,0,1,1.36,0.003,0.01,0.00%,-0.04,2,DH
123,1188,131,2019-08-23,LAA,@,HOU,L 4-5,CG,4,4,0,0,0,0,0,0,0,0,0,1,.294,.437,.654,1.090,0,0,0,0,0,0,1.71,-0.217,0.01,0.00%,-1.67,2,CF
124,1189,132,2019-08-24,LAA,@,HOU,L 2-5,CG,5,5,0,1,0,0,0,1,0,0,0,0,.293,.435,.649,1.083,1,0,0,0,0,0,1.13,-0.087,0.00,0.00%,-0.95,2,CF
125,1190,133,2019-08-25,LAA,@,HOU,L 2-11,CG,4,2,0,1,0,0,0,0,0,0,1,0,.293,.437,.648,1.085,1,0,1,0,0,0,1.22,0.102,0.00,0.00%,0.98,2,CF
126,1191,134,2019-08-27,LAA,,TEX,W 5-2,CG,4,4,1,1,0,0,1,1,0,0,0,2,.293,.436,.651,1.087,4,0,0,0,0,0,0.70,-0.029,0.00,0.00%,0.45,2,CF
