Rk,Gcar,Gtm,Date,Team,,Opp,Result,Series,Inngs,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,TB,GIDP,HBP,SH,SF,IBB,BAbip,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),BOP,Pos
1,1,1,2014-10-02,DET,@,BAL,L 3-12,ALDS G1,CG,4,4,1,1,0,0,1,1,0,0,0,1,4,0,0,0,0,0,.000,0.86,0.049,13.49,0.41%,0.39,,,5,LF
2,2,2,2014-10-03,DET,@,BAL,L 6-7,ALDS G2,CG,4,4,1,1,0,0,1,3,0,0,0,2,4,0,0,0,0,0,.000,1.04,0.153,16.64,1.61%,0.86,,,5,LF
3,3,3,2014-10-05,DET,,BAL,L 1-2,ALDS G3,CG,4,4,0,1,1,0,0,1,0,0,0,1,2,0,0,0,0,0,.333,1.41,0.181,14.61,1.27%,0.46,,,5,LF
4,4,1,2017-10-04,ARI,,COL,W 11-8,NLWC G1,CG,5,4,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,.000,0.79,-0.055,16.42,-0.65%,-1.00,,,4,RF
5,5,2,2017-10-06,ARI,@,LAD,L 5-9,NLDS G1,CG,4,4,1,3,0,0,1,1,0,0,0,1,6,0,0,0,0,0,1.000,0.57,0.054,8.98,0.48%,1.41,,,4,RF
6,6,3,2017-10-07,ARI,@,LAD,L 5-8,NLDS G2,CG,4,4,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,.500,0.73,-0.010,11.62,-0.07%,-0.24,,,4,RF
7,7,4,2017-10-09,ARI,,LAD,L 1-3,NLDS G3,CG,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,0.83,-0.068,8.64,-0.46%,-0.55,,,4,RF
8,8,1,2018-10-05,BOS,,NYY,W 5-4,ALDS G1,CG,4,4,1,2,0,0,1,3,0,0,0,0,5,0,0,0,0,0,.333,0.70,0.201,10.97,1.76%,1.98,,,4,DH
9,9,2,2018-10-06,BOS,,NYY,L 2-6,ALDS G2,CG,4,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,.250,0.80,-0.058,12.77,-0.60%,-0.60,,,3,DH
10,10,3,2018-10-08,BOS,@,NYY,W 16-1,ALDS G3,CG,6,3,0,1,0,0,0,2,0,0,2,0,1,0,0,0,1,0,.250,0.32,-0.008,6.70,-0.14%,0.11,,,3,DH
11,11,4,2018-10-09,BOS,@,NYY,W 4-3,ALDS G4,CG,5,3,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,.250,0.58,-0.006,11.17,-0.10%,-0.30,,,4,DH
12,12,5,2018-10-13,BOS,,HOU,L 2-7,ALCS G1,CG,4,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,.000,1.21,-0.075,31.60,-1.30%,-0.29,,,3,DH
13,13,6,2018-10-14,BOS,,HOU,W 7-5,ALCS G2,CG,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,.000,1.00,-0.123,25.67,-1.83%,-1.32,,,3,DH
14,14,7,2018-10-16,BOS,@,HOU,W 8-2,ALCS G3,CG,5,4,0,1,1,0,0,1,0,0,1,0,2,1,0,0,0,0,.250,0.74,0.106,23.13,2.12%,0.49,,,3,DH
15,15,8,2018-10-17,BOS,@,HOU,W 8-6,ALCS G4,CG,5,4,2,2,0,0,0,1,0,0,1,1,2,0,0,0,0,0,.667,1.12,0.021,34.26,0.55%,0.60,,,3,DH
16,16,9,2018-10-18,BOS,@,HOU,W 4-1,ALCS G5,CG,4,3,1,2,0,0,1,1,0,0,1,0,5,0,0,0,0,0,.500,0.44,0.138,7.88,1.55%,1.09,,,3,DH
17,17,10,2018-10-23,BOS,,LAD,W 8-4,WS G1,CG,4,3,1,2,1,0,0,2,0,1,1,1,3,0,0,0,0,1,1.000,1.22,0.104,63.51,3.04%,0.97,,,4,DH
18,18,11,2018-10-24,BOS,,LAD,W 4-2,WS G2,CG,4,4,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,.250,1.50,0.154,79.47,4.40%,0.98,,,4,DH
19,19,12,2018-10-26,BOS,@,LAD,L 2-3 (18),WS G3,GS-10,4,3,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,.000,1.00,0.002,41.56,0.06%,-0.17,,,4,RF LF
20,20,13,2018-10-27,BOS,@,LAD,W 9-6,WS G4,CG,5,4,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,.000,0.79,-0.098,48.32,-3.36%,-0.58,,,4,RF
21,21,14,2018-10-28,BOS,@,LAD,W 5-1,WS G5,GS-9,4,4,1,2,0,0,1,1,0,0,0,1,5,0,0,0,0,0,.500,0.44,0.088,15.84,2.03%,1.00,,,4,RF
22,22,3,2021-10-08,BOS,@,TBR,W 14-6,ALDS G2,GS-9,5,5,1,4,1,0,1,3,0,0,0,0,8,0,0,0,0,0,.750,1.13,0.301,18.12,3.09%,3.81,,,6,DH
23,23,4,2021-10-10,BOS,,TBR,W 6-4 (13),ALDS G3,CG(13),6,6,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,.200,1.73,-0.213,36.12,-2.42%,-1.35,,,6,DH
24,24,5,2021-10-11,BOS,,TBR,W 6-5,ALDS G4,CG,4,4,0,2,0,0,0,1,0,0,0,0,2,0,0,0,0,0,.500,0.92,-0.045,20.26,-0.55%,0.66,,,6,DH
25,25,6,2021-10-15,BOS,@,HOU,L 4-5,ALCS G1,CG,4,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,.000,1.47,0.072,38.31,1.28%,0.87,,,5,DH
26,26,7,2021-10-16,BOS,@,HOU,W 9-5,ALCS G2,CG,5,5,1,2,0,0,1,4,0,0,0,1,5,0,0,0,0,0,.333,0.61,0.278,16.22,4.68%,1.63,,,6,DH
27,27,8,2021-10-18,BOS,,HOU,W 12-3,ALCS G3,CG,4,3,2,2,1,0,1,2,0,0,1,1,6,0,0,0,0,0,1.000,0.39,0.097,12.30,1.71%,2.90,,,6,DH
28,28,9,2021-10-19,BOS,,HOU,L 2-9,ALCS G4,CG,4,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,,1.11,-0.083,35.47,-1.48%,-0.63,,,6,DH
29,29,10,2021-10-20,BOS,,HOU,L 1-9,ALCS G5,CG,3,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,,1.02,0.068,42.47,1.63%,0.72,,,5,DH
30,30,11,2021-10-22,BOS,@,HOU,L 0-5,ALCS G6,CG,3,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,,0.80,0.002,31.36,0.05%,-0.09,,,5,DH
31,31,1,2023-10-07,LAD,,ARI,L 2-11,NLDS G1,CG,4,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,.000,0.09,-0.007,1.33,-0.08%,-0.48,,,5,DH
32,32,2,2023-10-09,LAD,,ARI,L 2-4,NLDS G2,CG,4,3,1,2,0,0,1,1,0,0,1,1,5,0,0,0,0,0,1.000,1.14,0.151,17.39,1.48%,1.21,,,5,DH
33,33,3,2023-10-11,LAD,@,ARI,L 2-4,NLDS G3,CG,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,.000,0.58,-0.064,5.97,-0.37%,-0.63,,,3,DH
34,34,1,2024-10-01,NYM,@,MIL,W 8-4,NLWC G1,5-GF,2,2,0,1,0,0,0,2,0,0,0,1,1,0,0,0,0,0,1.000,1.20,0.121,12.40,0.79%,1.43,7.00,10.00,6,PH DH
35,35,2,2024-10-02,NYM,@,MIL,L 3-5,NLWC G2,CG,4,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,.000,0.80,-0.022,8.88,-0.13%,-0.20,2.00,3.00,6,DH
36,36,4,2024-10-05,NYM,@,PHI,W 6-2,NLDS G1,8-GF,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1.000,1.02,0.066,15.98,0.66%,1.27,5.00,6.50,6,PH DH
37,37,5,2024-10-06,NYM,@,PHI,L 6-7,NLDS G2,CG,4,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,.250,0.80,-0.073,12.26,-0.71%,-0.66,3.00,3.00,6,DH
38,38,6,2024-10-08,NYM,,PHI,W 7-2,NLDS G3,8-GF,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0.05,0.002,1.05,0.01%,0.38,4.00,6.20,6,PH DH
39,39,7,2024-10-09,NYM,,PHI,W 4-1,NLDS G4,CG,4,4,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,.500,1.98,0.060,43.71,0.93%,-0.81,3.00,3.00,6,DH
40,40,10,2024-10-16,NYM,,LAD,L 0-8,NLCS G3,CG,4,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,,0.89,0.012,27.89,0.24%,-0.02,4.00,6.00,6,DH
41,41,11,2024-10-17,NYM,,LAD,L 2-10,NLCS G4,CG,4,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,.000,0.78,0.026,23.98,0.54%,0.85,4.00,6.00,6,DH
,,,,,,,21-20,,,164,137,16,39,5,0,10,34,0,1,24,42,74,2,1,0,2,3,.333,0.91,1.499,22.55,22.12%,16.12,32.00,43.70,,
