Rk,Gcar,Gtm,Date,Team,,Opp,Result,Series,Inngs,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,TB,GIDP,HBP,SH,SF,IBB,BAbip,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),BOP,Pos
1,1,1,2022-10-07,PHI,@,STL,W 6-3,NLWC G1,8-GF,2,2,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1.000,1.26,-0.007,13.08,-0.01%,0.99,,,9,PH CF
2,2,2,2022-10-08,PHI,@,STL,W 2-0,NLWC G2,CG,4,3,0,1,1,0,0,0,0,0,0,1,2,1,0,1,0,0,.500,0.65,0.005,7.14,0.03%,-0.16,,,7,CF
3,3,3,2022-10-11,PHI,@,ATL,W 7-6,NLDS G1,8-GF,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,1,CF
4,4,4,2022-10-12,PHI,@,ATL,L 0-3,NLDS G2,GS-8,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,1.13,-0.006,17.23,-0.04%,-0.11,,,7,CF
5,5,5,2022-10-14,PHI,,ATL,W 9-1,NLDS G3,CG,4,3,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,.000,0.50,0.086,10.50,1.01%,0.11,,,7,CF
6,6,6,2022-10-15,PHI,,ATL,W 8-3,NLDS G4,CG,4,4,1,2,1,0,1,3,0,0,0,1,6,0,0,0,0,0,.500,0.90,0.228,19.94,2.84%,2.26,,,9,CF
7,7,7,2022-10-18,PHI,@,SDP,W 2-0,NLCS G1,CG,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,.000,0.50,-0.036,13.05,-0.57%,-0.39,,,9,CF
8,8,9,2022-10-21,PHI,,SDP,W 4-2,NLCS G3,CG,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,.000,0.78,-0.062,24.55,-1.09%,-0.74,,,9,CF
9,9,10,2022-10-22,PHI,,SDP,W 10-6,NLCS G4,CG,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,0.59,-0.059,18.94,-1.19%,-0.83,,,9,CF
10,10,11,2022-10-23,PHI,,SDP,W 4-3,NLCS G5,CG,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,.000,1.42,-0.114,33.52,-1.65%,-0.74,,,9,CF
11,11,12,2022-10-28,PHI,@,HOU,W 6-5 (10),WS G1,CG(10),4,4,1,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,.333,1.34,-0.030,69.83,-0.88%,0.07,,,9,CF
12,12,13,2022-10-29,PHI,@,HOU,L 2-5,WS G2,7-GF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.17,0.008,8.76,0.23%,1.00,,,8,CF
13,13,14,2022-11-01,PHI,,HOU,W 7-0,WS G3,CG,3,3,2,2,0,0,1,1,0,0,0,0,5,0,0,0,0,0,.500,0.14,0.066,8.77,2.34%,0.66,,,9,CF
14,14,15,2022-11-02,PHI,,HOU,L 0-5,WS G4,CG,3,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,.000,0.67,0.023,42.99,0.73%,-0.11,,,9,CF
15,15,16,2022-11-03,PHI,,HOU,L 2-3,WS G5,CG,4,2,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,,2.11,-0.152,174.92,-8.16%,-0.43,,,9,CF
16,16,17,2022-11-05,PHI,@,HOU,L 1-4,WS G6,8-GF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.51,-0.013,39.81,-0.55%,-0.15,,,9,PH CF
17,17,1,2023-10-03,PHI,,MIA,W 4-1,NLWC G1,6-GF,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.19,-0.010,1.97,-0.05%,-0.48,,,8,PH LF
18,18,3,2023-10-07,PHI,@,ATL,W 3-0,NLDS G1,CG,4,3,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,.000,0.65,-0.005,10.18,-0.01%,-0.31,,,8,LF
19,19,4,2023-10-09,PHI,@,ATL,L 4-5,NLDS G2,7-GF,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0.51,-0.013,7.82,-0.13%,-0.31,,,8,PH LF
20,20,5,2023-10-11,PHI,,ATL,W 10-2,NLDS G3,CG,4,4,2,3,1,0,1,1,0,0,0,1,7,0,0,0,0,0,1.000,0.33,0.048,6.90,0.57%,1.57,,,8,LF
21,21,6,2023-10-12,PHI,,ATL,W 3-1,NLDS G4,CG,4,4,0,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,.667,0.65,0.016,14.42,0.19%,0.05,,,8,LF
22,22,7,2023-10-16,PHI,,ARI,W 5-3,NLCS G1,CG,4,3,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,.500,0.25,-0.006,6.40,-0.09%,-0.02,,,8,LF
23,23,8,2023-10-17,PHI,,ARI,W 10-0,NLCS G2,CG,4,3,0,1,1,0,0,1,0,0,1,1,2,0,0,0,0,0,.500,0.37,-0.018,9.64,-0.27%,0.97,,,8,LF
24,24,9,2023-10-19,PHI,@,ARI,L 1-2,NLCS G3,CG,3,3,0,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,1.000,1.16,-0.025,24.24,-0.27%,0.00,,,8,LF
25,25,10,2023-10-20,PHI,@,ARI,L 5-6,NLCS G4,CG,4,4,0,1,1,0,0,1,0,0,0,2,2,0,0,0,0,0,.500,1.47,0.027,45.06,0.42%,0.33,,,8,LF
26,26,11,2023-10-21,PHI,@,ARI,W 6-1,NLCS G5,CG,4,4,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,.333,0.42,-0.062,17.44,-1.64%,-0.81,,,8,LF
27,27,12,2023-10-23,PHI,,ARI,L 1-5,NLCS G6,CG,4,4,0,2,0,0,0,1,0,0,0,2,2,0,0,0,0,0,1.000,0.70,0.101,27.50,2.53%,1.11,,,8,LF
28,28,13,2023-10-24,PHI,,ARI,L 2-4,NLCS G7,CG,4,3,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,.500,1.38,-0.013,114.58,-1.07%,0.25,,,8,LF
29,29,1,2024-10-05,PHI,,NYM,L 2-6,NLDS G1,CG,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.57,-0.062,8.97,-0.55%,-0.88,0.00,0.00,8,LF
30,30,2,2024-10-06,PHI,,NYM,W 7-6,NLDS G2,CG,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,1.18,-0.112,18.04,-1.07%,-0.92,0.00,0.00,7,CF LF
31,31,3,2024-10-08,PHI,@,NYM,L 2-7,NLDS G3,8-GF,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0.27,-0.006,5.65,-0.07%,-0.35,0.00,0.00,9,PH CF
32,32,4,2024-10-09,PHI,@,NYM,L 1-4,NLDS G4,CG,4,4,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,.333,1.03,-0.053,22.67,-0.68%,-0.46,3.00,3.00,9,CF
,,,,,,,19-13,,,100,90,7,21,7,0,3,9,3,0,8,35,37,2,1,1,0,0,.346,0.80,-0.256,27.24,-9.15%,1.16,3.00,3.00,,
