Rk,Gcar,Gtm,Date,Team,,Opp,Result,Series,Inngs,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,TB,GIDP,HBP,SH,SF,IBB,BAbip,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),BOP,Pos
1,1,1,2023-10-07,BAL,,TEX,L 2-3,ALDS G1,CG,4,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,.000,1.92,0.062,30.01,0.66%,-0.23,,,1,LF
2,2,2,2023-10-08,BAL,,TEX,L 8-11,ALDS G2,CG,5,4,1,3,1,0,0,0,0,0,1,1,4,0,0,0,0,0,1.000,0.51,0.056,7.79,0.49%,1.16,,,5,LF
3,3,3,2023-10-10,BAL,@,TEX,L 1-7,ALDS G3,CG,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,.000,0.31,-0.032,3.17,-0.21%,-0.88,,,6,LF
4,4,2,2024-10-06,PHI,,NYM,W 7-6,NLDS G2,8-GF,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,2.26,-0.058,34.62,-0.50%,-0.24,0.00,0.00,9,LF
5,5,3,2024-10-08,PHI,@,NYM,L 2-7,NLDS G3,GS-9,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,.000,0.71,-0.056,14.85,-0.66%,-0.55,0.00,0.00,7,LF
,,,,,,,1-4,,,17,15,1,3,1,0,0,0,0,0,2,6,4,1,0,0,0,0,.333,0.99,-0.028,18.09,-0.22%,-0.73,0.00,0.00,,
