Rk,Gcar,Gtm,Date,Team,,Opp,Result,Inngs,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB,BAbip,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),BOP,Pos
1,74,2,2025-03-29,CLE,@,KCR,L 3-4,CG,3,3,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,0,0,0,.000,1.04,-0.084,1.10,-0.05%,-0.91,0.00,0.00,8,2B
2,75,3,2025-03-30,CLE,@,KCR,W 6-2,CG,4,1,2,1,0,0,1,1,0,0,3,0,.250,.571,1.000,1.571,4,0,0,0,0,0,,0.64,0.059,0.63,0.04%,1.75,22.00,30.90,8,2B
3,76,5,2025-04-01,CLE,@,SDP,L 0-7,GS-7,2,2,0,0,0,0,0,0,0,0,0,2,.167,.444,.667,1.111,0,0,0,0,0,0,,1.54,-0.074,1.45,-0.04%,-0.60,0.00,0.00,8,CF
4,77,6,2025-04-02,CLE,@,SDP,L 2-5,GS-7,2,2,0,0,0,0,0,0,0,0,0,1,.125,.364,.500,.864,0,0,0,0,0,0,.000,0.62,-0.032,0.56,-0.02%,-0.34,0.00,0.00,9,2B
5,78,8,2025-04-05,CLE,@,LAA,L 4-10,CG,4,4,0,0,0,0,0,0,0,0,0,1,.083,.267,.333,.600,0,1,0,0,0,0,.000,0.46,-0.067,0.44,-0.04%,-0.96,0.00,0.00,7,CF 3B
6,79,10,2025-04-08,CLE,,CHW,W 1-0,5-7,0,0,0,0,0,0,0,0,0,0,0,0,.083,.267,.333,.600,0,,0,0,,,,,,,,,0.00,0.00,5,PR CF
7,80,11,2025-04-09,CLE,,CHW,W 3-2,CG,3,3,0,0,0,0,0,0,0,0,0,1,.067,.222,.267,.489,0,0,0,0,0,0,.000,0.51,-0.038,0.49,-0.02%,-0.55,0.00,0.00,8,2B CF
8,81,12,2025-04-10,CLE,,CHW,W 6-1,CG,4,4,0,0,0,0,0,0,0,0,0,1,.053,.182,.211,.392,0,0,0,0,0,0,.000,0.34,0.011,0.34,0.01%,0.15,0.00,0.00,8,2B
9,82,15,2025-04-13,CLE,,KCR,L 2-4,CG,3,3,1,1,1,0,0,1,0,0,0,2,.091,.200,.273,.473,2,0,0,0,0,0,1.000,1.13,0.138,1.34,0.10%,1.49,9.00,12.70,7,2B 3B
10,83,17,2025-04-16,CLE,@,BAL,L 1-9,CG,4,4,0,2,0,0,0,0,0,0,0,1,.154,.241,.308,.549,2,0,0,0,0,0,.667,0.38,0.023,0.43,0.02%,0.14,6.00,6.00,9,2B CF
11,84,18,2025-04-17,CLE,@,BAL,L 2-6,CG,4,4,1,2,0,0,1,1,0,0,0,2,.200,.273,.433,.706,5,0,0,0,0,0,1.000,0.59,0.137,0.65,0.09%,0.74,17.00,21.70,7,2B
12,85,20,2025-04-19,CLE,@,PIT,W 3-0,GS-8,2,2,1,1,1,0,0,0,0,0,0,0,.219,.286,.469,.754,2,1,0,0,0,0,.500,1.13,0.012,1.17,0.01%,0.09,7.00,9.20,8,2B
13,86,22,2025-04-21,CLE,,NYY,W 6-4,8-GF,0,0,0,0,0,0,0,0,0,0,0,0,.219,.286,.469,.754,0,,0,0,,,,,,,,,0.00,0.00,9,PR 2B
14,87,23,2025-04-22,CLE,,NYY,W 3-2,CG,3,2,0,1,0,0,0,0,0,0,1,1,.235,.316,.471,.786,1,0,0,0,0,0,1.000,1.34,0.015,1.61,0.01%,0.31,5.00,6.00,8,2B RF
15,88,24,2025-04-23,CLE,,NYY,L 1-5,9-GF,1,1,0,0,0,0,0,0,0,0,0,0,.229,.308,.457,.765,0,0,0,0,0,0,.000,0.22,-0.006,0.28,0.00%,-0.32,0.00,0.00,7,PH
16,89,25,2025-04-26 (1),CLE,,BOS,W 5-4,GS-6,2,2,0,1,0,0,0,1,0,0,0,0,.243,.317,.459,.777,1,0,0,0,0,0,.500,1.11,0.066,1.31,0.05%,0.67,5.00,6.50,7,2B
17,90,26,2025-04-26 (2),CLE,,BOS,L 3-7,CG,4,3,0,0,0,0,0,0,0,0,1,1,.225,.311,.425,.736,0,0,0,0,0,0,.000,0.99,-0.105,1.20,-0.08%,-1.24,2.00,3.00,2,LF
