Rk,Gcar,Gtm,Date,Team,,Opp,Result,Series,Inngs,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,TB,GIDP,HBP,SH,SF,IBB,BAbip,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),BOP,Pos
1,1,1,2015-10-09,NYM,@,LAD,W 3-1,NLDS G1,CG,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,0.60,-0.059,9.37,-0.57%,-0.65,,,5,C
2,2,2,2015-10-10,NYM,@,LAD,L 2-5,NLDS G2,CG,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,0.75,-0.055,11.45,-0.51%,-0.56,,,6,C
3,3,3,2015-10-12,NYM,,LAD,W 13-7,NLDS G3,CG,5,5,3,3,0,0,1,3,0,0,0,1,6,0,0,0,0,0,.667,0.59,0.284,12.40,3.49%,2.95,,,6,C
4,4,4,2015-10-13,NYM,,LAD,L 1-3,NLDS G4,CG,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,.000,1.28,-0.119,28.60,-1.67%,-0.79,,,5,C
5,5,5,2015-10-15,NYM,@,LAD,W 3-2,NLDS G5,CG,4,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,.000,1.22,-0.041,50.84,-1.06%,-0.48,,,6,C
6,6,6,2015-10-17,NYM,,CHC,W 4-2,NLCS G1,CG,4,4,1,2,0,0,1,1,0,0,0,1,5,0,0,0,0,0,.500,0.60,0.118,15.61,1.71%,0.98,,,5,C
7,7,7,2015-10-18,NYM,,CHC,W 4-1,NLCS G2,CG,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,0.28,-0.021,7.50,-0.32%,-0.59,,,6,C
8,8,8,2015-10-20,NYM,@,CHC,W 5-2,NLCS G3,CG,4,4,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,.500,1.32,-0.106,27.56,-1.40%,-0.88,,,6,C
9,9,9,2015-10-21,NYM,@,CHC,W 8-3,NLCS G4,CG,5,4,1,1,0,0,1,1,0,0,0,1,4,0,1,0,0,0,.000,0.17,0.061,1.62,0.37%,0.50,,,6,C
10,10,10,2015-10-27,NYM,@,KCR,L 4-5 (14),WS G1,CG(14),6,6,0,1,0,0,0,1,0,0,0,2,1,0,0,0,0,0,.250,1.54,-0.113,80.38,-3.35%,-0.55,,,6,C
