Rk,Gcar,Gtm,Date,Team,,Opp,Result,Inngs,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB,aLI,WPA,acLI,cWPA,RE24,BOP,Pos
20,286,20,2021-04-25,LAA,@,HOU,W 4-2,CG,5,5,1,1,0,0,1,1,0,0,0,2,.286,.321,.662,.983,4,0,0,0,0,0,1.04,0.154,1.04,0.09%,-0.11,2,DH
21,287,21,2021-04-26,LAA,@,TEX,W 9-4,GS-6,4,3,3,2,1,0,0,2,0,0,1,1,.300,.341,.675,1.016,3,0,0,0,0,0,1.01,0.168,1.05,0.11%,2.05,2,P
22,288,22,2021-04-27,LAA,@,TEX,L 1-6,CG,4,4,0,0,0,0,0,0,0,0,0,1,.286,.326,.643,.969,0,0,0,0,0,0,1.08,-0.113,1.17,-0.07%,-1.32,2,DH
23,289,23,2021-04-28,LAA,@,TEX,W 4-3,CG,4,4,0,1,1,0,0,0,0,0,0,1,.284,.323,.636,.959,2,0,0,0,0,0,0.73,-0.050,0.74,-0.03%,-0.42,2,DH
24,290,24,2021-04-30,LAA,@,SEA,L 4-7,CG,4,4,1,1,0,0,1,1,0,0,0,0,.283,.320,.652,.972,4,0,0,0,0,0,0.81,0.057,0.97,0.04%,0.44,2,DH
25,291,25,2021-05-01,LAA,@,SEA,W 10-5,CG,5,4,1,0,0,0,0,1,1,0,1,0,.271,.314,.625,.939,0,0,0,0,0,0,0.47,0.043,0.52,0.03%,-0.49,2,DH
26,292,26,2021-05-02,LAA,@,SEA,L 0-2,CG,4,3,0,0,0,0,0,0,2,0,0,0,.263,.311,.606,.917,0,0,1,0,0,0,1.18,0.002,1.41,0.00%,0.23,2,DH
27,293,27,2021-05-03,LAA,,TBR,L 3-7,CG,4,4,1,2,1,0,1,2,0,1,0,1,.272,.318,.641,.959,6,0,0,0,0,0,1.00,0.009,0.98,0.01%,0.89,2,DH
28,294,28,2021-05-04,LAA,,TBR,L 3-8,CG,4,3,1,0,0,0,0,0,0,0,1,0,.264,.316,.623,.938,0,0,0,0,0,0,0.77,-0.060,0.75,-0.04%,-0.12,2,DH
29,295,29,2021-05-05,LAA,,TBR,L 1-3,,,,,,,,,,,,,,.264,.316,.623,.938,,,,,,,,,,,,,P
30,296,30,2021-05-06,LAA,,TBR,L 3-8,CG,4,4,1,2,0,0,1,2,0,0,0,2,.273,.322,.645,.967,5,0,0,0,0,0,0.54,0.142,0.45,0.07%,1.48,2,DH
31,297,31,2021-05-07,LAA,,LAD,W 9-2,CG,5,5,1,2,2,0,0,2,0,0,0,1,.278,.325,.652,.977,4,0,0,0,0,0,0.34,0.031,0.27,0.01%,1.63,2,DH
32,298,32,2021-05-08,LAA,,LAD,L 11-14,CG,5,5,2,1,0,0,0,0,0,0,0,1,.275,.320,.633,.954,1,0,0,0,0,0,0.34,-0.041,0.27,-0.02%,-0.08,2,DH
33,299,33,2021-05-09,LAA,,LAD,W 2-1,CG,4,3,1,1,0,0,0,0,0,0,1,1,.276,.326,.626,.952,1,0,0,0,0,0,0.72,0.017,0.49,0.01%,0.00,2,DH
34,300,34,2021-05-10,LAA,@,HOU,W 5-4,CG,5,5,0,0,0,0,0,0,0,0,0,3,.266,.314,.602,.915,0,0,0,0,0,0,1.02,-0.139,0.92,-0.08%,-1.28,2,DH
35,301,35,2021-05-11,LAA,@,HOU,L 1-5,CG,4,4,0,1,0,0,0,0,0,0,0,2,.265,.312,.591,.903,1,0,0,0,0,0,0.90,0.021,0.89,0.01%,-0.20,2,RF P
36,302,36,2021-05-12,LAA,@,HOU,L 1-9,CG,4,4,0,0,0,0,0,0,0,0,0,2,.257,.303,.574,.877,0,0,0,0,0,0,0.76,-0.077,0.72,-0.04%,-0.88,1,DH
37,303,37,2021-05-14,LAA,@,BOS,L 3-4,CG,4,4,1,2,1,0,1,1,0,0,0,2,.264,.309,.600,.909,6,0,0,0,0,0,0.80,0.093,0.61,0.04%,1.13,2,DH
38,304,38,2021-05-15,LAA,@,BOS,L 0-9,CG,4,4,0,1,0,0,0,0,0,0,0,3,.264,.307,.590,.897,1,0,0,0,0,0,0.68,-0.055,0.46,-0.02%,-1.04,2,DH
39,305,39,2021-05-16,LAA,@,BOS,W 6-5,CG,5,5,1,1,0,0,1,2,0,0,0,1,.262,.304,.597,.901,4,0,0,0,0,0,1.06,0.667,0.70,0.27%,1.44,3,DH
40,306,40,2021-05-17,LAA,,CLE,W 7-4,CG,5,3,2,1,0,0,1,3,0,0,2,2,.263,.313,.612,.925,4,0,0,0,0,0,0.80,0.210,0.53,0.08%,3.03,2,DH
41,307,41,2021-05-18,LAA,,CLE,L 5-6,CG,4,3,2,2,0,0,1,1,0,0,1,0,.271,.323,.632,.956,5,0,0,0,0,1,1.43,0.041,0.99,0.02%,1.28,2,DH
42,308,42,2021-05-19,LAA,,CLE,L 2-3,GS-7,3,3,0,1,0,0,0,0,0,1,0,0,.272,.324,.627,.950,1,0,0,0,0,0,1.50,-0.095,1.02,-0.04%,-0.76,2,RF P
43,309,44,2021-05-20 (2),LAA,,MIN,L 3-6 (7),CG(7),3,3,0,0,0,0,0,0,0,0,0,3,.267,.318,.615,.933,0,0,0,0,0,0,1.32,-0.103,0.81,-0.04%,-0.75,2,DH
44,310,45,2021-05-21,LAA,,OAK,L 4-8,CG,4,3,0,0,0,0,0,0,0,0,1,1,.262,.316,.604,.920,0,0,0,0,0,0,0.85,-0.048,0.60,-0.02%,-0.47,2,DH
45,311,46,2021-05-22,LAA,,OAK,L 2-6,CG,4,4,0,2,1,1,0,1,0,0,0,2,.268,.320,.619,.939,5,0,0,0,0,0,0.76,-0.020,0.46,-0.01%,0.74,2,DH
46,312,47,2021-05-23,LAA,,OAK,W 6-5,7-GF,1,0,0,0,0,0,0,1,0,0,0,0,.268,.319,.619,.938,0,0,0,0,1,0,4.95,0.023,2.82,0.01%,-0.09,4,PH RF
47,313,48,2021-05-25,LAA,,TEX,W 11-5,CG,5,3,1,1,0,0,1,3,0,0,2,2,.269,.326,.632,.958,4,0,0,0,0,0,0.30,0.065,0.17,0.02%,2.38,2,DH
48,314,49,2021-05-26,LAA,,TEX,W 9-8,CG,4,3,1,1,0,0,0,0,0,0,1,1,.270,.330,.626,.956,1,0,0,0,0,0,0.34,-0.017,0.23,-0.01%,0.10,2,DH
49,315,50,2021-05-27,LAA,@,OAK,L 0-5,CG,4,3,0,0,0,0,0,0,0,0,1,1,.266,.328,.616,.944,0,0,0,0,0,0,0.64,0.006,0.52,0.00%,-0.20,2,DH
50,316,51,2021-05-28,LAA,@,OAK,L 1-3,,,,,,,,,,,,,,.266,.328,.616,.944,,,,,,,,,,,,,P
51,317,52,2021-05-29,LAA,@,OAK,W 4-0,CG,5,5,1,2,0,0,0,2,1,0,0,1,.269,.330,.610,.940,2,0,0,0,0,0,0.77,0.144,0.51,0.06%,1.40,2,DH
52,318,53,2021-05-30,LAA,@,OAK,W 4-2,CG,5,4,0,0,0,0,0,0,0,0,1,1,.263,.327,.597,.924,0,0,0,0,0,0,0.57,-0.005,0.42,0.00%,-0.26,2,DH
53,319,54,2021-05-31,LAA,@,SFG,L 1-6,9-GF,1,0,0,0,0,0,0,0,0,0,1,0,.263,.330,.597,.927,0,0,0,0,0,0,0.04,0.001,0.03,0.00%,0.26,6,PH
54,320,56,2021-06-03,LAA,,SEA,L 2-6,CG,4,4,0,0,0,0,0,0,0,0,0,3,.258,.324,.584,.908,0,0,0,0,0,0,1.23,-0.135,0.83,-0.06%,-1.35,2,DH
55,321,57,2021-06-04,LAA,,SEA,W 3-2,GS-7,3,2,0,0,0,0,0,0,0,0,1,0,.255,.324,.578,.902,0,1,0,0,0,0,1.01,-0.074,0.65,-0.03%,-0.79,2,P
56,322,58,2021-06-05,LAA,,SEA,W 12-5,CG,5,5,1,2,1,0,1,2,0,0,0,2,.259,.326,.594,.920,6,0,0,0,0,0,0.78,0.028,0.49,0.01%,1.26,2,DH
57,323,59,2021-06-06,LAA,,SEA,L 5-9,CG,5,2,1,0,0,0,0,0,1,0,3,2,.256,.332,.588,.920,0,0,0,0,0,1,1.12,0.006,0.78,0.00%,0.53,2,DH
58,324,60,2021-06-07,LAA,,KCR,W 8-3,CG,4,1,1,0,0,0,0,0,1,0,3,0,.255,.339,.585,.924,0,0,0,0,0,0,0.52,0.048,0.29,0.02%,0.78,2,DH
59,325,61,2021-06-08,LAA,,KCR,W 8-1,CG,4,3,2,2,1,0,1,2,0,0,1,1,.261,.346,.606,.952,6,0,0,0,0,0,0.53,0.188,0.35,0.08%,2.36,2,DH
60,326,62,2021-06-09,LAA,,KCR,W 6-1,CG,4,3,1,1,0,0,0,0,0,0,1,1,.262,.349,.602,.951,1,0,0,0,0,0,0.62,0.021,0.43,0.01%,0.00,2,DH
61,327,63,2021-06-11,LAA,@,ARI,W 6-5 (10),GS-7,4,4,1,2,2,0,0,1,0,0,0,0,.267,.351,.610,.961,4,0,0,0,0,0,1.12,0.259,0.87,0.12%,1.83,2,RF P
62,328,64,2021-06-12,LAA,@,ARI,W 8-7,8-8,1,1,0,1,0,0,0,0,0,0,0,0,.270,.354,.611,.966,1,0,0,0,0,0,2.61,0.148,1.96,0.07%,0.96,7,PH
63,329,65,2021-06-13,LAA,@,ARI,W 10-3,8-8,1,1,0,0,0,0,0,0,0,0,0,1,.269,.353,.608,.961,0,0,0,0,0,0,0.03,-0.001,0.02,0.00%,-0.24,8,PH
64,330,66,2021-06-14,LAA,@,OAK,L 5-8,CG,5,5,0,1,0,0,0,0,0,0,0,1,.267,.350,.599,.949,1,0,0,0,0,0,0.75,-0.048,0.84,-0.03%,-0.99,2,DH
65,331,67,2021-06-15,LAA,@,OAK,L 4-6,CG,4,4,1,1,0,0,1,1,0,0,0,1,.267,.348,.606,.954,4,1,0,0,0,0,1.11,-0.092,1.15,-0.06%,-0.18,2,DH
66,332,68,2021-06-16,LAA,@,OAK,L 4-8,CG,4,4,1,2,0,0,1,1,1,0,0,0,.271,.350,.618,.968,5,0,0,0,0,0,0.63,0.069,0.53,0.04%,1.13,2,DH
67,333,69,2021-06-17,LAA,,DET,W 7-5,GS-7,3,1,0,0,0,0,0,0,0,0,2,0,.270,.354,.615,.969,0,0,0,0,0,0,0.52,0.016,0.30,0.01%,0.15,2,P
68,334,70,2021-06-18,LAA,,DET,W 11-3,CG,5,5,2,2,0,0,2,3,0,0,0,2,.273,.355,.636,.991,8,0,0,0,0,0,0.57,0.004,0.34,0.00%,1.26,2,DH
69,335,71,2021-06-19,LAA,,DET,W 8-3,CG,5,4,1,1,0,0,1,2,0,0,1,1,.272,.356,.643,.998,4,0,0,0,0,1,0.55,0.089,0.36,0.04%,0.43,2,DH
70,336,72,2021-06-20,LAA,,DET,L 3-5 (10),CG(10),5,4,1,1,0,0,1,2,0,0,1,3,.272,.357,.649,1.005,4,0,0,0,0,0,1.35,0.156,0.99,0.07%,0.74,2,DH
71,337,73,2021-06-22,LAA,,SFG,L 0-5,CG,4,3,0,0,0,0,0,0,0,0,1,3,.269,.355,.641,.996,0,0,0,0,0,0,0.43,-0.012,0.28,0.00%,-0.41,2,DH
72,338,74,2021-06-23,LAA,,SFG,L 3-9 (13),GS-7,3,3,0,0,0,0,0,0,0,0,0,2,.265,.351,.633,.984,0,0,0,0,0,0,0.65,-0.050,0.35,-0.02%,-0.46,2,P
73,339,75,2021-06-25,LAA,@,TBR,L 3-4,CG,4,4,1,2,0,0,1,1,0,0,0,1,.269,.353,.643,.996,5,0,0,0,0,0,1.00,0.138,0.46,0.04%,1.47,1,DH
74,340,76,2021-06-26,LAA,@,TBR,L 3-13,CG,4,3,1,1,1,0,0,1,0,0,1,0,.270,.355,.643,.998,2,0,0,0,0,0,0.88,0.098,0.34,0.02%,0.93,1,DH
75,341,77,2021-06-27,LAA,@,TBR,W 6-4,CG,5,4,2,3,1,1,1,3,1,0,1,1,.277,.363,.668,1.031,9,0,0,0,0,0,1.51,0.537,0.50,0.11%,3.54,2,DH
76,342,78,2021-06-28,LAA,@,NYY,W 5-3,CG,5,5,1,1,0,0,1,1,0,0,0,2,.276,.360,.671,1.031,4,0,0,0,0,0,0.76,0.013,0.33,0.00%,0.01,2,DH
77,343,79,2021-06-29,LAA,@,NYY,L 5-11,CG,5,5,2,2,0,0,2,3,0,0,0,0,.278,.361,.688,1.049,8,0,0,0,0,0,0.35,0.093,0.17,0.03%,2.04,2,DH
78,344,80,2021-06-30,LAA,@,NYY,W 11-8,GS-1,1,1,0,0,0,0,0,0,0,0,0,0,.277,.360,.685,1.045,0,0,0,0,0,0,0.87,-0.022,0.39,-0.01%,-0.25,1,P
79,345,81,2021-07-02,LAA,,BAL,W 8-7,CG,5,4,3,2,0,0,2,3,1,0,1,0,.280,.364,.705,1.068,8,0,0,0,0,0,1.32,0.363,0.60,0.10%,2.81,2,DH
80,346,82,2021-07-03,LAA,,BAL,W 4-1,CG,5,2,1,0,0,0,0,0,0,0,3,0,.278,.367,.700,1.067,0,0,0,0,0,2,0.68,0.044,0.36,0.01%,0.48,2,DH
81,347,83,2021-07-04,LAA,,BAL,W 6-5,CG,4,4,1,1,0,0,1,1,0,0,0,2,.278,.366,.704,1.070,4,0,0,0,0,0,0.67,0.010,0.40,0.00%,0.18,2,DH
82,348,84,2021-07-05,LAA,,BOS,L 4-5,CG,5,5,0,1,0,0,0,0,0,0,0,1,.277,.363,.695,1.058,1,0,0,0,0,0,2.17,-0.286,1.44,-0.11%,-1.43,2,DH
83,349,85,2021-07-06,LAA,,BOS,W 5-3,GS-8,4,4,1,1,1,0,0,1,0,0,0,2,.276,.362,.692,1.054,2,0,0,0,0,0,1.00,0.023,0.60,0.01%,-0.51,2,P
84,350,86,2021-07-07,LAA,,BOS,W 5-4,CG,4,4,2,2,0,0,1,1,0,0,0,2,.279,.364,.700,1.064,5,0,0,0,0,0,1.11,0.183,0.74,0.07%,1.41,2,DH
85,351,87,2021-07-09,LAA,@,SEA,L 3-7,CG,4,4,1,1,0,0,1,1,0,0,0,1,.279,.362,.704,1.066,4,0,0,0,0,0,0.78,0.017,0.60,0.01%,0.31,2,DH
86,352,88,2021-07-10,LAA,@,SEA,L 0-2,CG,4,3,0,0,0,0,0,0,0,1,1,2,.276,.361,.697,1.058,0,0,0,0,0,0,1.21,-0.120,0.89,-0.05%,-0.91,2,DH
87,353,89,2021-07-11,LAA,@,SEA,W 7-1,CG,5,4,1,2,1,0,0,0,0,0,1,1,.279,.364,.698,1.062,3,0,0,0,0,0,0.54,0.022,0.35,0.01%,0.95,2,DH
88,354,90,2021-07-16,LAA,,SEA,L 5-6,CG,5,5,0,1,0,0,0,2,0,0,0,2,.278,.362,.690,1.052,1,0,0,0,0,0,1.09,-0.053,0.74,-0.02%,0.36,2,DH
89,355,91,2021-07-17,LAA,,SEA,W 9-4,CG,5,5,0,0,0,0,0,0,0,0,0,4,.273,.357,.678,1.035,0,0,0,0,0,0,0.40,-0.065,0.22,-0.02%,-1.62,2,DH
90,356,92,2021-07-18,LAA,,SEA,L 4-7,CG,5,3,1,2,0,0,1,2,0,0,2,1,.277,.363,.688,1.051,5,0,0,0,0,0,0.69,0.047,0.44,0.02%,2.32,2,DH
91,357,93,2021-07-19,LAA,@,OAK,L 1-4,GS-8,4,4,0,1,1,0,0,0,0,0,0,1,.277,.362,.686,1.047,2,0,0,0,0,0,1.13,-0.127,0.70,-0.05%,-1.19,2,RF P
92,358,94,2021-07-20,LAA,@,OAK,L 0-6,CG,4,3,0,0,0,0,0,0,0,0,1,3,.274,.361,.679,1.040,0,0,0,0,0,0,0.92,-0.050,0.46,-0.02%,-0.58,2,DH
93,359,95,2021-07-22,LAA,@,MIN,W 3-2,CG,4,4,0,0,0,0,0,0,0,0,0,3,.271,.357,.671,1.028,0,0,0,0,0,0,0.92,-0.090,0.31,-0.02%,-0.88,2,DH
94,360,97,2021-07-24,LAA,@,MIN,W 2-1,CG,4,4,1,2,2,0,0,0,0,0,0,1,.274,.358,.675,1.033,4,0,0,0,0,0,0.57,0.019,0.19,0.00%,0.16,2,DH
95,361,98,2021-07-25,LAA,@,MIN,W 6-2,CG,4,3,1,2,0,0,1,1,1,1,1,1,.277,.362,.684,1.046,5,0,0,0,0,1,1.06,0.175,0.39,0.04%,1.16,2,DH
96,362,99,2021-07-26,LAA,,COL,W 6-2,GS-8,4,4,1,1,0,0,0,1,1,0,0,2,.277,.361,.679,1.040,1,0,0,0,0,0,0.68,0.049,0.29,0.01%,0.38,2,P
97,363,100,2021-07-27,LAA,,COL,L 3-12,CG,5,4,1,1,0,0,1,2,0,0,1,2,.276,.362,.682,1.044,4,0,0,0,0,0,0.64,-0.070,0.32,-0.02%,0.56,2,DH
98,364,101,2021-07-28,LAA,,COL,W 8-7,CG,5,3,2,2,0,0,1,3,0,0,2,1,.280,.367,.691,1.058,5,0,0,0,0,0,1.27,0.463,0.51,0.11%,3.46,2,DH
99,365,102,2021-07-29,LAA,,OAK,L 0-4,CG,4,1,0,0,0,0,0,0,1,0,3,1,.279,.371,.689,1.060,0,0,0,0,0,0,0.67,0.039,0.36,0.01%,0.44,2,DH
100,366,103,2021-07-30,LAA,,OAK,L 0-2,CG,4,4,0,1,0,0,0,0,0,1,0,1,.279,.370,.684,1.054,1,0,0,0,0,0,1.57,-0.135,0.65,-0.03%,-1.05,2,DH
101,367,104,2021-07-31,LAA,,OAK,W 1-0,CG,4,4,0,1,1,0,0,1,0,0,0,3,.278,.369,.682,1.051,2,0,0,0,0,0,0.99,0.100,0.29,0.02%,0.90,2,DH
102,368,105,2021-08-01,LAA,,OAK,L 3-8,CG,4,4,0,0,0,0,0,0,0,0,0,0,.275,.365,.674,1.039,0,2,0,0,0,0,1.06,-0.136,0.39,-0.03%,-1.74,2,DH
103,369,106,2021-08-02,LAA,@,TEX,L 1-4,CG,4,4,0,0,0,0,0,0,0,0,0,2,.272,.362,.667,1.028,0,0,0,0,0,0,0.62,-0.067,0.16,-0.01%,-0.62,2,DH
104,370,107,2021-08-03,LAA,@,TEX,W 11-3,CG,5,5,2,2,1,0,0,0,0,0,0,1,.274,.362,.666,1.028,3,0,0,0,0,0,0.84,-0.011,0.18,0.00%,0.11,2,DH
105,371,108,2021-08-04,LAA,@,TEX,W 2-1,GS-7,3,3,0,0,0,0,0,0,0,0,0,1,.272,.360,.660,1.020,0,0,0,0,0,0,1.04,-0.085,0.26,-0.01%,-0.91,2,P
106,372,109,2021-08-05,LAA,@,TEX,W 5-0,CG,5,3,0,0,0,0,0,0,0,0,2,2,.270,.360,.655,1.015,0,0,0,0,0,0,0.56,-0.013,0.16,0.00%,-0.57,2,DH
107,373,110,2021-08-06,LAA,@,LAD,W 4-3 (10),10-10,1,0,0,0,0,0,0,0,0,1,1,0,.270,.362,.655,1.016,0,0,0,0,0,1,2.16,-0.037,0.75,-0.01%,-0.50,7,PH
108,374,111,2021-08-07,LAA,@,LAD,L 3-5,8-8,1,1,0,0,0,0,0,0,0,0,0,1,.269,.361,.653,1.014,0,0,0,0,0,0,3.52,-0.092,1.59,-0.03%,-0.45,8,PH
109,375,112,2021-08-08,LAA,@,LAD,L 2-8,8-GF,1,0,0,0,0,0,0,0,0,0,1,0,.269,.362,.653,1.015,0,0,0,0,0,0,0.21,0.006,0.07,0.00%,0.17,8,PH RF
110,376,113,2021-08-10 (1),LAA,,TOR,W 6-3 (7),CG(7),4,3,1,0,0,0,0,0,1,0,1,1,.267,.361,.648,1.009,0,0,0,0,0,1,1.41,0.029,0.37,0.00%,0.44,2,DH
111,377,114,2021-08-10 (2),LAA,,TOR,L 0-4 (7),CG(7),4,4,0,1,0,1,0,0,0,0,0,2,.266,.360,.649,1.009,3,0,0,0,0,0,1.29,-0.013,0.35,0.00%,-0.29,1,DH
112,378,115,2021-08-11,LAA,,TOR,L 2-10,CG,4,3,1,1,0,0,1,2,0,0,1,1,.267,.361,.654,1.016,4,0,0,0,0,0,0.79,0.159,0.20,0.02%,1.30,1,DH
113,379,116,2021-08-12,LAA,,TOR,W 6-3,GS-7,4,3,1,1,1,0,0,0,0,0,1,1,.268,.363,.655,1.017,2,0,0,0,0,0,0.61,0.060,0.10,0.01%,0.28,1,P
114,380,117,2021-08-13,LAA,,HOU,L 1-4,CG,4,4,0,1,0,0,0,1,0,0,0,1,.267,.362,.650,1.012,1,0,0,0,0,0,0.92,-0.004,0.18,0.00%,0.43,1,DH
115,381,118,2021-08-14,LAA,,HOU,L 2-8,CG,5,5,1,2,0,0,1,1,1,0,0,1,.269,.362,.655,1.017,5,0,0,0,0,0,0.86,0.111,0.11,0.01%,0.75,1,DH
116,382,119,2021-08-15,LAA,,HOU,W 3-1,CG,4,4,0,2,0,0,0,0,0,0,0,2,.271,.363,.653,1.017,2,0,0,0,0,0,1.54,0.069,0.10,0.00%,0.31,1,DH
117,383,120,2021-08-16,LAA,@,NYY,L 1-2,CG,4,4,0,0,0,0,0,0,0,0,0,2,.269,.360,.647,1.007,0,0,0,0,0,0,1.02,-0.106,0.11,-0.01%,-0.77,1,DH
118,384,121,2021-08-17,LAA,@,DET,W 8-2,CG,6,3,1,1,0,0,0,0,1,1,3,1,.269,.364,.644,1.008,1,0,0,0,0,1,0.94,0.000,0.04,0.00%,0.41,1,DH
119,385,122,2021-08-18,LAA,@,DET,W 3-1,GS-9,4,4,1,1,0,0,1,1,0,0,0,1,.269,.363,.648,1.011,4,0,0,0,0,0,0.82,0.058,0.08,0.00%,0.36,1,P
120,386,123,2021-08-19,LAA,@,DET,W 13-10,CG,6,3,2,2,0,0,0,1,0,0,2,0,.272,.367,.648,1.015,2,0,0,0,1,0,0.81,0.104,0.11,0.01%,1.29,1,DH
121,387,124,2021-08-20,LAA,@,CLE,L 1-9,CG,4,4,0,1,0,0,0,0,0,0,0,1,.272,.366,.644,1.010,1,0,0,0,0,0,0.57,-0.013,0.09,0.00%,0.06,1,DH
122,388,125,2021-08-21,LAA,@,CLE,L 1-5,CG,4,4,0,0,0,0,0,0,0,0,0,3,.269,.363,.638,1.001,0,0,0,0,0,0,0.72,-0.078,0.06,0.00%,-0.93,1,DH
123,389,126,2021-08-22,LAA,@,CLE,L 0-3,CG,4,2,0,1,0,0,0,0,1,0,2,1,.270,.366,.637,1.003,1,0,0,0,0,0,1.18,0.121,0.07,0.01%,0.96,1,DH
124,390,127,2021-08-24,LAA,@,BAL,W 14-8,CG,6,4,0,1,0,0,0,0,0,0,2,2,.270,.368,.634,1.001,1,0,0,0,0,1,0.26,-0.028,0.01,0.00%,-0.52,1,DH
125,391,128,2021-08-25,LAA,@,BAL,L 6-10,GS-6,4,4,0,0,0,0,0,0,0,0,0,3,.267,.365,.628,.993,0,0,0,0,0,0,0.75,-0.074,0.05,0.00%,-0.95,1,P
126,392,129,2021-08-26,LAA,@,BAL,L 1-13,CG,4,2,1,1,0,0,1,1,0,0,2,0,.269,.368,.634,1.002,4,0,0,0,0,0,0.93,0.087,0.03,0.00%,1.29,1,DH
127,393,130,2021-08-27,LAA,,SDP,L 0-5,CG,4,4,0,0,0,0,0,0,0,0,0,0,.266,.365,.628,.993,0,0,0,0,0,0,0.62,-0.064,0.01,0.00%,-0.99,1,DH
128,394,131,2021-08-28,LAA,,SDP,W 10-2,CG,5,4,2,0,0,0,0,0,1,0,1,2,.264,.363,.623,.986,0,0,0,0,0,0,0.47,-0.029,0.01,0.00%,-1.14,2,DH
