Rk,Gcar,Gtm,Date,Team,,Opp,Result,Inngs,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB,aLI,WPA,acLI,cWPA,RE24,BOP,Pos
21,946,21,2018-04-21,LAA,,SFG,W 4-3,CG,4,4,1,3,2,0,1,1,1,0,0,0,.309,.412,.667,1.079,8,0,0,0,0,0,0.71,0.180,0.80,0.12%,1.86,2,CF
22,947,22,2018-04-22,LAA,,SFG,L 2-4,CG,4,4,1,1,0,0,1,2,0,0,0,2,.306,.406,.682,1.088,4,0,0,0,0,0,0.88,0.036,0.98,0.02%,0.99,2,CF
23,948,23,2018-04-23,LAA,@,HOU,W 2-0,CG,4,3,1,1,0,0,0,0,2,0,1,1,.307,.410,.670,1.080,1,0,0,0,0,0,0.70,0.010,1.01,0.01%,0.16,2,CF
24,949,24,2018-04-24,LAA,@,HOU,W 8-7,CG,5,3,1,1,0,0,1,1,0,0,2,1,.308,.418,.692,1.110,4,0,0,0,0,0,1.16,0.111,1.69,0.10%,1.76,2,DH
25,950,25,2018-04-25,LAA,@,HOU,L 2-5,CG,4,4,0,0,0,0,0,0,0,0,0,1,.295,.404,.663,1.067,0,0,0,0,0,0,0.69,-0.070,1.01,-0.06%,-0.80,2,CF
26,951,26,2018-04-27,LAA,,NYY,L 3-4 (10),CG(10),4,4,1,1,0,0,0,0,0,0,0,2,.293,.398,.646,1.045,1,0,0,0,0,0,1.86,0.020,2.23,0.01%,-0.08,2,CF
27,952,27,2018-04-28,LAA,,NYY,L 1-11,GS-6,3,2,0,1,0,0,0,0,0,0,1,0,.297,.405,.644,1.049,1,0,0,0,0,0,0.17,-0.005,0.20,0.00%,0.48,2,CF
28,953,28,2018-04-29,LAA,,NYY,L 1-2,CG,4,2,0,0,0,0,0,0,0,0,2,1,.291,.408,.631,1.039,0,0,0,0,0,0,1.45,0.105,1.71,0.07%,0.59,2,CF
29,954,29,2018-05-01,LAA,,BAL,W 3-2,CG,5,1,0,0,0,0,0,0,0,0,4,1,.288,.423,.625,1.048,0,0,0,0,0,3,1.87,0.142,1.96,0.09%,1.02,2,CF
30,955,30,2018-05-02,LAA,,BAL,W 10-7,GS-8,4,2,2,1,0,0,1,1,0,0,2,1,.292,.433,.651,1.084,4,0,0,0,0,0,0.44,0.104,0.48,0.07%,1.89,2,CF
31,956,31,2018-05-03,LAA,,BAL,W 12-3,CG,5,5,2,2,0,1,0,2,0,0,0,0,.297,.432,.658,1.089,4,1,0,0,0,0,0.35,0.161,0.41,0.11%,1.30,2,CF
32,957,32,2018-05-04,LAA,@,SEA,W 5-0,CG,5,5,1,3,1,1,0,0,0,0,0,1,.310,.438,.681,1.119,6,0,0,0,0,0,0.41,0.032,0.58,0.03%,0.76,2,CF
33,958,33,2018-05-05,LAA,@,SEA,L 8-9 (11),CG(11),6,5,2,3,2,0,0,0,0,0,1,0,.322,.447,.694,1.141,5,0,0,0,0,0,1.02,0.269,1.48,0.23%,2.43,2,CF
34,959,34,2018-05-06,LAA,@,SEA,W 8-2,CG,5,4,1,3,0,0,1,3,1,0,1,1,.336,.458,.720,1.178,6,0,0,0,0,0,0.61,0.154,0.86,0.13%,3.55,2,CF
35,960,35,2018-05-08,LAA,@,COL,L 2-4,CG,4,3,1,0,0,0,0,0,1,0,1,0,.328,.453,.703,1.156,0,0,0,0,0,0,0.67,-0.065,0.80,-0.05%,-0.40,2,CF
36,961,36,2018-05-09,LAA,@,COL,W 8-0,CG,5,5,2,2,0,0,0,1,0,0,0,0,.331,.451,.692,1.143,2,0,0,0,0,0,0.41,0.077,0.49,0.05%,0.41,2,CF
37,962,37,2018-05-10,LAA,,MIN,W 7-4,CG,4,2,0,0,0,0,0,0,0,0,1,0,.326,.452,.681,1.134,0,0,1,0,0,0,0.76,0.023,0.93,0.02%,0.27,2,CF
38,963,38,2018-05-11,LAA,,MIN,L 4-5,CG,5,5,1,1,0,0,0,0,0,0,0,1,.321,.445,.664,1.109,1,0,0,0,0,0,1.32,-0.132,1.65,-0.10%,-0.80,2,CF
39,964,39,2018-05-12,LAA,,MIN,L 3-5 (12),CG(12),6,2,0,0,0,0,0,0,1,0,4,1,.317,.453,.655,1.107,0,0,0,0,0,0,1.80,0.066,2.20,0.05%,0.25,2,CF
40,965,40,2018-05-13,LAA,,MIN,W 2-1,7-GF,1,1,0,0,0,0,0,0,0,0,0,1,.315,.450,.650,1.100,0,0,0,0,0,0,2.65,-0.081,3.15,-0.06%,-0.58,2,PH CF
41,966,41,2018-05-14,LAA,,HOU,W 2-1,CG,3,2,0,0,0,0,0,0,0,0,1,1,.310,.448,.641,1.089,0,0,0,0,0,0,0.99,-0.014,1.53,-0.01%,-0.19,2,CF
42,967,42,2018-05-15,LAA,,HOU,L 3-5,CG,4,2,1,0,0,0,0,0,0,0,2,2,.306,.449,.633,1.082,0,0,0,0,0,0,1.02,-0.032,1.60,-0.03%,0.11,1,CF
43,968,43,2018-05-16,LAA,,HOU,L 0-2,CG,4,4,0,0,0,0,0,0,0,0,0,0,.298,.440,.616,1.056,0,0,0,0,0,0,1.62,-0.183,2.47,-0.17%,-1.10,1,CF
44,969,44,2018-05-17,LAA,,TBR,L 1-7,CG,4,4,0,0,0,0,0,0,0,0,0,2,.290,.431,.600,1.031,0,0,0,0,0,0,0.89,-0.088,1.07,-0.06%,-0.85,2,CF
45,970,45,2018-05-18,LAA,,TBR,L 3-8,CG,4,3,1,1,0,0,1,1,0,0,1,1,.291,.432,.614,1.046,4,0,0,0,0,0,0.64,-0.014,0.74,-0.01%,0.51,3,CF
46,971,46,2018-05-19,LAA,,TBR,L 3-5,CG,4,4,1,2,1,0,1,2,0,0,0,1,.296,.434,.636,1.069,6,0,0,0,0,0,0.58,0.062,0.66,0.04%,1.77,2,CF
47,972,47,2018-05-20,LAA,,TBR,W 5-2,CG,4,1,2,0,0,0,0,0,2,0,3,1,.294,.440,.632,1.072,0,0,0,0,0,0,0.91,0.071,0.98,0.05%,0.87,2,DH
48,973,48,2018-05-22,LAA,@,TOR,L 3-5,CG,4,3,1,0,0,0,0,0,0,0,1,1,.289,.436,.620,1.057,0,0,0,0,0,0,0.63,-0.031,0.70,-0.02%,-0.12,2,CF
49,974,49,2018-05-23,LAA,@,TOR,W 5-4,CG,5,2,1,1,0,0,0,0,1,0,3,0,.292,.444,.619,1.063,1,0,0,0,0,0,1.20,0.032,1.26,0.02%,0.21,2,CF
50,975,50,2018-05-24,LAA,@,TOR,W 8-1,CG,5,4,1,1,0,0,1,1,1,0,1,1,.291,.443,.628,1.071,4,0,0,0,0,0,0.49,0.058,0.52,0.04%,0.40,2,CF
51,976,51,2018-05-25,LAA,@,NYY,L 1-2,CG,4,2,1,1,0,0,1,1,0,0,2,0,.293,.449,.644,1.093,4,0,0,0,0,0,1.16,0.124,1.31,0.08%,1.14,2,CF
52,977,52,2018-05-26,LAA,@,NYY,W 11-4,CG,5,5,3,5,3,0,1,4,0,0,0,0,.313,.461,.687,1.148,11,0,0,0,0,0,1.28,0.567,1.39,0.37%,5.70,2,CF
53,978,53,2018-05-27,LAA,@,NYY,L 1-3,CG,4,4,0,0,0,0,0,0,0,0,0,2,.306,.453,.672,1.125,0,0,0,0,0,0,1.47,-0.143,1.65,-0.10%,-1.20,2,CF
54,979,54,2018-05-28,LAA,@,DET,L 3-9,CG,5,5,1,1,0,0,1,1,0,0,0,1,.303,.448,.676,1.123,4,0,0,0,0,0,0.67,-0.082,0.66,-0.05%,-0.26,2,CF
55,980,55,2018-05-29,LAA,@,DET,W 9-2,GS-8,5,4,0,1,1,0,0,0,0,0,1,1,.302,.447,.672,1.119,2,0,0,0,0,0,0.29,0.011,0.27,0.01%,0.15,2,CF
56,981,56,2018-05-30,LAA,@,DET,L 1-6,CG,4,3,1,1,1,0,0,0,0,0,1,0,.303,.448,.672,1.119,2,0,0,0,0,0,0.79,0.008,0.80,0.01%,0.00,2,CF
57,982,57,2018-05-31,LAA,@,DET,L 2-6,CG,4,4,0,1,0,0,0,1,0,0,0,2,.302,.444,.663,1.108,1,0,0,0,0,0,0.91,-0.047,0.89,-0.03%,-0.27,2,DH
58,983,58,2018-06-01,LAA,,TEX,W 6-0,CG,4,4,1,2,1,0,0,0,0,0,0,0,.305,.445,.665,1.110,3,0,0,0,0,0,0.24,0.036,0.22,0.02%,0.10,2,CF
59,984,59,2018-06-02,LAA,,TEX,L 2-3 (10),CG(10),5,5,1,3,0,1,1,1,1,0,0,0,.313,.448,.688,1.136,8,0,0,0,0,0,0.84,0.089,0.79,0.05%,1.20,2,CF
60,985,60,2018-06-03,LAA,,TEX,W 3-1,CG,3,3,0,0,0,0,0,0,0,0,0,0,.308,.443,.678,1.121,0,0,0,0,0,0,0.48,-0.036,0.41,-0.02%,-0.48,2,CF
61,986,61,2018-06-04,LAA,,KCR,W 9-6,CG,5,4,3,3,0,0,0,2,0,0,1,0,.316,.450,.679,1.129,3,0,0,0,0,1,1.90,0.480,1.73,0.26%,2.82,2,CF
62,987,62,2018-06-05,LAA,,KCR,W 1-0,CG,4,4,0,1,0,0,0,0,0,0,0,1,.315,.447,.671,1.118,1,1,0,0,0,0,0.71,-0.043,0.67,-0.03%,-0.53,3,DH
63,988,63,2018-06-06,LAA,,KCR,W 4-3,CG,4,3,0,0,0,0,0,0,0,0,1,2,.311,.444,.662,1.106,0,0,0,0,0,0,0.82,-0.013,0.82,-0.01%,-0.08,3,CF
64,989,64,2018-06-08,LAA,@,MIN,W 4-2,CG,4,4,0,0,0,0,0,0,0,0,0,2,.305,.438,.650,1.088,0,0,0,0,0,0,1.16,-0.118,1.20,-0.07%,-1.22,2,CF
65,990,65,2018-06-09,LAA,@,MIN,W 2-1,CG,4,3,0,1,0,0,0,0,0,0,1,0,.306,.439,.646,1.085,1,0,0,0,0,0,0.56,0.007,0.59,0.00%,0.12,2,CF
66,991,66,2018-06-10,LAA,@,MIN,L 5-7,CG,5,5,0,0,0,0,0,0,0,0,0,2,.299,.431,.632,1.064,0,0,0,0,0,0,1.56,-0.201,1.69,-0.13%,-2.04,2,CF
67,992,67,2018-06-11,LAA,@,SEA,L 3-5,CG,4,3,2,2,0,0,2,2,0,0,1,1,.304,.435,.658,1.094,8,0,0,0,0,1,0.97,0.175,1.32,0.14%,2.07,2,CF
68,993,68,2018-06-12,LAA,@,SEA,L 3-6,CG,5,5,2,3,0,0,2,3,0,0,0,2,.310,.438,.682,1.120,9,0,0,0,0,0,0.59,0.297,0.74,0.22%,2.79,2,CF
69,994,69,2018-06-13,LAA,@,SEA,L 6-8,CG,5,3,0,2,1,0,0,1,0,0,2,0,.314,.444,.686,1.130,3,1,0,0,0,2,1.12,0.148,1.26,0.10%,1.09,2,CF
70,995,70,2018-06-15,LAA,@,OAK,W 8-4,CG,5,3,2,3,0,0,0,1,0,0,1,0,.323,.450,.690,1.139,3,0,0,0,1,0,0.30,0.060,0.24,0.03%,1.34,2,CF
71,996,71,2018-06-16,LAA,@,OAK,L 4-6,CG,4,3,1,1,0,0,0,0,0,0,1,2,.323,.450,.685,1.136,1,0,0,0,0,0,0.50,0.024,0.42,0.01%,0.30,3,CF
72,997,72,2018-06-17,LAA,@,OAK,L 5-6 (11),CG(11),5,2,1,2,0,0,0,0,0,0,2,0,.328,.459,.688,1.147,2,0,1,0,0,1,0.56,0.080,0.41,0.04%,1.27,2,CF
73,998,73,2018-06-18,LAA,,ARI,L 4-7,CG,5,3,0,2,0,0,0,0,0,1,2,0,.332,.464,.688,1.152,2,0,0,0,0,0,1.12,0.032,0.70,0.01%,0.11,2,CF
74,999,74,2018-06-19,LAA,,ARI,W 5-4,CG,4,1,0,1,0,0,0,2,0,0,2,0,.335,.469,.689,1.158,1,0,0,0,0,0,1.54,0.323,0.82,0.10%,2.88,2,DH
75,1000,75,2018-06-21,LAA,,TOR,W 8-5,CG,5,2,2,0,0,0,0,0,0,0,3,1,.332,.471,.683,1.155,0,0,0,0,0,1,0.79,0.074,0.50,0.03%,0.76,2,DH
76,1001,76,2018-06-22,LAA,,TOR,W 2-1,CG,3,3,0,0,0,0,0,0,0,0,0,2,.328,.467,.676,1.143,0,0,0,0,0,0,0.52,-0.040,0.37,-0.02%,-0.56,2,DH
77,1002,77,2018-06-23,LAA,,TOR,L 1-4,CG,4,4,0,1,0,0,0,0,0,0,0,3,.327,.465,.669,1.134,1,0,0,0,0,0,1.58,-0.076,1.22,-0.04%,-0.37,2,DH
78,1003,78,2018-06-24,LAA,,TOR,L 6-7 (10),CG(10),5,5,0,1,0,0,0,0,0,0,0,1,.325,.461,.661,1.121,1,0,0,0,0,0,0.88,-0.057,0.60,-0.02%,-0.32,2,DH
79,1004,79,2018-06-25,LAA,@,KCR,L 0-2,CG,4,3,0,1,0,0,0,0,0,0,1,1,.325,.461,.657,1.118,1,0,0,0,0,0,0.97,0.009,0.59,0.00%,0.11,2,DH
80,1005,80,2018-06-26,LAA,@,BOS,L 1-9,CG,4,4,0,1,0,0,0,0,0,0,0,1,.324,.459,.651,1.110,1,0,0,0,0,0,0.63,-0.004,0.37,0.00%,-0.35,2,DH
81,1006,81,2018-06-27,LAA,@,BOS,L 6-9,CG,5,4,0,1,0,0,0,0,0,0,1,1,.323,.458,.645,1.103,1,0,0,0,0,0,0.92,0.009,0.44,0.00%,-0.15,2,DH
82,1007,82,2018-06-28,LAA,@,BOS,L 2-4,CG,5,2,1,0,0,0,0,0,0,0,2,1,.320,.460,.641,1.101,0,0,1,0,0,0,1.00,0.021,0.37,0.01%,0.31,2,DH
83,1008,83,2018-06-29,LAA,@,BAL,W 7-1,CG,5,3,2,1,0,0,1,1,0,0,1,1,.321,.462,.648,1.110,4,0,1,0,0,1,0.42,0.123,0.11,0.02%,1.16,2,CF
84,1009,84,2018-06-30,LAA,@,BAL,W 6-2,CG,5,3,1,0,0,0,0,0,0,0,2,0,.317,.461,.641,1.102,0,0,0,0,0,0,1.45,0.093,0.44,0.02%,0.13,2,CF
85,1010,85,2018-07-01,LAA,@,BAL,L 2-8,CG,4,4,0,0,0,0,0,0,0,0,0,1,.313,.456,.633,1.089,0,0,0,0,0,0,0.62,-0.072,0.21,-0.01%,-1.00,2,CF
86,1011,86,2018-07-03,LAA,@,SEA,L 1-4,CG,4,3,0,0,0,0,0,0,0,0,1,0,.310,.454,.626,1.080,0,0,0,0,0,1,1.22,-0.031,0.48,-0.01%,-0.44,2,CF
87,1012,87,2018-07-04,LAA,@,SEA,W 7-4,CG,5,3,1,1,1,0,0,0,0,0,2,0,.310,.456,.627,1.082,2,0,0,0,0,2,0.68,0.069,0.19,0.01%,0.86,3,CF
88,1013,88,2018-07-05,LAA,@,SEA,L 1-4,CG,4,4,0,1,1,0,0,0,0,0,0,3,.309,.454,.625,1.079,2,0,0,0,0,0,1.08,-0.049,0.36,-0.01%,-0.54,3,CF
89,1014,89,2018-07-06,LAA,,LAD,W 3-2,CG,4,3,0,0,0,0,0,0,0,0,1,1,.306,.452,.619,1.070,0,0,0,0,0,1,1.92,-0.102,0.37,-0.01%,-0.52,3,CF
90,1015,90,2018-07-07,LAA,,LAD,L 1-3,CG,4,4,1,3,0,0,1,1,0,0,0,0,.312,.455,.630,1.085,6,0,0,0,0,0,1.03,0.128,0.24,0.02%,1.24,3,CF
91,1016,91,2018-07-08,LAA,,LAD,W 4-3,CG,4,3,0,1,0,0,0,0,0,0,1,1,.312,.455,.627,1.082,1,0,0,0,0,1,1.10,0.062,0.20,0.01%,0.29,3,CF
92,1017,92,2018-07-10,LAA,,SEA,W 9-3,CG,5,4,0,2,0,0,0,0,1,0,1,1,.314,.457,.626,1.083,2,0,0,0,0,1,0.73,0.005,0.17,0.00%,0.49,3,CF
93,1018,93,2018-07-11,LAA,,SEA,L 0-3,CG,4,4,0,1,0,0,0,0,0,0,0,1,.314,.455,.621,1.076,1,0,0,0,0,0,0.74,0.000,0.21,0.00%,-0.06,3,CF
94,1019,94,2018-07-12,LAA,,SEA,W 11-2,CG,5,3,3,1,0,0,0,0,1,0,1,0,.314,.457,.618,1.075,1,0,1,0,0,0,0.43,0.031,0.09,0.00%,0.29,3,CF
95,1020,95,2018-07-13,LAA,@,LAD,L 2-3,CG,4,4,0,1,0,0,0,0,0,0,0,2,.313,.455,.614,1.069,1,0,0,0,0,0,1.26,-0.027,0.26,0.00%,0.01,3,CF
96,1021,96,2018-07-14,LAA,@,LAD,W 5-4 (10),CG(10),5,4,0,1,0,0,0,0,0,0,1,1,.312,.454,.610,1.064,1,0,0,0,0,0,1.05,-0.004,0.18,0.00%,0.14,3,CF
97,1022,97,2018-07-15,LAA,@,LAD,L 3-5,CG,4,2,0,0,0,0,0,0,0,0,2,0,.310,.454,.606,1.060,0,0,0,0,0,0,1.37,-0.016,0.28,0.00%,-0.07,3,CF
98,1023,98,2018-07-20,LAA,,HOU,L 1-3,CG,4,4,0,0,0,0,0,0,0,0,0,1,.307,.450,.599,1.049,0,0,0,0,0,0,0.91,-0.095,0.20,-0.01%,-0.78,3,CF
99,1024,99,2018-07-21,LAA,,HOU,L 0-7,CG,4,2,0,0,0,0,0,0,0,0,2,2,.305,.451,.595,1.046,0,0,0,0,0,0,0.45,-0.030,0.07,0.00%,0.17,3,CF
100,1025,100,2018-07-22,LAA,,HOU,W 14-5,GS-8,5,4,2,2,0,0,1,2,1,0,1,1,.307,.452,.603,1.055,5,0,0,0,0,0,0.40,0.044,0.05,0.00%,1.74,3,CF
101,1026,101,2018-07-23,LAA,,CHW,L 3-5,CG,5,0,0,0,0,0,0,1,2,0,4,0,.307,.456,.603,1.059,0,0,0,0,1,1,1.24,0.136,0.14,0.01%,0.95,3,CF
102,1027,102,2018-07-24,LAA,,CHW,L 2-4,CG,4,2,0,0,0,0,0,1,1,0,2,2,.305,.457,.599,1.056,0,0,0,0,0,0,1.40,0.069,0.12,0.00%,0.82,3,CF
103,1028,103,2018-07-25,LAA,,CHW,W 11-3,CG,5,4,3,3,1,0,2,4,0,0,0,1,.311,.460,.621,1.081,10,0,1,0,0,0,0.34,0.175,0.02,0.01%,3.87,3,CF
104,1029,104,2018-07-26,LAA,,CHW,W 12-8,CG,5,3,1,1,1,0,0,0,1,0,2,0,.311,.462,.621,1.083,2,0,0,0,0,2,0.61,-0.005,0.04,0.00%,0.68,3,CF
105,1030,105,2018-07-27,LAA,,SEA,W 4-3 (10),CG(10),4,3,0,1,0,0,0,0,0,0,1,2,.311,.462,.619,1.081,1,0,0,0,0,0,0.75,-0.024,0.07,0.00%,0.06,3,CF
106,1031,106,2018-07-28,LAA,,SEA,W 11-5,GS-8,4,4,1,1,0,0,1,1,0,0,0,0,.310,.460,.623,1.084,4,0,0,0,0,0,0.23,0.091,0.03,0.01%,0.56,3,CF
107,1032,107,2018-07-29,LAA,,SEA,L 5-8,CG,5,3,2,1,0,0,0,0,0,0,2,1,.310,.462,.621,1.083,1,0,0,0,0,0,0.57,-0.020,0.11,0.00%,0.22,3,CF
108,1033,108,2018-07-31,LAA,@,TBR,L 6-10,CG,5,5,2,2,1,0,1,1,0,0,0,3,.312,.461,.629,1.090,6,0,0,0,0,0,0.76,0.023,0.09,0.00%,0.70,3,CF
109,1034,109,2018-08-01,LAA,@,TBR,L 2-7,CG,4,3,0,0,0,0,0,0,1,1,1,1,.309,.459,.624,1.083,0,0,0,0,0,0,1.27,-0.134,0.10,-0.01%,-1.09,3,DH
110,1035,129,2018-08-24,LAA,,HOU,L 3-9,CG,4,3,0,2,0,1,0,0,0,0,1,1,.312,.462,.629,1.091,4,0,0,0,0,0,0.54,0.018,0.00,0.00%,0.54,3,CF
111,1036,130,2018-08-25,LAA,,HOU,L 3-8,CG,4,4,2,2,0,0,0,0,0,0,0,0,.314,.462,.628,1.090,2,0,0,0,0,0,0.67,0.079,0.00,0.00%,0.50,3,CF
112,1037,131,2018-08-26,LAA,,HOU,L 1-3,CG,4,4,0,0,0,0,0,0,0,0,0,3,.311,.458,.621,1.080,0,0,0,0,0,0,1.06,-0.113,0.00,0.00%,-0.81,3,CF
113,1038,132,2018-08-27,LAA,,COL,W 10-7,CG,5,3,3,2,0,0,1,2,0,0,2,0,.313,.462,.630,1.091,5,0,0,0,0,0,1.04,0.213,0.00,0.00%,2.20,3,CF
114,1039,133,2018-08-28,LAA,,COL,L 2-3,CG,4,3,0,0,0,0,0,0,0,0,1,1,.311,.460,.625,1.085,0,0,0,0,0,0,1.41,-0.098,0.00,0.00%,-0.54,3,CF
115,1040,134,2018-08-30,LAA,@,HOU,W 5-2,CG,5,4,1,1,0,0,0,0,0,0,1,1,.310,.460,.621,1.080,1,0,0,0,0,0,0.72,0.050,0.00,0.00%,-0.07,3,CF
116,1041,135,2018-08-31,LAA,@,HOU,W 3-0,CG,4,2,0,0,0,0,0,1,0,0,1,1,.309,.458,.618,1.076,0,0,0,0,1,0,0.92,-0.040,0.00,0.00%,-0.54,3,CF
117,1042,136,2018-09-01,LAA,@,HOU,L 3-7,CG,4,3,0,0,0,0,0,0,0,0,1,1,.307,.456,.613,1.069,0,0,0,0,0,0,0.97,-0.037,0.00,0.00%,-0.53,3,DH
118,1043,137,2018-09-02,LAA,@,HOU,L 2-4,CG,5,4,0,1,0,0,0,0,0,0,1,2,.306,.456,.609,1.065,1,0,0,0,0,0,1.91,-0.107,0.00,0.00%,-0.59,3,CF
119,1044,138,2018-09-03,LAA,@,TEX,W 3-1,CG,4,2,0,1,0,0,0,0,0,0,2,1,.307,.458,.609,1.067,1,0,0,0,0,1,1.01,0.036,0.00,0.00%,0.41,3,CF
120,1045,139,2018-09-04,LAA,@,TEX,L 2-4,CG,4,3,0,0,0,0,0,0,1,0,0,0,.305,.456,.604,1.061,0,0,1,0,0,0,1.28,-0.083,0.00,0.00%,-0.62,3,CF
121,1046,141,2018-09-07,LAA,@,CHW,W 5-2,CG,5,2,1,1,0,0,0,0,0,0,2,1,.306,.460,.604,1.064,1,0,1,0,0,2,0.91,0.104,0.00,0.00%,1.24,3,CF
122,1047,142,2018-09-08,LAA,@,CHW,W 12-3,GS-9,5,5,3,5,0,0,2,5,0,0,0,0,.314,.465,.623,1.088,11,0,0,0,0,0,0.57,0.298,0.00,0.00%,4.84,3,CF
123,1048,143,2018-09-09,LAA,@,CHW,W 1-0,CG,4,4,0,2,0,0,0,0,0,0,0,2,.316,.465,.622,1.087,2,0,0,0,0,0,0.84,-0.001,0.00,0.00%,-0.09,3,CF
124,1049,144,2018-09-10,LAA,,TEX,L 2-5,CG,5,5,1,2,0,0,0,0,0,0,0,0,.317,.464,.619,1.084,2,0,0,0,0,0,0.92,-0.083,0.00,0.00%,-0.87,3,CF
125,1050,145,2018-09-11,LAA,,TEX,W 1-0,CG,3,1,0,1,0,0,0,0,1,0,1,0,.318,.467,.620,1.088,1,0,1,0,0,0,0.75,0.092,0.00,0.00%,0.97,3,CF
126,1051,146,2018-09-12,LAA,,TEX,W 8-1,GS-9,4,4,0,0,0,0,0,0,0,0,0,2,.315,.464,.614,1.078,0,0,0,0,0,0,0.45,-0.048,0.00,0.00%,-0.99,3,CF
