Rk,Gcar,Gtm,Date,Team,,Opp,Result,Inngs,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB,aLI,WPA,acLI,cWPA,RE24,BOP,Pos
1,180,1,2013-04-01,LAA,@,CIN,W 3-1 (13),CG(13),6,6,0,1,0,0,0,0,0,0,0,2,.167,.167,.167,.333,1,0,0,0,0,0,1.94,-0.298,1.79,-0.17%,-1.11,1,CF LF
2,181,2,2013-04-03,LAA,@,CIN,L 4-5,CG,5,5,0,1,1,0,0,0,0,0,0,2,.182,.182,.273,.455,2,0,0,0,0,0,1.64,-0.145,1.65,-0.09%,-0.68,1,CF
3,182,3,2013-04-04,LAA,@,CIN,L 4-5,CG,5,4,2,2,1,0,0,0,0,0,1,1,.267,.313,.400,.713,3,0,0,0,0,0,1.38,0.218,1.27,0.12%,0.99,1,CF
4,183,4,2013-04-05,LAA,@,TEX,L 2-3,CG,4,4,0,1,1,0,0,1,0,0,0,1,.263,.300,.421,.721,2,0,0,0,0,0,1.15,0.071,1.18,0.04%,0.45,1,LF
5,184,5,2013-04-06,LAA,@,TEX,W 8-4,CG,5,5,0,2,0,0,0,0,0,0,0,0,.292,.320,.417,.737,2,0,0,0,0,0,0.47,-0.013,0.45,-0.01%,0.08,1,LF
6,185,6,2013-04-07,LAA,@,TEX,L 3-7,CG,5,4,1,0,0,0,0,0,0,0,1,2,.250,.300,.357,.657,0,0,0,0,0,0,1.42,-0.109,1.51,-0.07%,-0.90,1,LF
7,186,7,2013-04-09,LAA,,OAK,L 5-9,CG,5,4,1,2,0,1,0,0,0,0,1,1,.281,.343,.438,.780,4,0,0,0,0,0,1.12,0.209,1.14,0.13%,1.38,1,LF
8,187,8,2013-04-10,LAA,,OAK,L 5-11,GS-8,4,4,0,1,0,0,0,0,1,0,0,1,.278,.333,.417,.750,1,0,0,0,0,0,0.66,-0.075,0.62,-0.04%,-0.51,1,LF
9,188,9,2013-04-11,LAA,,OAK,L 1-8,CG,4,4,0,0,0,0,0,0,0,0,0,0,.250,.302,.375,.677,0,0,0,0,0,0,0.67,-0.070,0.63,-0.04%,-0.64,2,LF
10,189,10,2013-04-12,LAA,,HOU,L 0-5,CG,4,4,0,0,0,0,0,0,0,0,0,2,.227,.277,.341,.618,0,1,0,0,0,0,0.55,-0.088,0.42,-0.04%,-1.18,2,LF
11,190,11,2013-04-13,LAA,,HOU,W 5-4,CG,5,5,1,2,0,0,0,0,0,0,0,0,.245,.288,.347,.635,2,0,0,0,0,0,1.92,-0.005,1.29,0.00%,-0.61,2,CF
12,191,12,2013-04-14,LAA,,HOU,W 4-1,CG,4,3,3,2,1,0,1,1,0,0,1,0,.269,.321,.442,.764,6,0,0,0,0,0,0.60,0.173,0.45,0.08%,1.63,2,LF
13,192,13,2013-04-15,LAA,@,MIN,L 2-8,CG,4,4,0,2,1,0,0,0,0,0,0,1,.286,.333,.464,.798,3,0,0,0,0,0,0.66,-0.002,0.53,0.00%,-0.12,2,LF
14,193,14,2013-04-16,LAA,@,MIN,L 6-8,CG,5,4,0,2,1,0,0,3,0,0,1,1,.300,.354,.483,.837,3,0,0,0,0,0,0.94,0.131,0.66,0.06%,2.74,2,LF
15,194,15,2013-04-19,LAA,,DET,W 8-1,CG,5,4,1,1,1,0,0,2,0,0,0,1,.297,.343,.484,.827,2,0,0,0,1,0,0.83,-0.073,0.54,-0.03%,-0.14,2,LF
16,195,16,2013-04-20,LAA,,DET,W 10-0,CG,5,5,2,2,0,0,1,4,0,0,0,0,.304,.347,.522,.868,5,0,0,0,0,0,0.40,0.128,0.29,0.06%,3.36,2,LF
17,196,17,2013-04-21,LAA,,DET,W 4-3 (13),CG(13),6,6,1,2,0,0,0,0,2,0,0,0,.307,.346,.507,.852,2,1,0,0,0,0,2.18,0.025,1.58,0.01%,-0.52,2,LF
18,197,18,2013-04-22,LAA,,TEX,L 6-7,CG,5,4,0,0,0,0,0,0,0,0,1,1,.291,.337,.481,.818,0,0,0,0,0,0,1.73,-0.124,1.65,-0.07%,-0.83,2,LF
19,198,19,2013-04-23,LAA,,TEX,W 5-4 (11),CG(11),5,3,1,0,0,0,0,0,0,0,2,1,.280,.341,.463,.804,0,1,0,0,0,0,1.65,0.024,1.50,0.01%,0.27,2,LF
20,199,20,2013-04-24,LAA,,TEX,L 3-11,CG,4,3,0,0,0,0,0,0,0,0,1,2,.271,.337,.447,.784,0,0,0,0,0,0,0.41,-0.034,0.37,-0.02%,0.15,2,LF
21,200,21,2013-04-25,LAA,@,SEA,L 0-6,CG,4,4,0,1,0,0,0,0,0,1,0,1,.270,.333,.438,.772,1,0,0,0,0,0,1.00,-0.072,0.79,-0.04%,-0.65,2,LF
22,201,22,2013-04-26,LAA,@,SEA,W 6-3,CG,5,3,0,1,0,0,0,0,1,0,2,1,.272,.346,.435,.781,1,0,0,0,0,0,0.61,0.151,0.43,0.06%,1.76,2,LF
23,202,23,2013-04-27,LAA,@,SEA,L 2-3,CG,4,3,0,1,1,0,0,1,0,0,0,0,.274,.343,.442,.785,2,0,0,0,1,0,0.84,0.038,0.66,0.02%,0.41,2,LF
24,203,24,2013-04-28,LAA,@,SEA,L 1-2,CG,4,4,0,0,0,0,0,0,0,0,0,2,.263,.330,.424,.755,0,0,0,0,0,0,1.66,0.026,1.27,0.01%,0.11,2,LF
25,204,25,2013-04-29,LAA,@,OAK,L 8-10 (19),CG(19),9,8,1,1,0,0,0,0,0,0,1,2,.252,.322,.402,.724,1,0,0,0,0,0,1.55,-0.225,1.18,-0.10%,-1.30,2,CF LF
26,205,26,2013-04-30,LAA,@,OAK,L 6-10,CG,5,4,1,2,1,1,0,4,0,0,1,0,.261,.333,.432,.766,5,0,0,0,0,0,1.13,0.311,0.80,0.13%,3.61,2,CF
27,206,27,2013-05-01,LAA,@,OAK,W 5-4,CG,4,4,2,2,0,1,1,1,0,0,0,1,.270,.338,.478,.817,7,0,0,0,0,0,0.86,0.168,0.57,0.07%,1.30,2,CF
28,207,28,2013-05-02,LAA,,BAL,L 1-5,CG,4,3,0,0,0,0,0,0,0,0,1,0,.263,.336,.466,.802,0,0,0,0,0,0,0.98,-0.052,0.59,-0.02%,-0.46,2,CF
29,208,29,2013-05-03,LAA,,BAL,W 4-0,CG,4,4,1,2,0,0,1,3,0,0,0,1,.270,.341,.492,.832,5,0,0,0,0,0,0.86,0.157,0.50,0.05%,2.46,2,CF
30,209,30,2013-05-04,LAA,,BAL,L 4-5 (10),CG(10),4,4,0,1,0,0,0,1,0,0,0,0,.270,.338,.484,.822,1,0,0,0,0,0,1.68,0.226,0.93,0.08%,0.24,2,CF
31,210,31,2013-05-05,LAA,,BAL,L 4-8,CG,5,5,2,2,0,0,1,1,1,0,0,1,.275,.340,.504,.844,5,0,0,0,0,0,1.04,0.086,0.54,0.03%,0.38,2,CF
32,211,32,2013-05-07,LAA,@,HOU,L 6-7,CG,5,4,0,1,1,0,0,0,0,0,0,1,.274,.342,.504,.846,2,0,1,0,0,0,1.05,-0.011,0.50,0.00%,0.21,2,CF
33,212,33,2013-05-08,LAA,@,HOU,L 1-3,CG,4,4,0,2,1,0,0,0,0,0,0,0,.281,.346,.511,.857,3,1,0,0,0,0,1.07,-0.006,0.49,0.00%,-0.39,2,CF
34,213,34,2013-05-09,LAA,@,HOU,W 6-5,CG,6,4,1,0,0,0,0,0,0,0,2,0,.273,.346,.497,.842,0,0,0,0,0,0,1.37,0.041,0.55,0.01%,0.00,2,CF
35,214,35,2013-05-10,LAA,@,CHW,W 7-5,CG,5,5,1,2,0,0,0,1,0,0,0,0,.277,.347,.493,.841,2,0,0,0,0,0,1.49,0.117,0.68,0.03%,0.49,2,CF
36,215,36,2013-05-11,LAA,@,CHW,W 3-2,CG,4,4,1,2,0,0,1,2,0,1,0,1,.283,.351,.513,.864,5,0,0,0,0,0,1.23,0.078,0.57,0.02%,0.86,2,CF
37,216,37,2013-05-12,LAA,@,CHW,L 0-3,CG,3,3,0,1,0,0,0,0,1,0,0,1,.284,.351,.510,.860,1,0,0,0,0,0,1.19,0.016,0.62,0.01%,-0.02,2,CF
38,217,38,2013-05-13,LAA,,KCR,L 4-11,CG,4,4,1,1,0,0,0,0,0,0,0,2,.283,.348,.503,.851,1,0,0,0,0,0,0.42,-0.042,0.18,-0.01%,-0.42,2,CF
39,218,39,2013-05-14,LAA,,KCR,W 6-2,CG,4,2,1,1,0,0,1,2,1,0,1,0,.286,.352,.522,.873,4,0,0,0,1,0,1.00,0.084,0.40,0.02%,1.11,2,CF
40,219,40,2013-05-15,LAA,,KCR,L 5-9,CG,5,3,2,2,1,0,1,2,0,0,2,0,.293,.364,.549,.912,6,0,0,0,0,0,0.52,0.059,0.24,0.02%,2.44,2,CF
41,220,41,2013-05-16,LAA,,CHW,L 4-5,CG,4,3,1,0,0,0,0,0,0,0,1,1,.287,.361,.539,.900,0,0,0,0,0,0,0.99,-0.022,0.38,-0.01%,-0.21,2,CF
42,221,42,2013-05-17,LAA,,CHW,L 0-3,CG,4,3,0,0,0,0,0,0,1,0,1,1,.282,.359,.529,.888,0,0,0,0,0,0,0.82,-0.026,0.27,-0.01%,-0.03,2,CF
43,222,43,2013-05-18,LAA,,CHW,W 12-9,CG,5,2,1,1,0,0,0,0,0,1,2,1,.285,.370,.529,.899,1,0,1,0,0,0,1.30,-0.030,0.36,-0.01%,0.10,2,CF
44,223,44,2013-05-19,LAA,,CHW,W 6-2,CG,4,4,0,0,0,0,0,0,0,0,0,3,.278,.363,.517,.880,0,0,0,0,0,0,0.46,-0.045,0.13,-0.01%,-1.12,2,CF
45,224,45,2013-05-21,LAA,,SEA,W 12-0,CG,5,5,2,4,1,1,1,5,1,0,0,1,.293,.373,.558,.931,10,0,0,0,0,0,0.35,-0.012,0.13,0.00%,3.74,2,CF
46,225,46,2013-05-22,LAA,,SEA,W 7-1,CG,4,4,2,2,0,1,0,0,0,0,0,2,.297,.376,.568,.943,4,0,0,0,0,0,0.22,0.040,0.09,0.01%,0.61,2,CF
47,226,47,2013-05-23,LAA,@,KCR,W 5-4,CG,4,4,2,2,0,0,1,1,1,0,0,1,.302,.378,.582,.960,5,0,0,0,0,0,0.66,0.106,0.30,0.03%,1.02,2,CF
48,227,48,2013-05-24,LAA,@,KCR,W 5-2,CG,5,4,2,2,0,0,0,0,1,0,1,0,.306,.383,.580,.963,2,0,0,0,0,0,1.29,0.269,0.65,0.08%,1.85,2,CF
49,228,49,2013-05-25,LAA,@,KCR,W 7-0,CG,5,4,2,1,0,0,0,1,1,0,1,1,.305,.383,.574,.957,1,0,0,0,0,0,0.60,0.077,0.32,0.03%,0.69,2,CF
50,229,50,2013-05-26,LAA,@,KCR,W 5-2,CG,5,5,0,1,0,0,0,0,0,0,0,3,.302,.379,.564,.944,1,0,0,0,0,0,1.26,-0.070,0.75,-0.03%,-1.04,2,CF
51,230,51,2013-05-27,LAA,@,LAD,L 7-8,CG,5,5,2,2,0,1,0,1,0,0,0,1,.304,.380,.570,.950,4,0,0,0,0,0,1.54,-0.112,0.98,-0.04%,0.26,2,CF
52,231,52,2013-05-28,LAA,@,LAD,L 0-3,CG,4,4,0,0,0,0,0,0,0,0,0,1,.299,.373,.559,.933,0,0,0,0,0,0,0.65,-0.063,0.36,-0.02%,-0.63,2,CF
53,232,53,2013-05-29,LAA,,LAD,W 4-3,CG,4,4,1,1,1,0,0,0,0,0,0,0,.298,.371,.558,.930,2,0,0,0,0,0,0.94,-0.055,0.52,-0.02%,-0.18,2,CF
54,233,54,2013-05-30,LAA,,LAD,W 3-2,CG,4,3,0,0,0,0,0,0,0,0,1,0,.294,.369,.550,.920,0,0,0,0,0,0,0.66,-0.040,0.36,-0.01%,-0.39,2,CF
55,234,55,2013-05-31,LAA,,HOU,L 3-6,CG,4,3,0,1,0,0,0,0,0,0,1,1,.294,.372,.548,.919,1,0,0,0,0,0,1.14,-0.036,0.67,-0.01%,0.03,2,CF
56,235,56,2013-06-01,LAA,,HOU,L 0-2,CG,5,5,0,2,2,0,0,0,0,0,0,1,.296,.372,.553,.925,4,0,0,0,0,0,1.69,-0.155,0.81,-0.04%,-0.72,2,CF
57,236,57,2013-06-02,LAA,,HOU,L 4-5,CG,5,5,0,1,0,0,0,0,0,0,0,1,.294,.369,.545,.914,1,0,0,0,0,0,1.09,-0.001,0.48,0.00%,0.28,2,CF
58,237,58,2013-06-03,LAA,,HOU,L 1-2,CG,4,3,0,2,0,0,0,1,0,0,0,0,.299,.371,.547,.918,2,0,0,0,1,0,1.50,0.086,0.59,0.02%,0.25,2,CF
59,238,59,2013-06-04,LAA,,CHC,W 4-3,CG,4,4,0,1,0,0,0,0,1,0,0,0,.298,.369,.542,.911,1,0,0,0,0,0,1.87,-0.001,0.59,0.00%,0.31,2,CF
60,239,60,2013-06-05,LAA,,CHC,L 6-8 (10),CG(10),5,4,0,0,0,0,0,0,0,0,1,1,.293,.366,.533,.899,0,0,0,0,0,0,1.95,-0.146,0.72,-0.03%,-0.65,2,CF
61,240,61,2013-06-08 (1),LAA,@,BOS,W 9-5,CG,6,5,2,3,2,0,0,1,1,0,1,1,.300,.372,.543,.915,5,0,0,0,0,0,0.84,0.102,0.26,0.02%,2.32,1,CF
