Rk,Gcar,Gtm,Date,Team,,Opp,Result,Series,Inngs,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,TB,GIDP,HBP,SH,SF,IBB,BAbip,aLI,WPA,acLI,cWPA,RE24,BOP,Pos
1,1,1,2014-10-02,LAA,,KCR,L 2-3 (11),ALDS G1,CG(11),5,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.000,1.85,-0.140,29.01,-1.23%,-0.74,2,CF
2,2,2,2014-10-03,LAA,,KCR,L 1-4 (11),ALDS G2,CG(11),5,4,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,.000,1.28,-0.124,19.59,-1.07%,-1.17,2,CF
3,3,3,2014-10-05,LAA,@,KCR,L 3-8,ALDS G3,CG,5,4,1,1,0,0,1,1,0,0,1,1,4,0,0,0,0,0,.000,0.35,0.110,3.61,0.71%,1.03,2,CF
,,,,,,,0-3,,,15,12,1,1,0,0,1,1,0,1,3,2,4,0,0,0,0,0,.000,1.17,-0.154,17.40,-1.59%,-0.88,,
