Rk,Gcar,Gtm,Date,Team,,Opp,Result,Inngs,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB,aLI,WPA,acLI,cWPA,RE24,BOP,Pos
17,441,17,2022-04-25,LAA,,CLE,W 3-0,CG,4,4,0,0,0,0,0,0,0,0,0,2,.225,.286,.394,.680,0,0,0,0,0,0,0.48,-0.047,0.50,-0.03%,-0.57,2,DH
18,442,18,2022-04-26,LAA,,CLE,W 4-1,CG,4,4,1,1,0,0,0,0,0,0,0,1,.227,.284,.387,.671,1,0,0,0,0,0,0.46,-0.037,0.50,-0.02%,-0.55,2,DH
19,443,19,2022-04-27,LAA,,CLE,W 9-5,CG,5,5,1,3,1,0,0,1,0,0,0,0,.250,.302,.413,.715,4,0,0,0,0,0,0.40,-0.012,0.44,-0.01%,0.92,2,P DH
20,444,21,2022-04-29,LAA,@,CHW,W 5-1,CG,5,5,3,2,0,0,1,1,1,0,0,1,.259,.308,.447,.755,5,0,0,0,0,0,0.57,0.065,0.66,0.05%,0.44,4,DH
21,445,22,2022-04-30,LAA,@,CHW,L 0-4,CG,4,4,0,0,0,0,0,0,0,0,0,1,.247,.295,.427,.722,0,0,0,0,0,0,0.51,-0.053,0.60,-0.04%,-0.71,4,DH
22,446,23,2022-05-01,LAA,@,CHW,W 6-5,GS-9,4,3,0,0,0,0,0,1,0,0,1,0,.239,.293,.413,.706,0,1,0,0,0,0,0.82,-0.015,0.97,-0.01%,-1.65,3,DH
23,447,24,2022-05-02,LAA,@,CHW,L 0-3,8-8,1,1,0,0,0,0,0,0,0,0,0,0,.237,.290,.409,.699,0,0,0,0,0,0,0.58,-0.017,0.70,-0.01%,-0.22,9,PH
24,448,25,2022-05-03,LAA,@,BOS,L 0-4,CG,4,4,0,1,0,0,0,0,0,0,0,1,.237,.288,.402,.691,1,0,0,0,0,0,0.74,-0.009,0.87,-0.01%,-0.15,3,DH
25,449,26,2022-05-04,LAA,@,BOS,W 10-5 (10),CG(10),5,3,1,0,0,0,0,0,0,0,2,1,.230,.294,.390,.684,0,0,0,0,0,0,1.35,0.060,1.55,0.04%,0.15,3,DH
26,450,27,2022-05-05,LAA,@,BOS,W 8-0,CG,4,4,1,2,0,0,0,1,0,0,0,0,.240,.301,.394,.695,2,0,0,0,0,0,0.95,0.043,1.12,0.03%,1.32,3,P DH
27,451,28,2022-05-06,LAA,,WSN,W 3-0,CG,4,3,0,0,0,0,0,1,0,0,1,1,.234,.299,.383,.682,0,0,0,0,0,1,0.72,-0.042,0.79,-0.03%,-0.59,3,DH
28,452,29,2022-05-07,LAA,,WSN,L 3-7,CG,4,4,0,1,0,0,0,0,0,0,0,0,.234,.298,.378,.676,1,0,0,0,0,0,0.89,-0.064,1.05,-0.05%,-0.63,3,DH
29,453,30,2022-05-08,LAA,,WSN,W 5-4,CG,5,4,1,1,1,0,0,2,0,0,1,1,.235,.302,.383,.684,2,0,0,0,0,0,1.82,0.456,2.06,0.31%,1.48,3,DH
30,454,31,2022-05-09,LAA,,TBR,W 11-3,CG,4,4,3,3,0,0,2,5,0,0,0,0,.252,.315,.445,.761,9,0,0,0,0,0,0.55,0.070,0.69,0.05%,3.45,3,DH
31,455,32,2022-05-10,LAA,,TBR,W 12-0,CG,5,5,1,2,1,0,0,0,0,0,0,0,.258,.319,.452,.770,3,0,0,0,0,0,0.40,-0.006,0.50,0.00%,0.25,3,DH
32,456,33,2022-05-11,LAA,,TBR,L 2-4 (10),CG(10),4,4,0,1,0,0,0,0,1,0,0,1,.258,.317,.445,.762,1,0,0,0,0,0,0.98,-0.032,1.24,-0.02%,-0.08,3,P DH
33,457,34,2022-05-13,LAA,@,OAK,W 2-0,CG,4,4,0,0,0,0,0,0,0,0,0,1,.250,.308,.432,.740,0,0,0,0,0,0,0.58,-0.057,0.74,-0.04%,-0.72,3,DH
34,458,35,2022-05-14 (1),LAA,@,OAK,L 3-4,CG,5,4,0,2,1,0,0,1,0,0,1,0,.257,.318,.441,.759,3,0,0,0,0,0,1.03,-0.017,1.27,-0.01%,0.17,3,DH
35,459,36,2022-05-14 (2),LAA,@,OAK,W 9-1,CG,5,5,1,1,0,0,1,2,0,0,0,0,.255,.314,.454,.768,4,1,0,0,0,0,0.35,-0.035,0.44,-0.03%,-0.07,3,DH
36,460,37,2022-05-15,LAA,@,OAK,W 4-1,CG,4,3,1,2,0,0,1,2,0,1,1,0,.264,.325,.479,.804,5,0,0,0,0,1,0.94,0.177,1.16,0.13%,1.76,3,DH
37,461,38,2022-05-16,LAA,@,TEX,L 4-7,CG,4,4,1,1,1,0,0,1,0,0,0,3,.264,.323,.480,.803,2,0,0,0,0,0,0.88,0.052,1.09,0.04%,0.73,3,DH
38,462,39,2022-05-17,LAA,@,TEX,L 5-10,GS-9,5,5,0,1,0,0,0,0,0,0,0,2,.261,.319,.471,.790,1,0,0,0,0,0,1.16,-0.139,1.46,-0.11%,-1.03,3,DH
39,463,40,2022-05-18,LAA,@,TEX,L 5-6 (10),CG(10),5,5,0,0,0,0,0,0,0,0,0,2,.253,.310,.456,.766,0,1,0,0,0,0,1.36,-0.195,1.70,-0.15%,-1.70,3,P DH
40,464,41,2022-05-20,LAA,,OAK,L 2-4,CG,4,3,1,0,0,0,0,0,1,0,1,3,.248,.309,.447,.756,0,0,0,0,0,0,0.78,-0.055,0.97,-0.04%,-0.48,3,DH
41,465,42,2022-05-21,LAA,,OAK,W 5-3,CG,4,4,1,2,0,0,0,0,0,0,0,0,.255,.313,.448,.761,2,0,0,0,0,0,0.56,0.053,0.66,0.04%,0.43,1,DH
42,466,43,2022-05-22,LAA,,OAK,W 4-1,CG,5,5,1,2,0,0,1,1,0,0,0,0,.259,.315,.465,.780,5,0,0,0,0,0,0.62,-0.045,0.74,-0.03%,-0.77,1,DH
43,467,44,2022-05-24,LAA,,TEX,W 5-3,CG,4,2,0,0,0,0,0,0,0,0,1,1,.256,.319,.459,.778,0,0,1,0,0,0,0.44,-0.007,0.55,-0.01%,-0.10,1,DH
44,468,45,2022-05-25,LAA,,TEX,L 2-7,CG,4,3,1,0,0,0,0,0,1,0,1,2,.251,.318,.451,.769,0,0,0,0,0,0,0.81,0.015,1.03,0.01%,-0.08,1,DH
45,469,46,2022-05-26,LAA,,TOR,L 3-6,GS-8,3,2,0,0,0,0,0,1,0,0,1,1,.249,.318,.446,.764,0,0,0,0,0,0,1.24,0.020,1.51,0.02%,0.34,3,P DH
46,470,47,2022-05-27,LAA,,TOR,L 3-4,9-GF,1,1,0,0,0,0,0,0,0,0,0,1,.247,.316,.444,.760,0,0,0,0,0,0,1.78,-0.045,2.27,-0.04%,-0.10,8,PH
47,471,48,2022-05-28,LAA,,TOR,L 5-6,CG,5,4,1,0,0,0,0,0,0,0,0,1,.242,.313,.434,.748,0,0,1,0,0,0,1.30,-0.034,1.58,-0.03%,-0.46,2,DH
48,472,49,2022-05-29,LAA,,TOR,L 10-11,CG,5,3,2,2,0,0,2,3,0,0,1,1,.249,.325,.470,.796,8,0,1,0,0,0,0.94,0.297,1.18,0.22%,3.01,2,DH
49,473,50,2022-05-31,LAA,@,NYY,L 1-9,CG,4,4,0,1,1,0,0,0,0,0,0,1,.249,.324,.471,.795,2,0,0,0,0,0,0.39,-0.032,0.43,-0.02%,-0.96,2,DH
50,474,51,2022-06-02 (1),LAA,@,NYY,L 1-6,CG,5,5,0,1,0,0,0,0,0,0,0,2,.247,.321,.464,.785,1,0,0,0,0,0,0.48,-0.050,0.52,-0.03%,-1.13,2,P DH
51,475,52,2022-06-02 (2),LAA,@,NYY,L 1-2,CG,4,3,0,0,0,0,0,0,0,0,1,1,.244,.320,.457,.776,0,0,0,0,0,0,0.98,-0.020,1.00,-0.01%,-0.34,2,DH
52,476,53,2022-06-03,LAA,@,PHI,L 0-10,CG,4,3,0,0,0,0,0,0,0,0,1,2,.240,.318,.450,.768,0,0,0,0,0,0,0.45,-0.027,0.43,-0.02%,-0.62,2,DH
53,477,54,2022-06-04,LAA,@,PHI,L 2-7,CG,4,2,1,1,0,0,0,0,0,1,2,0,.243,.326,.451,.776,1,0,0,0,0,0,0.56,0.036,0.50,0.02%,0.57,2,DH
54,478,55,2022-06-05,LAA,@,PHI,L 7-9,CG,5,5,1,1,1,0,0,0,0,0,0,2,.242,.323,.449,.773,2,0,0,0,0,0,0.67,0.084,0.60,0.05%,0.39,2,DH
55,479,56,2022-06-06,LAA,,BOS,L 0-1,CG,4,4,0,1,0,0,0,0,0,0,0,1,.242,.322,.446,.768,1,0,0,0,0,0,1.43,-0.111,1.25,-0.06%,-0.39,2,DH
56,480,57,2022-06-07,LAA,,BOS,L 5-6 (10),CG(10),5,4,1,1,1,0,0,0,0,0,1,1,.242,.324,.447,.770,2,0,0,0,0,1,1.53,-0.049,1.25,-0.02%,-0.30,2,DH
57,481,58,2022-06-08,LAA,,BOS,L 0-1,CG,4,4,0,1,0,0,0,0,0,0,0,2,.242,.322,.443,.765,1,0,0,0,0,0,0.92,-0.038,0.67,-0.02%,-0.31,1,DH
58,482,59,2022-06-09,LAA,,BOS,W 5-2,CG,4,4,1,2,0,0,1,2,0,0,0,2,.247,.325,.457,.783,5,0,0,0,0,0,0.88,0.242,0.58,0.10%,1.74,2,P DH
59,483,60,2022-06-10,LAA,,NYM,L 3-7,CG,4,4,0,1,0,0,0,0,0,0,0,0,.247,.324,.454,.778,1,0,0,0,0,0,0.84,-0.030,0.57,-0.01%,-0.39,2,DH
60,484,61,2022-06-11,LAA,,NYM,W 11-6,CG,5,4,3,3,1,0,1,3,0,0,1,1,.255,.333,.476,.810,7,0,0,0,0,0,0.40,0.214,0.25,0.08%,3.34,3,DH
61,485,63,2022-06-14,LAA,@,LAD,L 0-2,CG,4,4,0,2,1,0,0,0,0,1,0,0,.260,.336,.481,.817,3,0,0,0,0,0,1.36,0.064,0.84,0.02%,0.19,3,DH
62,486,64,2022-06-15,LAA,@,LAD,L 1-4,CG,4,4,1,1,0,1,0,0,0,0,0,2,.259,.335,.485,.820,3,0,0,0,0,0,0.63,-0.050,0.34,-0.02%,-0.09,3,DH
63,487,65,2022-06-16,LAA,@,SEA,W 4-1,CG,4,4,0,2,0,0,0,0,0,0,0,0,.263,.337,.486,.823,2,0,0,0,0,0,0.47,-0.012,0.25,0.00%,-0.13,3,P DH
64,488,67,2022-06-18 (1),LAA,@,SEA,W 4-2 (10),CG(10),5,5,0,0,0,0,0,0,0,0,0,1,.258,.331,.476,.807,0,0,0,0,0,0,1.11,-0.088,0.56,-0.03%,-0.95,3,DH
65,489,68,2022-06-18 (2),LAA,@,SEA,W 3-0,CG,4,4,0,0,0,0,0,0,0,0,0,2,.254,.326,.468,.794,0,0,0,0,0,0,0.55,-0.052,0.28,-0.02%,-0.60,3,DH
66,490,69,2022-06-19,LAA,@,SEA,W 4-0,CG,4,4,0,0,0,0,0,0,0,0,0,1,.250,.322,.461,.782,0,0,0,0,0,0,0.48,-0.048,0.31,-0.02%,-0.79,3,DH
67,491,70,2022-06-20,LAA,,KCR,L 2-6,CG,4,2,0,1,0,0,0,0,0,0,2,0,.252,.328,.461,.789,1,0,0,0,0,0,0.65,0.062,0.44,0.03%,0.48,3,DH
68,492,71,2022-06-21,LAA,,KCR,L 11-12 (11),CG(11),6,4,2,3,0,0,2,8,0,0,0,0,.260,.331,.489,.820,9,0,0,0,2,0,2.20,0.479,1.40,0.18%,4.37,3,DH
69,493,72,2022-06-22,LAA,,KCR,W 5-0,CG,5,3,0,1,0,0,0,0,0,0,2,2,.260,.336,.487,.822,1,0,0,0,0,0,0.76,0.072,0.40,0.02%,0.25,2,P DH
70,494,73,2022-06-24,LAA,,SEA,L 3-4,CG,4,3,0,1,0,0,0,1,0,0,1,1,.261,.338,.485,.823,1,0,0,0,0,0,1.70,-0.051,1.01,-0.02%,0.07,3,DH
71,495,74,2022-06-25,LAA,,SEA,L 3-5,CG,5,4,1,1,0,0,1,1,0,0,1,1,.261,.339,.493,.831,4,0,0,0,0,1,1.49,-0.002,0.78,0.00%,0.35,3,DH
72,496,75,2022-06-26,LAA,,SEA,W 2-1,CG,4,2,0,0,0,0,0,0,0,0,2,0,.259,.341,.489,.830,0,0,0,0,0,0,1.94,-0.061,0.85,-0.02%,-0.29,3,DH
73,497,76,2022-06-27,LAA,,CHW,W 4-3,CG,4,3,0,1,0,0,0,0,1,0,1,2,.260,.343,.487,.830,1,0,0,0,0,1,0.76,-0.019,0.37,-0.01%,-0.09,3,DH
74,498,77,2022-06-28,LAA,,CHW,L 4-11,CG,4,3,1,3,2,0,1,2,0,0,1,0,.268,.351,.511,.862,8,0,0,0,0,0,0.33,0.129,0.18,0.04%,2.34,3,DH
75,499,78,2022-06-29,LAA,,CHW,W 4-1,CG,4,3,0,0,0,0,0,0,0,0,1,2,.265,.350,.505,.855,0,0,0,0,0,0,0.48,0.002,0.22,0.00%,-0.12,3,P DH
76,500,79,2022-07-01,LAA,@,HOU,L 1-8,CG,3,3,1,1,0,0,1,1,0,0,0,0,.266,.350,.514,.864,4,0,0,0,0,0,0.19,0.101,0.10,0.03%,0.70,3,DH
77,501,80,2022-07-02,LAA,@,HOU,L 1-9,CG,4,4,0,0,0,0,0,0,0,0,0,0,.262,.345,.507,.852,0,0,0,0,0,0,0.51,-0.049,0.24,-0.01%,-0.82,3,DH
78,502,81,2022-07-03,LAA,@,HOU,L 2-4,CG,4,4,0,1,0,0,0,1,0,0,0,2,.262,.344,.503,.848,1,0,0,0,0,0,1.39,0.031,0.57,0.01%,0.62,3,DH
79,503,82,2022-07-05,LAA,@,MIA,L 1-2,CG,4,3,0,0,0,0,0,0,1,0,1,0,.259,.343,.498,.842,0,0,0,0,0,0,1.79,0.057,0.56,0.01%,0.26,3,DH
80,504,83,2022-07-06,LAA,@,MIA,W 5-2,CG,5,4,1,1,0,0,0,2,1,0,1,1,.259,.344,.495,.839,1,0,0,0,0,0,1.24,0.204,0.36,0.04%,1.56,3,P DH
81,505,84,2022-07-07,LAA,@,BAL,L 1-4,CG,4,3,0,0,0,0,0,0,0,0,1,1,.257,.343,.490,.833,0,0,0,0,0,0,0.84,-0.021,0.31,-0.01%,-0.14,3,DH
82,506,85,2022-07-08,LAA,@,BAL,L 4-5,CG,5,5,1,3,0,0,1,1,0,1,0,0,.262,.347,.502,.848,6,0,0,0,0,0,0.58,0.053,0.19,0.01%,0.53,3,DH
83,507,86,2022-07-09,LAA,@,BAL,L 0-1,CG,4,3,0,0,0,0,0,0,0,0,1,1,.260,.346,.497,.842,0,0,0,0,0,0,1.18,-0.093,0.34,-0.02%,-0.53,3,DH
84,508,87,2022-07-10,LAA,@,BAL,L 5-9,CG,4,4,0,0,0,0,0,0,0,0,0,2,.256,.342,.491,.832,0,0,0,0,0,0,0.36,-0.035,0.09,-0.01%,-0.66,3,DH
85,509,88,2022-07-12,LAA,,HOU,L 5-6,CG,4,2,0,0,0,0,0,0,0,0,2,1,.255,.343,.487,.831,0,0,0,0,0,0,1.27,0.024,0.22,0.00%,0.21,3,DH
86,510,89,2022-07-13,LAA,,HOU,W 7-1,CG,5,4,1,2,0,1,0,2,0,0,1,2,.258,.347,.494,.841,4,0,0,0,0,0,0.72,0.178,0.10,0.01%,1.93,1,P DH
87,511,90,2022-07-14,LAA,,HOU,L 2-3 (10),CG(10),5,3,1,1,0,0,0,0,0,0,2,0,.258,.350,.492,.843,1,0,0,0,0,1,1.27,0.033,0.17,0.00%,0.34,2,DH
88,512,91,2022-07-15,LAA,,LAD,L 1-9,CG,4,4,0,0,0,0,0,0,0,0,0,2,.255,.347,.486,.833,0,0,0,0,0,0,0.37,-0.036,0.05,0.00%,-0.57,2,DH
89,513,92,2022-07-16,LAA,,LAD,L 1-7,CG,4,4,0,2,0,0,0,0,0,0,0,0,.258,.348,.486,.835,2,0,0,0,0,0,0.58,0.001,0.05,0.00%,1.13,2,DH
90,514,93,2022-07-22,LAA,@,ATL,L 1-8,CG,4,3,0,0,0,0,0,0,0,0,0,2,.256,.347,.482,.829,0,0,1,0,0,0,1.10,-0.064,0.06,0.00%,-0.47,1,P DH
91,515,94,2022-07-23,LAA,@,ATL,L 2-7,CG,4,4,1,2,0,0,1,1,0,0,0,0,.259,.349,.491,.840,5,0,0,0,0,0,0.38,0.010,0.02,0.00%,0.78,1,DH
92,516,95,2022-07-24,LAA,@,ATL,W 9-1,CG,5,4,1,0,0,0,0,0,0,0,1,0,.256,.347,.485,.832,0,0,0,0,0,0,0.36,-0.031,0.01,0.00%,-1.15,1,DH
93,517,96,2022-07-25,LAA,@,KCR,L 0-7,CG,4,4,0,1,1,0,0,0,0,0,0,1,.256,.346,.486,.831,2,0,0,0,0,0,1.20,-0.099,0.06,0.00%,-0.97,1,DH
94,518,97,2022-07-26,LAA,@,KCR,W 6-0,CG,5,3,2,1,0,0,1,1,1,0,2,1,.256,.349,.493,.842,4,0,0,0,0,1,0.79,0.038,0.03,0.00%,0.88,1,DH
95,519,98,2022-07-27,LAA,@,KCR,W 4-0,CG,5,3,0,1,0,0,0,1,0,0,2,1,.257,.352,.492,.844,1,0,0,0,0,1,0.70,0.041,0.04,0.00%,0.52,1,DH
96,520,99,2022-07-28,LAA,,TEX,L 0-2,CG,4,4,0,0,0,0,0,0,0,0,0,0,.254,.349,.486,.835,0,0,0,0,0,0,1.06,-0.106,0.06,0.00%,-0.88,1,P DH
97,521,100,2022-07-29,LAA,,TEX,L 2-7,CG,4,4,0,0,0,0,0,0,0,0,0,1,.251,.345,.481,.826,0,0,0,0,0,0,1.46,-0.138,0.06,0.00%,-0.88,2,DH
98,522,101,2022-07-30,LAA,,TEX,W 9-7,CG,5,4,2,1,0,0,1,3,0,0,1,0,.251,.346,.486,.832,4,0,0,0,0,1,1.97,0.155,0.07,0.00%,1.18,1,DH
99,523,102,2022-07-31,LAA,,TEX,L 2-5,CG,4,2,1,2,0,1,0,0,0,1,2,0,.255,.352,.495,.847,4,0,0,0,0,0,0.97,0.131,0.04,0.00%,1.11,2,DH
100,524,103,2022-08-02,LAA,,OAK,W 3-1,CG,4,4,0,1,1,0,0,0,0,0,0,0,.255,.351,.495,.846,2,0,0,0,0,0,0.42,-0.021,0.01,0.00%,-0.40,2,DH
101,525,104,2022-08-03,LAA,,OAK,L 1-3,GS-7,3,3,0,0,0,0,0,0,0,0,0,1,.253,.349,.491,.839,0,0,0,0,0,0,1.41,-0.148,0.04,0.00%,-1.27,2,P DH
102,526,105,2022-08-04,LAA,,OAK,L 7-8,CG,5,5,2,3,0,0,2,2,0,0,0,1,.258,.352,.508,.859,9,0,0,0,0,0,1.27,0.090,0.03,0.00%,1.93,2,DH
103,527,106,2022-08-05,LAA,@,SEA,W 4-3 (10),CG(10),5,5,0,1,0,0,0,0,0,0,0,4,.257,.350,.504,.854,1,0,0,0,0,0,0.86,-0.026,0.02,0.00%,-0.35,2,DH
104,528,107,2022-08-06 (1),LAA,@,SEA,L 1-2,CG,4,4,0,0,0,0,0,0,0,0,0,1,.255,.347,.499,.845,0,0,0,0,0,0,1.13,-0.112,0.02,0.00%,-0.84,2,DH
105,529,108,2022-08-06 (2),LAA,@,SEA,W 7-1,CG,5,3,0,0,0,0,0,1,0,0,1,1,.253,.345,.495,.840,0,0,0,0,1,0,0.44,-0.025,0.01,0.00%,-0.52,2,DH
106,530,109,2022-08-07,LAA,@,SEA,L 3-6,CG,4,4,0,1,0,0,0,0,0,0,0,1,.253,.344,.492,.837,1,0,0,0,0,0,0.54,-0.036,0.01,0.00%,-0.33,2,DH
107,531,111,2022-08-09,LAA,@,OAK,W 5-1,GS-8,4,3,2,2,0,0,1,1,0,0,1,0,.256,.348,.501,.849,5,0,0,0,0,0,0.77,0.070,0.01,0.00%,1.43,2,P DH
108,532,112,2022-08-10,LAA,@,OAK,W 5-4 (12),CG(12),5,4,0,1,0,0,0,0,0,0,1,2,.256,.348,.499,.847,1,0,0,0,0,1,1.80,-0.095,0.03,0.00%,-0.48,2,DH
109,533,113,2022-08-12,LAA,,MIN,L 0-4,CG,4,4,0,0,0,0,0,0,0,0,0,2,.253,.345,.494,.839,0,0,0,0,0,0,1.04,-0.105,0.03,0.00%,-1.19,2,DH
110,534,114,2022-08-13,LAA,,MIN,W 5-3 (11),CG(11),5,4,1,1,0,0,1,1,0,0,1,0,.253,.346,.499,.845,4,0,0,0,0,1,1.61,-0.034,0.03,0.00%,0.63,2,DH
111,535,115,2022-08-14,LAA,,MIN,W 4-2,CG,4,2,1,1,0,0,0,1,0,1,2,1,.254,.349,.499,.848,1,0,0,0,0,0,0.86,0.099,0.02,0.00%,1.22,2,DH
112,536,116,2022-08-15,LAA,,SEA,L 2-6,CG,4,4,0,1,0,0,0,0,0,0,0,1,.254,.349,.496,.845,1,0,0,0,0,0,1.46,-0.031,0.05,0.00%,-0.42,2,P DH
113,537,117,2022-08-16,LAA,,SEA,L 2-8,CG,4,4,0,3,0,1,0,0,0,0,0,1,.259,.352,.504,.855,5,0,0,0,0,0,0.95,0.105,0.02,0.00%,0.96,2,DH
114,538,118,2022-08-17,LAA,,SEA,L 7-11,CG,5,5,2,4,0,1,1,4,0,0,0,1,.265,.356,.519,.875,9,0,0,0,0,0,0.57,0.065,0.01,0.00%,4.10,2,DH
115,539,119,2022-08-19,LAA,@,DET,W 1-0,CG,4,3,0,0,0,0,0,0,0,0,1,2,.263,.356,.515,.871,0,0,0,0,0,0,0.64,-0.045,0.00,0.00%,-0.42,1,DH
116,540,120,2022-08-20,LAA,@,DET,L 3-4,CG,4,4,1,2,1,0,0,0,0,0,0,2,.266,.357,.517,.874,3,0,0,0,0,0,0.73,0.027,0.00,0.00%,0.49,1,DH
117,541,121,2022-08-21,LAA,@,DET,L 0-4,GS-5,2,1,0,0,0,0,0,0,0,0,1,1,.265,.357,.516,.873,0,0,0,0,0,0,1.78,-0.017,0.01,0.00%,-0.08,3,P DH
118,542,122,2022-08-22,LAA,@,TBR,L 1-2,6-6,1,1,0,0,0,0,0,0,0,0,0,1,.264,.357,.515,.872,0,0,0,0,0,0,2.80,-0.070,0.01,0.00%,-0.41,8,PH
119,543,123,2022-08-23,LAA,@,TBR,L 1-11,GS-8,3,3,0,1,0,0,0,0,0,0,0,0,.265,.356,.514,.870,1,0,0,0,0,0,0.81,-0.038,0.00,0.00%,-0.24,3,DH
120,544,124,2022-08-24,LAA,@,TBR,L 3-4 (11),CG(11),5,4,1,0,0,0,0,0,0,0,1,3,.262,.355,.509,.864,0,0,0,0,0,0,1.16,-0.021,0.00,0.00%,-0.34,3,DH
121,545,125,2022-08-25,LAA,@,TBR,L 3-8,CG,4,4,1,1,1,0,0,1,0,0,0,2,.262,.354,.509,.863,2,0,0,0,0,0,0.47,-0.038,0.00,0.00%,0.42,2,DH
122,546,126,2022-08-26,LAA,@,TOR,W 12-0,CG,5,5,1,1,0,1,0,2,0,0,0,1,.262,.353,.510,.863,3,0,0,0,0,0,0.64,0.047,0.00,0.00%,0.42,3,DH
123,547,127,2022-08-27,LAA,@,TOR,W 2-0,CG,4,2,0,0,0,0,0,0,0,0,2,1,.260,.354,.508,.861,0,0,0,0,0,0,1.36,0.030,0.00,0.00%,0.37,3,P DH
124,548,128,2022-08-28,LAA,@,TOR,W 8-3,CG,5,4,2,3,0,0,1,2,0,0,1,0,.265,.358,.516,.874,6,0,0,0,0,0,0.36,0.084,0.00,0.00%,2.13,3,DH
125,549,129,2022-08-29,LAA,,NYY,W 4-3,CG,4,4,1,2,0,0,1,2,0,0,0,1,.267,.359,.523,.882,5,1,0,0,0,0,1.05,0.193,0.00,0.00%,1.39,3,DH
126,550,130,2022-08-30,LAA,,NYY,L 4-7,CG,4,4,1,2,1,0,0,0,0,1,0,2,.269,.360,.525,.885,3,0,0,0,0,0,0.39,-0.018,0.00,0.00%,-0.02,3,DH
127,551,131,2022-08-31,LAA,,NYY,W 3-2,CG,4,4,1,1,0,0,1,3,0,0,0,1,.269,.359,.529,.888,4,0,0,0,0,0,1.35,0.355,0.00,0.00%,1.81,3,DH
