Rk,Gcar,Gtm,Date,Team,,Opp,Result,Inngs,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB,aLI,WPA,acLI,cWPA,RE24,BOP,Pos
11,51,33,2012-05-11,LAA,@,TEX,L 3-10,CG,5,3,1,2,0,0,1,2,1,0,2,1,.317,.383,.585,.968,5,0,0,0,0,0,0.27,0.029,0.26,0.02%,2.32,1,CF
12,52,34,2012-05-12,LAA,@,TEX,W 4-2,CG,5,4,0,0,0,0,0,1,0,0,0,2,.289,.346,.533,.879,0,0,0,0,1,0,1.11,-0.052,1.00,-0.03%,-0.85,1,LF
13,53,35,2012-05-13,LAA,@,TEX,L 6-13,CG,5,4,1,2,0,0,0,0,0,0,1,1,.306,.368,.531,.899,2,0,0,0,0,0,0.41,0.021,0.39,0.01%,0.42,1,CF
14,54,36,2012-05-14,LAA,,OAK,L 0-5,CG,4,4,0,0,0,0,0,0,0,0,0,1,.283,.344,.491,.835,0,0,0,0,0,0,0.56,-0.056,0.44,-0.03%,-0.69,1,CF
15,55,37,2012-05-15,LAA,,OAK,W 4-0,CG,4,4,3,3,0,0,1,1,1,0,0,1,.316,.369,.561,.931,6,0,0,0,0,0,0.52,0.045,0.37,0.02%,1.28,1,CF RF
16,56,38,2012-05-16,LAA,,CHW,W 7-2,CG,4,3,1,2,0,0,0,0,0,0,1,1,.333,.391,.567,.958,2,0,0,0,0,0,0.55,0.009,0.40,0.00%,-0.29,1,CF RF
17,57,39,2012-05-17,LAA,,CHW,L 1-6,CG,4,4,0,0,0,0,0,0,0,0,0,1,.313,.370,.531,.901,0,0,0,0,0,0,0.87,-0.092,0.63,-0.04%,-1.01,1,RF
18,58,40,2012-05-18,LAA,@,SDP,W 7-2,CG,5,4,1,3,0,1,0,1,1,0,1,1,.338,.397,.574,.971,5,0,0,0,0,0,0.83,0.239,0.60,0.10%,2.46,1,CF RF
19,59,41,2012-05-19,LAA,@,SDP,L 2-3,CG,4,4,0,1,0,0,0,1,0,1,0,0,.333,.390,.556,.946,1,0,0,0,0,0,1.48,-0.079,1.12,-0.04%,-0.67,1,CF LF
20,60,42,2012-05-20,LAA,@,SDP,L 2-3 (13),CG(13),6,4,2,3,0,0,1,1,2,0,2,0,.355,.420,.605,1.026,6,0,0,0,0,1,1.86,0.330,1.33,0.14%,2.13,1,CF LF
21,61,43,2012-05-21,LAA,@,OAK,L 1-2,CG,4,4,0,1,1,0,0,1,0,0,0,0,.350,.413,.600,1.013,2,0,0,0,0,0,1.51,0.038,1.14,0.02%,0.50,1,LF
22,62,44,2012-05-22,LAA,@,OAK,W 5-0,CG,5,4,1,0,0,0,0,0,0,0,1,3,.333,.402,.571,.973,0,0,0,0,0,0,0.47,-0.001,0.34,0.00%,-0.69,1,LF
23,63,45,2012-05-23,LAA,@,OAK,W 3-1 (11),CG(11),5,5,0,0,0,0,0,0,0,0,0,1,.315,.382,.539,.922,0,0,0,0,0,0,1.50,-0.183,1.20,-0.09%,-1.29,1,CF
24,64,46,2012-05-24,LAA,@,SEA,W 3-0,CG,4,4,1,1,0,0,0,0,0,0,0,0,.312,.377,.527,.904,1,0,0,0,0,0,0.61,-0.004,0.50,0.00%,-0.21,1,LF
25,65,47,2012-05-25,LAA,@,SEA,W 6-4,CG,5,5,0,0,0,0,0,0,0,0,0,2,.296,.360,.500,.860,0,1,0,0,0,0,1.01,-0.138,0.90,-0.07%,-1.99,1,CF LF
26,66,48,2012-05-26,LAA,@,SEA,W 5-3,CG,5,5,0,2,0,0,0,0,0,1,0,2,.301,.362,.495,.857,2,0,0,0,0,0,0.67,-0.037,0.65,-0.02%,-0.61,1,CF LF
27,67,49,2012-05-27,LAA,@,SEA,W 4-2,CG,4,3,1,1,0,0,0,0,2,0,1,0,.302,.367,.491,.857,1,0,0,0,0,0,0.90,0.070,0.89,0.04%,0.70,1,LF
28,68,50,2012-05-28,LAA,,NYY,W 9-8,CG,5,5,2,2,0,0,1,1,0,0,0,0,.306,.368,.514,.882,5,0,0,0,0,0,1.40,0.006,1.38,0.00%,0.27,1,LF
29,69,51,2012-05-29,LAA,,NYY,W 5-1,CG,4,4,0,1,0,1,0,1,0,0,0,1,.304,.364,.522,.886,3,0,0,0,0,0,0.70,0.112,0.74,0.07%,0.75,1,LF
30,70,52,2012-05-30,LAA,,NYY,L 5-6,CG,5,4,1,1,1,0,0,2,0,0,0,0,.303,.366,.521,.887,2,0,1,0,0,0,1.72,0.145,1.91,0.10%,1.61,1,LF
31,71,53,2012-06-01,LAA,,TEX,W 4-2,CG,4,4,1,2,0,1,0,3,0,0,0,1,.309,.370,.537,.906,4,0,0,0,0,0,2.20,0.451,3.25,0.40%,2.59,1,CF LF
32,72,54,2012-06-02,LAA,,TEX,W 3-2,CG,4,4,1,2,1,0,0,0,1,0,0,0,.315,.373,.543,.917,3,0,0,0,0,0,1.50,0.167,2.43,0.16%,1.20,1,CF LF
33,73,55,2012-06-03,LAA,,TEX,L 3-7,CG,5,5,0,2,0,0,0,1,0,0,0,0,.318,.374,.538,.912,2,0,0,0,0,0,0.97,-0.001,1.63,0.00%,0.55,1,LF
34,74,56,2012-06-04,LAA,,SEA,L 6-8,CG,5,4,1,4,1,0,0,2,0,1,0,0,.338,.388,.559,.947,5,0,0,0,1,0,1.50,0.087,1.86,0.07%,1.82,1,CF
35,75,57,2012-06-05,LAA,,SEA,W 6-1,CG,4,3,0,0,0,0,0,0,0,0,1,0,.331,.385,.547,.931,0,0,0,0,0,0,0.51,-0.049,0.64,-0.04%,-0.30,1,CF LF
36,76,58,2012-06-06,LAA,,SEA,L 6-8,CG,5,4,1,1,0,0,0,0,0,0,1,1,.329,.385,.538,.924,1,0,0,0,0,0,1.67,0.009,2.10,0.01%,0.28,1,CF LF
37,77,59,2012-06-08,LAA,@,COL,W 7-2,CG,5,4,3,3,0,0,0,0,2,0,0,0,.340,.398,.544,.942,3,0,1,0,0,0,0.74,0.116,0.80,0.08%,1.57,1,CF LF
38,78,60,2012-06-09,LAA,@,COL,W 11-5,CG,5,5,3,3,0,0,0,2,2,0,0,0,.349,.404,.546,.950,3,0,0,0,0,0,0.62,0.209,0.70,0.14%,2.44,1,CF LF
39,79,61,2012-06-10,LAA,@,COL,W 10-8,CG,6,5,2,2,1,0,0,0,0,0,1,2,.350,.407,.548,.955,3,0,0,0,0,0,0.81,0.038,0.99,0.03%,0.53,1,CF LF
40,80,62,2012-06-11,LAA,@,LAD,W 3-2,CG,5,4,2,2,0,0,1,2,2,0,1,1,.354,.412,.565,.977,5,0,0,0,0,0,1.65,0.343,2.04,0.26%,1.81,1,CF LF
41,81,63,2012-06-12,LAA,@,LAD,L 2-5,CG,5,4,0,0,0,0,0,0,0,0,1,2,.345,.406,.552,.958,0,0,0,0,0,0,1.39,-0.089,1.75,-0.07%,-0.83,1,CF
42,82,64,2012-06-13,LAA,@,LAD,W 2-1,CG,5,5,0,1,0,0,0,0,1,0,0,1,.341,.401,.541,.942,1,0,0,0,0,0,1.29,-0.043,1.52,-0.03%,-0.47,1,CF LF
43,83,65,2012-06-15,LAA,,ARI,L 0-5,CG,4,4,0,0,0,0,0,0,0,0,0,2,.333,.393,.529,.922,0,0,0,0,0,0,1.16,-0.114,1.40,-0.08%,-1.08,1,CF
44,84,66,2012-06-16,LAA,,ARI,W 2-0,CG,4,4,0,0,0,0,0,0,0,0,0,1,.326,.385,.517,.902,0,0,0,0,0,0,0.94,-0.095,1.18,-0.07%,-1.39,1,CF LF
45,85,67,2012-06-17,LAA,,ARI,W 2-0,CG,4,4,0,1,1,0,0,1,0,0,0,0,.324,.382,.516,.899,2,0,0,0,0,0,1.19,0.026,1.48,0.02%,0.23,1,LF
46,86,68,2012-06-18,LAA,,SFG,L 3-5,CG,5,4,1,1,0,0,0,0,3,0,1,0,.323,.383,.511,.894,1,0,0,0,0,0,1.37,0.003,1.70,0.00%,0.25,1,CF
47,87,69,2012-06-19,LAA,,SFG,W 12-5,CG,5,4,4,4,2,0,0,0,0,0,1,0,.337,.397,.532,.929,6,0,0,0,0,0,0.35,0.108,0.41,0.08%,2.31,1,LF
48,88,70,2012-06-20,LAA,,SFG,W 6-0,CG,5,5,0,2,0,0,0,1,0,0,0,1,.338,.397,.528,.925,2,0,0,0,0,0,0.65,0.026,0.75,0.02%,0.53,1,CF LF
49,89,71,2012-06-22,LAA,,LAD,W 8-5,CG,5,3,2,1,0,0,1,1,0,0,2,1,.338,.402,.540,.942,4,0,0,0,0,0,0.66,0.133,0.82,0.10%,1.06,1,CF LF
50,90,72,2012-06-23,LAA,,LAD,L 1-3,CG,4,4,0,1,0,0,0,0,1,0,0,1,.337,.399,.535,.934,1,0,0,0,0,0,2.02,-0.016,2.51,-0.01%,-0.35,1,CF
51,91,73,2012-06-24,LAA,,LAD,W 5-3,CG,5,5,1,2,0,0,0,0,1,0,0,0,.338,.399,.531,.931,2,0,0,0,0,0,0.98,0.104,1.19,0.08%,0.74,1,LF
52,92,74,2012-06-26,LAA,@,BAL,W 7-3,CG,5,5,1,1,1,0,0,0,0,0,0,1,.335,.395,.528,.923,2,0,0,0,0,0,0.65,0.011,0.91,0.01%,-0.38,1,LF
53,93,75,2012-06-27,LAA,@,BAL,W 13-1,CG,6,6,3,4,0,0,0,1,0,0,0,2,.344,.402,.532,.934,4,0,0,0,0,0,0.42,0.051,0.59,0.04%,1.31,1,CF LF
54,94,76,2012-06-28,LAA,@,TOR,W 9-7,CG,5,5,1,2,0,0,1,2,0,0,0,1,.345,.402,.543,.944,5,0,0,0,0,0,1.13,0.123,1.55,0.10%,0.55,1,LF
55,95,77,2012-06-29,LAA,@,TOR,L 5-7,CG,5,5,0,1,0,0,0,0,1,0,0,3,.342,.398,.535,.933,1,0,0,0,0,0,1.14,0.006,1.57,0.01%,0.14,1,CF
56,96,78,2012-06-30,LAA,@,TOR,L 2-11,CG,4,4,0,0,0,0,0,0,0,0,0,1,.336,.391,.526,.917,0,0,0,0,0,0,0.36,-0.036,0.49,-0.03%,-1.14,1,LF
57,97,79,2012-07-01,LAA,@,TOR,W 10-6,CG,5,4,3,2,1,0,1,1,0,0,1,1,.339,.395,.542,.938,6,0,0,0,0,0,0.85,0.273,1.19,0.23%,1.69,1,CF LF
58,98,80,2012-07-02,LAA,@,CLE,W 3-0,8-GF,0,0,0,0,0,0,0,0,0,0,0,0,.339,.395,.542,.938,0,,0,0,,,,,,,,5,PR LF
59,99,81,2012-07-03,LAA,@,CLE,L 5-9,CG,5,5,1,2,0,0,1,3,0,0,0,2,.340,.396,.552,.947,5,0,0,0,0,0,0.89,0.203,1.21,0.17%,1.37,1,CF
60,100,82,2012-07-04,LAA,@,CLE,L 3-12,CG,5,4,0,2,0,0,0,0,1,0,1,1,.343,.399,.551,.950,2,0,0,0,0,0,0.20,0.036,0.28,0.03%,0.59,1,CF LF
61,101,83,2012-07-05,LAA,,BAL,W 9-7,CG,5,2,2,2,0,0,0,2,3,0,1,0,.348,.403,.555,.958,2,0,0,0,2,0,1.21,0.178,1.75,0.16%,2.00,1,CF LF
62,102,84,2012-07-06,LAA,,BAL,L 2-3,CG,4,4,1,1,0,0,1,1,0,0,0,2,.347,.401,.562,.962,4,0,0,0,0,0,0.67,0.050,1.00,0.04%,0.54,1,CF
63,103,85,2012-07-07,LAA,,BAL,W 3-0,CG,4,3,1,0,0,0,0,0,0,0,1,0,.343,.399,.555,.954,0,0,0,0,0,0,1.29,-0.029,1.91,-0.03%,-0.37,1,CF LF
64,104,86,2012-07-08,LAA,,BAL,W 6-0,CG,4,4,1,1,0,0,1,1,0,0,0,0,.341,.397,.562,.959,4,0,0,0,0,0,0.39,0.078,0.59,0.07%,0.16,1,LF
65,105,87,2012-07-13,LAA,@,NYY,L 5-6,CG,4,4,1,2,1,0,0,0,2,0,0,0,.344,.398,.565,.963,3,0,0,0,0,0,0.72,0.030,1.03,0.03%,0.70,1,CF LF
66,106,88,2012-07-14,LAA,@,NYY,L 3-5,CG,5,5,1,3,1,0,0,0,2,0,0,1,.348,.401,.569,.971,4,0,0,0,0,0,1.10,0.008,1.55,0.01%,0.35,1,LF
67,107,89,2012-07-15,LAA,@,NYY,W 10-8,CG,6,5,1,2,2,0,0,1,0,0,1,0,.349,.403,.574,.977,4,0,0,0,0,0,0.77,0.059,1.05,0.05%,1.61,1,LF
68,108,90,2012-07-16,LAA,@,DET,L 6-8,CG,5,4,1,1,0,0,0,1,0,0,1,2,.348,.403,.569,.972,1,0,0,0,0,0,1.52,0.051,2.15,0.04%,0.29,1,CF
69,109,91,2012-07-17,LAA,@,DET,W 13-0,CG,6,6,3,4,0,0,1,2,0,0,0,2,.355,.408,.582,.990,7,0,0,0,0,0,0.29,0.105,0.41,0.09%,1.94,1,CF LF
70,110,92,2012-07-18,LAA,@,DET,L 2-7,CG,4,4,1,1,0,1,0,0,0,0,0,2,.353,.406,.584,.990,3,0,0,0,0,0,0.33,-0.032,0.45,-0.03%,0.16,1,CF
71,111,93,2012-07-19,LAA,@,DET,L 1-5,CG,4,4,1,1,0,0,1,1,0,0,0,2,.352,.404,.590,.994,4,0,0,0,0,0,0.63,-0.021,0.91,-0.02%,0.27,1,LF
72,112,94,2012-07-20,LAA,,TEX,W 6-1,CG,4,4,2,2,0,0,1,1,0,0,0,0,.354,.405,.599,1.004,5,0,0,0,0,0,0.76,0.009,1.31,0.01%,0.81,1,LF
73,113,95,2012-07-21,LAA,,TEX,L 2-9,CG,4,3,1,1,0,0,0,1,1,0,1,1,.354,.407,.596,1.003,1,0,0,0,0,0,0.48,0.011,0.90,0.01%,0.65,1,CF LF
74,114,96,2012-07-22,LAA,,TEX,W 7-4,CG,5,3,1,2,0,1,0,0,0,0,2,0,.357,.412,.603,1.016,4,0,0,0,0,0,0.56,0.140,0.92,0.14%,2.18,1,LF
75,115,97,2012-07-23,LAA,,KCR,W 6-3,CG,5,5,1,2,0,0,0,0,0,0,0,0,.357,.412,.600,1.012,2,0,0,0,0,0,0.89,-0.040,1.20,-0.03%,-0.08,1,LF
76,116,98,2012-07-24,LAA,,KCR,L 1-4,CG,4,3,0,0,0,0,0,0,0,0,1,0,.354,.410,.594,1.005,0,0,0,0,0,0,0.62,-0.042,0.83,-0.03%,-0.42,1,CF
77,117,99,2012-07-25,LAA,,KCR,W 11-6,CG,5,4,3,2,1,0,1,2,0,0,0,0,.356,.413,.606,1.019,6,0,1,0,0,0,0.59,0.109,0.81,0.09%,2.63,1,LF
78,118,100,2012-07-27,LAA,,TBR,W 3-1,CG,4,4,1,1,0,0,0,0,0,0,0,1,.354,.411,.601,1.013,1,0,0,0,0,0,0.60,-0.031,0.88,-0.03%,-0.72,1,CF LF
79,119,101,2012-07-28,LAA,,TBR,L 0-3,CG,4,4,0,0,0,0,0,0,0,0,0,2,.350,.407,.594,1.000,0,0,0,0,0,0,0.82,-0.016,1.28,-0.02%,-0.24,1,CF
80,120,103,2012-07-30,LAA,@,TEX,W 15-8,CG,6,5,3,2,0,0,1,4,0,0,1,1,.351,.408,.600,1.008,5,0,0,0,0,1,0.73,0.168,1.31,0.18%,2.83,1,LF
81,121,104,2012-07-31,LAA,@,TEX,W 6-2,CG,5,4,2,2,0,0,1,2,0,0,1,1,.353,.411,.608,1.019,5,0,0,0,0,0,0.71,0.121,1.35,0.14%,1.45,1,CF
82,122,105,2012-08-01,LAA,@,TEX,L 10-11 (10),CG(10),6,4,1,0,0,0,0,0,0,0,2,3,.348,.410,.601,1.010,0,0,0,0,0,1,0.83,0.022,1.71,0.03%,0.32,1,CF LF
83,123,106,2012-08-02,LAA,@,TEX,L 9-15,CG,5,4,2,1,1,0,0,0,2,0,1,1,.347,.409,.599,1.009,2,0,0,0,0,0,1.12,0.029,2.21,0.03%,0.23,1,CF
84,124,107,2012-08-03,LAA,@,CHW,L 6-8 (10),CG(10),6,6,1,2,0,0,1,2,0,0,0,1,.347,.408,.604,1.012,5,0,0,0,0,0,1.55,0.045,2.41,0.04%,1.26,1,CF
85,125,108,2012-08-04,LAA,@,CHW,W 6-5 (10),CG(10),5,4,2,2,0,0,0,0,0,0,0,1,.349,.411,.602,1.013,2,0,1,0,0,0,1.02,0.069,1.44,0.06%,1.30,1,CF
86,126,109,2012-08-05,LAA,@,CHW,L 2-4,CG,4,3,0,0,0,0,0,1,0,0,0,2,.346,.407,.597,1.004,0,0,0,0,1,0,1.43,-0.095,2.10,-0.08%,-0.87,1,LF
87,127,110,2012-08-06,LAA,@,OAK,W 4-0,CG,5,3,0,2,0,0,0,1,3,0,1,0,.348,.411,.598,1.009,2,0,1,0,0,0,0.91,0.134,1.52,0.13%,1.54,1,CF LF
88,128,111,2012-08-07,LAA,@,OAK,L 4-10,CG,5,5,1,1,0,0,1,1,0,0,0,3,.346,.409,.601,1.009,4,0,0,0,0,0,0.37,-0.045,0.67,-0.05%,0.19,1,CF LF
89,129,112,2012-08-08,LAA,@,OAK,L 8-9,CG,5,4,0,1,0,0,0,0,0,0,1,2,.345,.409,.597,1.005,1,0,0,0,0,0,1.13,-0.057,1.93,-0.06%,-0.63,1,CF
90,130,113,2012-08-10,LAA,,SEA,W 6-5,CG,4,3,1,1,0,0,1,5,0,0,0,1,.345,.407,.603,1.010,4,0,0,0,1,0,1.63,0.178,2.02,0.13%,2.14,1,CF
91,131,114,2012-08-11,LAA,,SEA,L 4-7,CG,4,4,0,1,0,0,0,0,0,0,0,1,.344,.406,.599,1.005,1,0,0,0,0,0,0.42,-0.022,0.57,-0.02%,-0.22,1,CF
92,132,115,2012-08-12,LAA,,SEA,L 1-4,CG,4,4,0,0,0,0,0,0,0,0,0,0,.340,.402,.592,.994,0,0,0,0,0,0,1.33,-0.129,1.67,-0.10%,-1.01,1,CF
93,133,116,2012-08-13,LAA,,CLE,L 2-6,CG,5,3,1,1,0,0,0,0,1,0,2,1,.340,.404,.590,.995,1,1,0,0,0,0,1.11,0.053,1.22,0.04%,0.20,1,CF
94,134,117,2012-08-14,LAA,,CLE,W 9-6,CG,5,5,2,2,1,0,0,0,0,0,0,0,.341,.404,.591,.995,3,1,0,0,0,0,0.58,0.048,0.60,0.03%,-1.10,1,CF LF
95,135,118,2012-08-15,LAA,,CLE,W 8-4,CG,4,4,2,1,0,0,1,1,1,0,0,0,.340,.403,.595,.998,4,0,0,0,0,0,0.48,-0.026,0.56,-0.02%,0.29,1,CF LF
96,136,119,2012-08-16,LAA,,TBR,L 0-7,CG,4,3,0,1,0,0,0,0,0,0,1,2,.340,.404,.593,.996,1,0,0,0,0,0,0.38,-0.010,0.58,-0.01%,-0.20,1,CF
97,137,120,2012-08-17,LAA,,TBR,L 3-12,CG,4,4,0,1,0,1,0,0,0,0,0,1,.339,.402,.594,.997,3,1,0,0,0,0,0.53,0.066,0.71,0.05%,-0.26,1,CF LF
98,138,121,2012-08-18,LAA,,TBR,L 8-10,CG,5,4,2,3,0,0,1,3,1,0,1,0,.343,.407,.604,1.010,6,0,0,0,0,0,0.55,0.158,0.65,0.11%,2.89,1,CF
99,139,122,2012-08-19,LAA,,TBR,L 3-8,CG,4,4,1,1,0,0,1,1,0,0,0,0,.343,.405,.608,1.013,4,0,0,0,0,0,0.97,-0.010,0.86,-0.01%,-0.19,1,CF
100,140,123,2012-08-21,LAA,@,BOS,W 5-3,CG,5,4,1,2,0,0,0,0,0,1,1,1,.344,.407,.606,1.014,2,0,0,0,0,0,0.56,0.028,0.35,0.01%,0.17,1,CF
101,141,124,2012-08-22,LAA,@,BOS,W 7-3,CG,5,4,0,1,0,0,0,0,0,0,1,1,.343,.407,.603,1.010,1,1,0,0,0,0,0.87,-0.023,0.61,-0.01%,-0.42,1,CF
102,142,125,2012-08-23,LAA,@,BOS,W 14-13 (10),CG(10),7,6,2,3,0,0,0,2,2,0,1,1,.345,.410,.601,1.011,3,0,0,0,0,0,1.44,0.369,1.11,0.17%,2.01,1,CF
103,143,126,2012-08-24,LAA,@,DET,W 2-1,CG,5,5,0,0,0,0,0,0,0,0,0,1,.341,.405,.594,1.000,0,0,0,0,0,0,1.05,-0.062,1.00,-0.04%,-0.58,1,CF
104,144,127,2012-08-25,LAA,@,DET,L 3-5,CG,4,4,0,0,0,0,0,0,0,0,0,1,.338,.402,.589,.991,0,0,0,0,0,0,0.81,-0.049,0.85,-0.03%,-0.33,1,CF
105,145,128,2012-08-26,LAA,@,DET,L 2-5,CG,4,4,1,1,0,0,0,0,0,0,0,3,.337,.401,.585,.986,1,0,0,0,0,0,0.89,-0.034,0.73,-0.02%,-0.34,1,CF
106,146,129,2012-08-28,LAA,,BOS,W 6-5,CG,5,5,1,3,0,0,1,2,0,0,0,1,.340,.403,.593,.995,6,0,0,0,0,0,2.12,0.661,1.21,0.23%,2.37,1,CF
107,147,130,2012-08-29,LAA,,BOS,W 10-3,CG,5,5,1,1,0,0,0,0,0,0,0,2,.339,.401,.588,.989,1,0,0,0,0,0,0.31,0.019,0.20,0.01%,-0.79,1,CF
108,148,131,2012-08-30,LAA,,BOS,W 5-2,CG,4,3,1,0,0,0,0,0,0,0,1,0,.336,.400,.584,.984,0,1,0,0,0,0,0.63,-0.006,0.47,0.00%,-0.77,1,CF
109,149,132,2012-08-31,LAA,@,SEA,W 9-1,CG,6,5,3,1,0,0,0,0,1,0,1,2,.335,.399,.580,.979,1,0,0,0,0,0,0.34,0.018,0.30,0.01%,0.33,1,CF
110,150,133,2012-09-01,LAA,@,SEA,W 5-2,CG,5,5,1,2,0,0,0,0,0,0,0,1,.336,.399,.578,.977,2,0,0,0,0,0,0.97,0.079,0.97,0.05%,-0.03,1,CF
111,151,134,2012-09-02,LAA,@,SEA,L 1-2,CG,4,4,0,0,0,0,0,0,0,0,0,1,.333,.396,.573,.968,0,0,0,0,0,0,1.95,-0.165,2.18,-0.11%,-1.27,1,CF
112,152,135,2012-09-03,LAA,@,OAK,W 8-3,CG,5,4,1,1,0,0,0,0,1,0,1,2,.332,.396,.570,.966,1,0,0,0,0,0,0.45,0.011,0.49,0.01%,-0.26,1,CF
113,153,136,2012-09-04,LAA,@,OAK,W 6-1,CG,5,5,0,2,0,0,0,1,0,0,0,1,.333,.396,.568,.964,2,0,0,0,0,0,0.90,0.070,1.09,0.05%,0.12,1,CF
114,154,137,2012-09-05,LAA,@,OAK,W 7-1,CG,5,4,0,0,0,0,0,0,1,0,1,2,.330,.394,.563,.957,0,0,0,0,0,0,0.65,-0.059,0.99,-0.05%,-1.23,1,CF LF
115,155,138,2012-09-07,LAA,,DET,W 3-2,CG,4,4,1,1,1,0,0,0,0,0,0,1,.329,.393,.563,.955,2,0,0,0,0,0,0.95,-0.011,1.36,-0.01%,0.15,1,CF
116,156,139,2012-09-08,LAA,,DET,W 6-1,CG,4,3,2,1,0,0,1,1,0,0,1,0,.329,.394,.568,.961,4,0,0,0,0,0,0.32,0.100,0.49,0.09%,0.67,1,CF
117,157,140,2012-09-09,LAA,,DET,W 3-2,CG,4,4,1,1,0,0,1,1,0,0,0,2,.328,.393,.571,.964,4,0,0,0,0,0,0.52,0.075,0.80,0.07%,0.54,1,CF LF
118,158,141,2012-09-10,LAA,,OAK,L 1-3,CG,4,3,1,1,0,0,0,0,1,0,1,0,.328,.393,.570,.963,1,0,0,0,0,0,0.82,0.045,1.66,0.05%,0.18,1,CF
119,159,142,2012-09-11,LAA,,OAK,L 5-6,CG,5,4,1,3,0,0,0,0,0,0,1,0,.332,.397,.571,.968,3,0,0,0,0,0,1.03,0.176,1.85,0.19%,1.60,1,CF
120,160,143,2012-09-12,LAA,,OAK,L 1-4,CG,4,4,0,1,0,0,0,0,0,0,0,2,.331,.396,.569,.965,1,0,0,0,0,0,0.83,-0.068,1.23,-0.06%,-0.65,1,CF
121,161,144,2012-09-13,LAA,,OAK,W 6-0,CG,4,3,1,1,1,0,0,0,0,0,1,0,.331,.397,.569,.966,2,1,0,0,0,0,0.92,0.010,0.96,0.01%,0.85,1,CF
122,162,145,2012-09-14,LAA,@,KCR,W 9-7,CG,6,6,1,2,0,0,0,0,0,0,0,2,.331,.396,.566,.962,2,0,0,0,0,0,0.89,0.021,1.01,0.01%,-0.30,1,CF
123,163,146,2012-09-15,LAA,@,KCR,L 2-3,CG,4,3,0,1,0,0,0,0,0,0,1,1,.331,.397,.565,.962,1,0,0,0,0,0,1.25,-0.065,1.67,-0.05%,-0.58,1,CF
124,164,147,2012-09-16,LAA,@,KCR,W 4-3,CG,4,3,0,0,0,0,0,0,0,0,1,1,.329,.396,.562,.957,0,0,0,0,0,0,0.79,-0.018,0.96,-0.01%,-0.38,1,CF
125,165,148,2012-09-18,LAA,,TEX,W 11-3,CG,5,3,2,0,0,0,0,0,1,0,2,1,.327,.396,.558,.954,0,0,0,0,0,0,0.53,0.006,0.64,0.01%,0.27,1,CF
126,166,149,2012-09-19,LAA,,TEX,L 2-6,CG,4,4,0,1,0,0,0,0,0,0,0,0,.327,.395,.556,.951,1,0,0,0,0,0,0.70,-0.016,1.05,-0.01%,-0.09,1,CF
127,167,150,2012-09-20,LAA,,TEX,L 1-3,CG,4,4,0,0,0,0,0,0,0,0,0,2,.324,.392,.551,.944,0,0,0,0,0,0,1.89,-0.246,1.90,-0.15%,-1.77,1,CF
